Время (мс),Сигнал (В) 
808766, -0.0313572
808776, -0.031946
808786, -0.0312722
808796, -0.0319148
808806, -0.0312541
808816, -0.0319148
808826, -0.0312808
808836, -0.0320417
808846, -0.0314204
808856, -0.0322005
808866, -0.0313503
808876, -0.0320762
808886, -0.0314144
808896, -0.0320961
808906, -0.0312983
808916, -0.0319855
808926, -0.0312805
808936, -0.031995
808947, -0.0312973
808959, -0.0319968
808973, -0.0312436
808988, -0.0320389
809002, -0.0313161
809017, -0.0319559
809033, -0.0313702
809053, -0.0321211
809074, -0.0313208
809091, -0.0321519
809110, -0.0314367
809131, -0.0321334
809151, -0.0313115
809177, -0.032058
809208, -0.0312836
809242, -0.0320929
809279, -0.0312263
809317, -0.0320361
809355, -0.0312203
809399, -0.0322029
809446, -0.0313628
809496, -0.0322021
809549, -0.0312818
809601, -0.0320443
809655, -0.0314298
809710, -0.0322584
809769, -0.031318
809824, -0.0320444
809877, -0.0312981
809921, -0.0319932
809960, -0.0312857
809993, -0.0321108
810015, -0.031356
810038, -0.0320966
810059, -0.031256
810080, -0.0319949
810101, -0.0312764
810122, -0.0320306
810142, -0.0313535
810163, -0.0322071
810184, -0.0314096
810205, -0.0320527
810228, -0.0312902
810254, -0.032196
810277, -0.0314588
810313, -0.0321552
810347, -0.0311845
810382, -0.0320119
810415, -0.031199
810450, -0.0319951
810482, -0.0312542
810518, -0.0321092
810552, -0.0313554
810585, -0.032004
810622, -0.0312789
810656, -0.0322356
810693, -0.0314621
810729, -0.0322736
810765, -0.0312747
810804, -0.0319913
810841, -0.0313196
810876, -0.03208
810916, -0.0311098
810954, -0.0320131
810990, -0.0312967
811027, -0.0320294
811061, -0.0312774
811094, -0.0320961
811126, -0.0313616
811159, -0.0321961
811193, -0.0312792
811223, -0.0320329
811253, -0.0313685
811283, -0.0320605
811314, -0.0314337
811342, -0.0321718
811372, -0.0312472
811405, -0.0319265
811434, -0.0312737
811464, -0.032116
811493, -0.0314486
811521, -0.0321876
811550, -0.0312355
811581, -0.0319168
811610, -0.0311808
811640, -0.0320576
811669, -0.0313478
811698, -0.0321013
811727, -0.0314268
811756, -0.0321894
811786, -0.0312648
811819, -0.0320135
811852, -0.0314143
811886, -0.0322775
811920, -0.0313005
811949, -0.0318686
811983, -0.0311857
812015, -0.0320443
812051, -0.0312272
812084, -0.0320645
812117, -0.0313247
812150, -0.0320941
812185, -0.0311874
812217, -0.032061
812251, -0.0314315
812284, -0.0323738
812316, -0.0314168
812346, -0.0320796
812375, -0.0312973
812403, -0.0321143
812433, -0.0313462
812465, -0.0321962
812496, -0.0313346
812525, -0.032093
812554, -0.0312359
812583, -0.0319367
812613, -0.0311942
812645, -0.0322177
812676, -0.0313917
812706, -0.032134
812736, -0.0312657
812768, -0.0321211
812799, -0.0312595
812829, -0.0321409
812861, -0.0313294
812892, -0.032202
812923, -0.0312476
812956, -0.0319536
812990, -0.0313245
813024, -0.0322065
813057, -0.0312635
813089, -0.0320284
813122, -0.0311557
813154, -0.0320495
813186, -0.0313491
813217, -0.0321368
813250, -0.0313678
813284, -0.0320778
813318, -0.0311437
813350, -0.0321311
813390, -0.0314014
813429, -0.0324073
813469, -0.0314514
813499, -0.031989
813527, -0.0311993
813556, -0.0320705
813584, -0.0312946
813613, -0.0322847
813643, -0.031316
813674, -0.0321817
813705, -0.0312433
813736, -0.0319737
813768, -0.0312675
813798, -0.0322211
813830, -0.0314439
813858, -0.0322056
813888, -0.0313074
813917, -0.0321015
813947, -0.031187
813976, -0.0321553
814006, -0.0313522
814037, -0.0321813
814067, -0.0311772
814097, -0.031926
814127, -0.031295
814157, -0.0321603
814187, -0.0313968
814216, -0.0322153
814247, -0.0313644
814278, -0.0321754
814310, -0.031268
814341, -0.0321836
814373, -0.0312673
814405, -0.0321157
814438, -0.0312507
814471, -0.0320488
814511, -0.0313161
814551, -0.0322533
814592, -0.0314027
814631, -0.0320722
814670, -0.0313121
814713, -0.0322168
814751, -0.0312387
814790, -0.0322021
814831, -0.0312886
814869, -0.0321018
814907, -0.0312497
814945, -0.0321784
814986, -0.0312631
815022, -0.0321757
815055, -0.0314318
815092, -0.0322145
815140, -0.0312024
815168, -0.0321005
815192, -0.0312796
815218, -0.0320444
815243, -0.0311623
815283, -0.0320412
815309, -0.031172
815344, -0.0319851
815368, -0.0312839
815405, -0.0323078
815441, -0.0315996
815464, -0.0323001
815498, -0.0311602
815540, -0.0320227
815571, -0.0312841
815601, -0.0321226
815630, -0.0313067
815661, -0.0322639
815694, -0.0312504
815730, -0.0319785
815762, -0.0310424
815795, -0.0320918
815822, -0.0314505
815852, -0.0322805
815882, -0.0313394
815911, -0.0320057
815940, -0.0312751
815971, -0.0322171
816001, -0.0313175
816032, -0.0322274
816062, -0.0314034
816093, -0.0321313
816125, -0.0311273
816156, -0.032153
816188, -0.0313306
816220, -0.0322945
816252, -0.0314197
816283, -0.0320375
816317, -0.0311094
816349, -0.0320785
816379, -0.0313015
816410, -0.0321453
816441, -0.0313165
816473, -0.0322466
816506, -0.0313368
816540, -0.0321995
816573, -0.0314555
816605, -0.0321966
816636, -0.0313342
816667, -0.0321169
816698, -0.0312771
816728, -0.0320643
816761, -0.0312779
816795, -0.0320894
816829, -0.0312755
816864, -0.0321651
816899, -0.0311902
816934, -0.032043
816970, -0.0314223
817005, -0.0324538
817040, -0.0313973
817068, -0.0320467
817095, -0.0311974
817122, -0.0322048
817151, -0.0313798
817181, -0.0322324
817209, -0.0313149
817238, -0.0320941
817266, -0.0311519
817294, -0.0321017
817323, -0.0312115
817352, -0.0321963
817382, -0.0313529
817412, -0.0320324
817445, -0.0311895
817475, -0.0321594
817506, -0.0313509
817537, -0.0323449
817569, -0.0314008
817601, -0.0321831
817633, -0.0312559
817665, -0.0321247
817697, -0.031302
