Время (мс),Сигнал (В) 
277359, -0.00191728
277369, -0.00286744
277379, -0.00191067
277389, -0.00287469
277399, -0.00191977
277409, -0.00286797
277419, -0.00192435
277429, -0.00285869
277439, -0.00192483
277449, -0.00285715
277459, -0.00193464
277469, -0.00287154
277479, -0.00192572
277489, -0.00285161
277500, -0.00193054
277511, -0.00285132
277525, -0.00192406
277542, -0.0028487
277564, -0.0019425
277588, -0.00286547
277613, -0.001951
277639, -0.00285471
277664, -0.00193905
277690, -0.00284025
277719, -0.00193762
277747, -0.00283763
277775, -0.00194018
277806, -0.00284792
277838, -0.0019425
277870, -0.00283157
277904, -0.00195856
277956, -0.00283216
278014, -0.0019566
278076, -0.00283424
278141, -0.00195683
278207, -0.00284703
278275, -0.00195541
278355, -0.00282621
278441, -0.00195303
278499, -0.00282401
278533, -0.0019494
278563, -0.00281211
278593, -0.00195481
278623, -0.00282597
278653, -0.00196748
278684, -0.00282419
278714, -0.00195636
278744, -0.00281443
278774, -0.00195707
278805, -0.00281324
278835, -0.00197248
278867, -0.00281699
278897, -0.00197295
278929, -0.00281741
278958, -0.001977
278988, -0.00280658
279018, -0.00197278
279048, -0.002812
279079, -0.00197664
279110, -0.00282157
279141, -0.0019864
279174, -0.00280575
279206, -0.00197926
279240, -0.00281372
279274, -0.00197801
279329, -0.00280914
279382, -0.00198842
279433, -0.00281336
279499, -0.00199264
279562, -0.00280932
279613, -0.00199324
279650, -0.00279742
279687, -0.00199258
279720, -0.00280266
279755, -0.0019971
279788, -0.00280272
279821, -0.00199365
279855, -0.00280331
279888, -0.00200287
279922, -0.00279677
279955, -0.00200276
279988, -0.00280147
280021, -0.00200008
280053, -0.0027976
280085, -0.00200097
280118, -0.00279968
280152, -0.00200537
280185, -0.00279742
280217, -0.001998
280253, -0.00278505
280285, -0.00201281
280320, -0.00280188
280354, -0.00200847
280389, -0.00279552
280422, -0.00200888
280461, -0.00278761
280497, -0.00200329
280551, -0.00279076
280600, -0.00200888
280651, -0.00278493
280686, -0.00200496
280739, -0.00277523
280774, -0.00200817
280809, -0.00277916
280844, -0.00201668
280879, -0.00277636
280913, -0.00200525
280948, -0.00278927
280984, -0.00200817
281018, -0.00278469
281053, -0.00201858
281087, -0.00278404
281120, -0.00200264
281152, -0.00278243
281187, -0.00201269
281220, -0.00278505
281253, -0.00200918
281287, -0.00278071
281322, -0.00201733
281355, -0.00278267
281389, -0.00201905
281425, -0.00278213
281460, -0.00202905
281499, -0.00278077
281532, -0.00201204
281567, -0.00278213
281602, -0.00201215
281638, -0.00278767
281687, -0.00201311
281723, -0.00278576
281774, -0.00201858
281825, -0.00278291
281860, -0.00201459
281895, -0.00277862
281931, -0.00202833
281965, -0.002791
282001, -0.0020137
282036, -0.00278172
282070, -0.00201049
282104, -0.0027976
282138, -0.00201156
282172, -0.00279219
282207, -0.00201096
282241, -0.00278404
282276, -0.00200644
282312, -0.00278671
282347, -0.00201507
282382, -0.00278844
282417, -0.00199883
282452, -0.00278499
282486, -0.00201888
282521, -0.00278903
282558, -0.0019949
282593, -0.00278332
282627, -0.00199954
282662, -0.00278523
282696, -0.00200603
282733, -0.00278701
282767, -0.00199835
282821, -0.00279665
282875, -0.0020021
282911, -0.00279463
282947, -0.00199544
282981, -0.0027948
283018, -0.00200139
283052, -0.00278743
283087, -0.00199056
283123, -0.00279219
283157, -0.00198075
283192, -0.00279403
283226, -0.00199151
283260, -0.00280474
283294, -0.00198384
283328, -0.00279933
283362, -0.00199116
283396, -0.00280402
283430, -0.00197557
283465, -0.00279701
283499, -0.00197819
283533, -0.00281235
283568, -0.00197521
283603, -0.00280664
283637, -0.00198622
283672, -0.00280765
283707, -0.00198616
283742, -0.00281093
283781, -0.00197652
283815, -0.00281342
283871, -0.00197194
283924, -0.0028249
283958, -0.00197551
283992, -0.00281259
284025, -0.00196861
284058, -0.00283359
284093, -0.001972
284125, -0.00282639
284159, -0.00197057
284192, -0.00282812
284243, -0.00197646
284277, -0.00283704
284310, -0.00197069
284344, -0.00283633
284377, -0.00197753
284411, -0.00283698
284444, -0.0019654
284479, -0.00283335
284514, -0.00196701
284548, -0.00283293
284581, -0.00195975
284615, -0.00284091
284649, -0.00194791
284683, -0.00283995
284716, -0.00195433
284751, -0.00284323
284785, -0.00195778
284819, -0.00285042
284852, -0.00194351
284902, -0.00284168
284957, -0.00195362
285008, -0.00284775
285042, -0.0019425
285076, -0.002849
285112, -0.00193125
285146, -0.00284566
285180, -0.00192774
285216, -0.00284947
285251, -0.00193673
285293, -0.0028437
285328, -0.00192709
285365, -0.00285798
285400, -0.00193185
285435, -0.00285667
285469, -0.00192893
285504, -0.00286303
285538, -0.00192733
285572, -0.00285887
285607, -0.00193572
285641, -0.00286309
285675, -0.00191894
285710, -0.00288201
285744, -0.00191864
285777, -0.00287333
285811, -0.00191971
285844, -0.00287802
285878, -0.00192745
285913, -0.00287862
285946, -0.00192084
285995, -0.00287672
286045, -0.00192043
286079, -0.00288671
286113, -0.00191228
286147, -0.00288088
286180, -0.00190716
286229, -0.00288689
286262, -0.00191299
286296, -0.00287886
286330, -0.00192209
286364, -0.00288808
286416, -0.00190401
286451, -0.0028873
286486, -0.00190687
286521, -0.0028788
286555, -0.00190181
286590, -0.00288516
286624, -0.00190026
286660, -0.00289873
286694, -0.00191008
286729, -0.00289355
286766, -0.00188694
286801, -0.00290467
286838, -0.00189271
286874, -0.00289403
286907, -0.00189848
286942, -0.00290545
286976, -0.00189925
287011, -0.00289528
287045, -0.00189402
