Время (мс),Сигнал (В) 
319516, -0.00326825
319526, -0.00312899
319536, -0.00326075
319546, -0.00312084
319556, -0.00326254
319566, -0.00313304
319576, -0.00326575
319586, -0.00312786
319596, -0.00326462
319606, -0.00310936
319616, -0.00326623
319626, -0.00312459
319636, -0.00328021
319646, -0.00313268
319656, -0.00326712
319666, -0.00312287
319676, -0.00328044
319686, -0.00311222
319701, -0.00327628
319717, -0.00311894
319734, -0.00326646
319751, -0.00312644
319770, -0.00326123
319789, -0.00312364
319809, -0.00327491
319830, -0.00312804
319851, -0.00327444
319874, -0.0031234
319897, -0.00327158
319921, -0.00311674
319946, -0.00325124
319978, -0.00311906
320020, -0.00325998
320066, -0.00312876
320117, -0.00326932
320170, -0.00311549
320223, -0.00326849
320282, -0.00312513
320347, -0.00326533
320412, -0.00312477
320478, -0.00325814
320551, -0.00311525
320617, -0.00327985
320669, -0.00311507
320697, -0.00326878
320723, -0.0031287
320750, -0.00326718
320777, -0.00312007
320802, -0.00326397
320828, -0.00312929
320855, -0.00326545
320879, -0.003119
320904, -0.00327253
320929, -0.00312334
320953, -0.00325754
320977, -0.00312638
321003, -0.00326177
321028, -0.00312703
321054, -0.00327045
321079, -0.0031234
321106, -0.00327741
321132, -0.00312739
321159, -0.00326105
321187, -0.00311573
321214, -0.00326319
321258, -0.00312953
321305, -0.0032626
321352, -0.00312102
321399, -0.00325409
321450, -0.00312174
321502, -0.00326867
321552, -0.00312305
321607, -0.00326974
321660, -0.00311382
321713, -0.00326962
321764, -0.00311275
321807, -0.00326819
321836, -0.00313006
321864, -0.0032648
321892, -0.00312697
321922, -0.00326313
321951, -0.00313524
321980, -0.00326063
322006, -0.00312275
322033, -0.00326688
322062, -0.00312269
322091, -0.003262
322117, -0.00311906
322144, -0.00327729
322172, -0.00312477
322198, -0.00326676
322225, -0.00313072
322251, -0.00326783
322279, -0.00311846
322307, -0.0032758
322336, -0.00312388
322377, -0.00326652
322421, -0.00312566
322465, -0.00325885
322509, -0.00312055
322553, -0.00326926
322596, -0.00312935
322648, -0.00326783
322700, -0.00313155
322752, -0.00326563
322802, -0.0031171
322853, -0.00327687
322898, -0.00311496
322930, -0.00326486
322958, -0.0031212
322989, -0.00326944
323022, -0.00311513
323051, -0.00327116
323081, -0.00311674
323113, -0.00327461
323143, -0.00310371
323176, -0.0032745
323202, -0.00312138
323230, -0.00326926
323257, -0.00311793
323284, -0.00327218
323310, -0.00312923
