Время (мс),Сигнал (В) 
1028514, -0.0140731
1028545, -0.0133168
1028575, -0.0140016
1028607, -0.0133675
1028640, -0.0142218
1028674, -0.0133732
1028708, -0.0140897
1028742, -0.0134398
1028777, -0.0142039
1028812, -0.0133993
1028849, -0.0141067
1028884, -0.0134852
1028918, -0.0140592
1028953, -0.0133284
1028987, -0.0139648
1029019, -0.0132889
1029056, -0.0140638
1029089, -0.0133468
1029124, -0.0140659
1029159, -0.0134253
1029192, -0.0141982
1029226, -0.0134711
1029260, -0.0142503
1029295, -0.0135364
1029326, -0.0141988
1029355, -0.0132847
1029388, -0.0141079
1029418, -0.0133986
1029447, -0.0141213
1029482, -0.0131994
1029513, -0.0139219
1029544, -0.0132607
1029571, -0.0141855
1029599, -0.0133625
1029627, -0.0140553
1029655, -0.0133779
1029683, -0.0141242
1029712, -0.0134564
1029739, -0.0141445
1029770, -0.0134455
1029799, -0.0142903
1029828, -0.0134896
1029855, -0.0141467
1029882, -0.0132256
1029911, -0.0141132
1029940, -0.0133271
1029972, -0.0141426
1030003, -0.0133801
1030036, -0.0141838
1030070, -0.0133076
1030105, -0.0139994
1030139, -0.0133193
1030169, -0.0141802
1030201, -0.0133615
1030232, -0.0140913
1030265, -0.0133622
1030297, -0.0141788
1030332, -0.0133081
1030365, -0.0139971
1030398, -0.0134349
1030432, -0.0142911
1030464, -0.0133667
1030497, -0.0141291
1030529, -0.013248
1030563, -0.0141176
1030599, -0.013222
1030636, -0.0140279
1030669, -0.0132386
1030705, -0.0142054
1030739, -0.013423
1030774, -0.0142418
1030807, -0.0133296
1030841, -0.0142597
1030876, -0.0134835
1030911, -0.0142214
1030945, -0.0133045
1030975, -0.0142229
1031005, -0.0133592
1031037, -0.0140156
1031069, -0.0131705
1031103, -0.0140687
1031134, -0.0133327
1031165, -0.0141587
1031196, -0.0133294
1031228, -0.0141251
1031259, -0.0133003
1031291, -0.014204
1031323, -0.0133504
1031355, -0.014323
1031389, -0.0133892
1031421, -0.0142064
1031453, -0.0133504
1031486, -0.0141873
1031517, -0.0133135
1031550, -0.0142423
1031582, -0.0133049
1031615, -0.0142337
1031647, -0.0132698
1031680, -0.0140478
1031713, -0.0132412
1031746, -0.0141371
1031779, -0.0133548
1031812, -0.0141566
1031844, -0.0132754
1031876, -0.0141784
1031911, -0.0132876
1031946, -0.014205
1031980, -0.0133299
1032014, -0.0142711
1032049, -0.0133593
1032084, -0.0141817
1032119, -0.01325
1032162, -0.0142149
1032202, -0.0132251
1032240, -0.0142073
1032277, -0.0131666
1032314, -0.0141594
1032347, -0.0133041
1032382, -0.0141894
1032417, -0.0133328
1032455, -0.0142006
1032479, -0.0133811
1032517, -0.0142553
1032555, -0.0133718
1032579, -0.0142544
1032616, -0.0132944
1032640, -0.0141631
1032675, -0.0131747
1032711, -0.0140849
1032750, -0.0131717
1032773, -0.0141655
1032811, -0.0132527
1032851, -0.0142244
1032876, -0.0132355
1032917, -0.0142946
1032941, -0.0132945
1032980, -0.0143806
1033018, -0.013428
1033040, -0.0142271
1033072, -0.0132363
1033104, -0.0141248
1033138, -0.0133003
1033170, -0.0142943
1033204, -0.0132042
1033236, -0.014099
1033273, -0.013245
1033309, -0.0141891
1033345, -0.0132001
1033381, -0.0141856
1033417, -0.0132988
1033454, -0.0142585
1033490, -0.0132684
1033523, -0.0142429
1033557, -0.0132226
1033594, -0.0143393
1033628, -0.0132838
1033664, -0.0143201
1033698, -0.0133681
1033731, -0.0142405
1033768, -0.0130724
1033803, -0.0140018
1033833, -0.0131799
1033863, -0.0142637
1033892, -0.0132548
1033925, -0.0140725
1033955, -0.0132657
1033985, -0.014242
1034014, -0.0133159
1034047, -0.014286
1034079, -0.0133864
1034107, -0.0143814
1034138, -0.0133161
1034171, -0.0141931
1034202, -0.0132564
1034236, -0.0142334
1034267, -0.0131533
1034303, -0.0141788
1034336, -0.0130805
1034369, -0.0139772
1034401, -0.0130534
1034434, -0.0141233
1034466, -0.0131864
1034500, -0.0143743
1034532, -0.0134481
1034563, -0.0143176
1034593, -0.0134278
1034625, -0.0143771
1034657, -0.0133084
1034688, -0.014285
1034719, -0.0132766
1034750, -0.0142841
1034782, -0.0132347
1034814, -0.0139874
1034845, -0.0129324
1034875, -0.0140868
1034901, -0.0131254
1034928, -0.014246
1034954, -0.0131901
1034982, -0.0143553
1035010, -0.0133441
1035039, -0.0142878
1035067, -0.0133196
1035096, -0.0144833
1035125, -0.0134246
1035150, -0.0143495
1035175, -0.0132225
1035200, -0.0142631
1035227, -0.0132754
1035256, -0.0142834
1035283, -0.0131964
1035310, -0.0140618
1035339, -0.0129732
1035367, -0.0140085
1035395, -0.0131215
1035422, -0.0141854
1035451, -0.0131963
1035479, -0.0142975
1035508, -0.0132804
1035536, -0.0143826
1035565, -0.0134129
1035597, -0.0143572
1035626, -0.0133506
1035657, -0.0143899
1035689, -0.0132033
1035719, -0.0142229
1035756, -0.0130474
1035786, -0.0140912
1035816, -0.0131856
1035845, -0.0140323
1035878, -0.0130535
1035908, -0.0141242
1035940, -0.0132572
1035970, -0.0143744
1036002, -0.0133358
1036035, -0.0144099
1036068, -0.0133314
1036098, -0.0143749
1036128, -0.0132726
1036161, -0.0144179
1036194, -0.0132122
1036229, -0.0141897
1036261, -0.0131163
1036293, -0.0142595
1036325, -0.0131159
1036357, -0.0142232
1036390, -0.0130958
1036427, -0.0143058
1036463, -0.013183
1036499, -0.0141799
1036535, -0.0131938
1036570, -0.0143066
1036605, -0.0134161
1036639, -0.014403
1036672, -0.0132644
1036707, -0.0143433
1036740, -0.0133283
1036775, -0.0142859
1036808, -0.0132731
1036842, -0.0142742
1036876, -0.0131747
1036911, -0.014123
1036943, -0.0130194
1036978, -0.0142676
1037011, -0.0132651
1037043, -0.0143431
1037075, -0.0131019
1037108, -0.0143016
1037140, -0.0132915
1037171, -0.0144101
1037204, -0.0132924
1037235, -0.0144101
1037268, -0.0133544
1037303, -0.0143036
1037335, -0.0130769
1037368, -0.0142048
1037402, -0.0132607
1037435, -0.0143031
1037467, -0.01298
1037501, -0.0140882
1037531, -0.0130965
1037565, -0.0144117
1037599, -0.0132047
1037633, -0.014447
1037668, -0.0132626
1037704, -0.0143094
1037738, -0.0131503
1037773, -0.0142236
1037808, -0.0133074
1037842, -0.0144114
1037876, -0.0131689
1037910, -0.014151
1037945, -0.0130348
1037975, -0.0142873
1038010, -0.0132645
1038045, -0.0143487
1038076, -0.0133158
1038107, -0.0143177
1038140, -0.0131705
1038175, -0.0141492
1038205, -0.0131853
1038235, -0.0144269
1038269, -0.0133095
1038299, -0.01427
1038334, -0.0131881
1038367, -0.0143531
1038402, -0.013337
1038435, -0.014371
1038469, -0.01321
1038499, -0.0142446
1038538, -0.0131189
1038571, -0.0141805
1038605, -0.0130759
1038639, -0.0142518
