Время (мс),Сигнал (В) 
100175, -0.0030353
100213, -0.00244676
100260, -0.00303019
100293, -0.00245163
100328, -0.00303263
100362, -0.0024373
100396, -0.0030309
100432, -0.00245812
100469, -0.00303715
100503, -0.00244081
100539, -0.00303316
100573, -0.00245449
100609, -0.00303417
100644, -0.00243498
100681, -0.00302579
100715, -0.00244099
100749, -0.0030431
100796, -0.00245354
100830, -0.00304226
100864, -0.00244949
100900, -0.00304429
100937, -0.00244039
100971, -0.00303822
101006, -0.00244491
101042, -0.00304655
101095, -0.00243652
101129, -0.00304119
101171, -0.00244307
101207, -0.00304423
101241, -0.00243058
101275, -0.00304167
101310, -0.00243438
101343, -0.00304916
101378, -0.0024342
101411, -0.00304649
101446, -0.00243468
101479, -0.00305059
101513, -0.00242373
101550, -0.00304916
101584, -0.00244289
101620, -0.00305446
101655, -0.00244039
101690, -0.00305785
101723, -0.0024295
101759, -0.00305357
101795, -0.00243343
101845, -0.00302549
101879, -0.00244509
101912, -0.00304696
101946, -0.0024251
101979, -0.00304042
102013, -0.00243539
102047, -0.00305148
102082, -0.00241767
102135, -0.00304809
102169, -0.00243028
102218, -0.00306178
102251, -0.00242516
102285, -0.00305083
102318, -0.00242701
102352, -0.0030447
102385, -0.0024235
102420, -0.00305053
102454, -0.00242808
102489, -0.00305987
102524, -0.00243188
102557, -0.00305208
102592, -0.00242094
102626, -0.00305571
102661, -0.00243272
102695, -0.00305916
102728, -0.00243563
102763, -0.00305803
102799, -0.00241993
102835, -0.00305642
102887, -0.00243301
102924, -0.00306909
102960, -0.00242582
102994, -0.00304934
103027, -0.0024254
103064, -0.00307379
103099, -0.00241511
103136, -0.0030566
103171, -0.00241951
103204, -0.00307105
103255, -0.00241975
103289, -0.00306136
103322, -0.00241249
103356, -0.00307361
103388, -0.00241219
103421, -0.00306808
103455, -0.00241434
103489, -0.00307807
103538, -0.00242718
103572, -0.00305137
103606, -0.00240946
103639, -0.00306879
103672, -0.00241624
103706, -0.00307141
103740, -0.00240845
103774, -0.0030588
103808, -0.00241416
103842, -0.00307891
103875, -0.00240845
103930, -0.00307682
103965, -0.00241808
103998, -0.00306677
104034, -0.00241142
104070, -0.00306891
104105, -0.00239816
104141, -0.00306487
104175, -0.00240476
104208, -0.00307439
104244, -0.00240333
104297, -0.00306868
104332, -0.00239679
104367, -0.00308605
104404, -0.0023981
104437, -0.00307837
104473, -0.00239774
104506, -0.003071
104540, -0.00238275
104576, -0.0030723
104608, -0.00240351
104642, -0.00307587
104676, -0.00240053
104711, -0.00307135
104749, -0.00239423
104785, -0.00310026
104828, -0.00239536
104864, -0.00308236
104898, -0.00239459
104931, -0.00308723
104966, -0.00239381
104999, -0.00307665
105033, -0.00238876
105082, -0.00308783
105115, -0.00238894
105149, -0.00308028
105183, -0.00239476
105217, -0.00309824
105253, -0.00238715
105287, -0.00308622
105342, -0.0023771
105375, -0.00309532
105410, -0.00238703
105444, -0.00308545
105478, -0.00238382
