Время (мс),Сигнал (В) 
1226581, -0.0311318
1226608, -0.032034
1226635, -0.0311886
1226661, -0.0320556
1226706, -0.0312265
1226751, -0.0320525
1226797, -0.0311638
1226825, -0.0320329
1226852, -0.0310979
1226895, -0.032029
1226940, -0.0311253
1226986, -0.0321043
1227014, -0.0310967
1227043, -0.032066
1227086, -0.0311551
1227133, -0.0320223
1227178, -0.0311256
1227222, -0.0320321
1227251, -0.0311988
1227283, -0.0320812
1227328, -0.0311338
1227373, -0.0319219
1227422, -0.0311851
1227452, -0.0320671
1227481, -0.0311656
1227510, -0.0320894
1227540, -0.031152
1227569, -0.0319467
1227599, -0.03114
1227629, -0.0319957
1227658, -0.0311622
1227687, -0.0320787
1227718, -0.0311027
1227747, -0.0321234
1227794, -0.0311208
1227843, -0.0320783
1227872, -0.031166
1227901, -0.0320108
1227931, -0.031141
1227977, -0.0320252
1228023, -0.0311774
1228052, -0.0319527
1228082, -0.0311774
1228125, -0.0321242
1228166, -0.0311395
1228210, -0.0320132
1228254, -0.031112
1228282, -0.0320546
1228326, -0.0311547
1228370, -0.0320117
1228413, -0.0310851
1228460, -0.0321117
1228490, -0.0312373
1228519, -0.0320872
1228548, -0.031197
1228578, -0.0320779
1228608, -0.0311261
1228636, -0.0319796
1228666, -0.0310653
1228694, -0.0321061
1228724, -0.0312078
1228753, -0.0320638
1228780, -0.0310948
1228824, -0.0320781
1228868, -0.0311682
1228910, -0.0320792
1228938, -0.031136
1228966, -0.0321139
1229009, -0.0311459
1229053, -0.0320797
1229085, -0.0310902
1229115, -0.0320494
1229160, -0.0311851
1229206, -0.0320812
1229254, -0.0311485
1229300, -0.031969
1229329, -0.0311544
1229359, -0.0321309
1229405, -0.031187
1229453, -0.0320972
1229498, -0.0311032
1229527, -0.0320311
1229555, -0.031037
1229583, -0.0321063
1229612, -0.0311907
1229639, -0.0320384
1229668, -0.0310856
1229696, -0.0320596
1229724, -0.0311656
1229770, -0.0320888
1229798, -0.031128
1229827, -0.0320686
1229857, -0.0311788
1229902, -0.0320916
1229947, -0.0311156
1229976, -0.0320729
1230004, -0.0312001
1230050, -0.0320957
1230095, -0.0311594
1230122, -0.0319713
1230148, -0.0310092
1230191, -0.0320809
1230236, -0.031086
1230279, -0.0321042
1230322, -0.0312036
1230367, -0.0321023
1230395, -0.0311106
1230441, -0.0320456
1230485, -0.0312127
1230534, -0.0322044
1230562, -0.0311283
1230587, -0.0320328
1230611, -0.031097
1230651, -0.0321028
1230676, -0.0311378
1230703, -0.0321364
1230730, -0.0310681
1230755, -0.0319928
1230794, -0.031109
1230834, -0.0320613
1230860, -0.0312274
1230886, -0.0321665
1230926, -0.0310838
1230964, -0.0320801
1231003, -0.0310401
1231042, -0.0320777
1231083, -0.031255
1231122, -0.0320365
1231163, -0.0311488
1231189, -0.0321107
1231231, -0.0310057
1231273, -0.0320314
1231312, -0.0310836
1231352, -0.0320451
1231391, -0.0311561
1231431, -0.0320423
1231469, -0.0311184
1231510, -0.0319628
1231549, -0.0311018
1231585, -0.0321154
1231625, -0.0311269
1231650, -0.0321664
1231691, -0.0310866
1231718, -0.0319966
1231745, -0.0312371
1231771, -0.0322086
1231796, -0.0311308
1231822, -0.0320884
1231859, -0.0310399
1231895, -0.0320627
1231921, -0.0311595
1231958, -0.0321051
1231996, -0.0311699
1232034, -0.0320382
1232072, -0.031087
1232109, -0.0321035
1232147, -0.0311399
1232183, -0.0321614
1232220, -0.0312284
1232259, -0.0320872
1232298, -0.0311209
1232336, -0.0321002
1232375, -0.0311488
1232413, -0.0321077
1232452, -0.0311177
1232492, -0.0320604
