Время (мс),Сигнал (В) 
361500, -0.00362248
361510, -0.00375805
361520, -0.00362296
361530, -0.00375615
361540, -0.00361719
361550, -0.00375686
361560, -0.00362427
361570, -0.00375413
361580, -0.00361642
361590, -0.00375353
361600, -0.00362421
361610, -0.00374812
361620, -0.00361785
361630, -0.00375062
361640, -0.00362689
361650, -0.00374919
361660, -0.00362742
361673, -0.00375716
361691, -0.00362986
361710, -0.00375389
361730, -0.00361909
361751, -0.00374812
361773, -0.00362861
361799, -0.00375181
361823, -0.00363176
361849, -0.00374907
361875, -0.0036298
361902, -0.00374859
361931, -0.00362391
361962, -0.00374318
361990, -0.0036351
362038, -0.00374842
362088, -0.00362986
362140, -0.00374491
362195, -0.00363093
362251, -0.00374604
362310, -0.00362623
362378, -0.00374693
362447, -0.00363022
362519, -0.00375014
362591, -0.00362367
362651, -0.00374651
362677, -0.00363057
362703, -0.00374651
362729, -0.00363218
362756, -0.00374895
362782, -0.00364253
362809, -0.00374027
362836, -0.00363456
362864, -0.00374746
362891, -0.00363408
362919, -0.00373914
362945, -0.00362879
362972, -0.0037546
362999, -0.00363694
363025, -0.00374889
363052, -0.00362915
363078, -0.00374068
363105, -0.00363343
363132, -0.00374039
363158, -0.00362695
363188, -0.00375674
363217, -0.00363444
363244, -0.00374836
363289, -0.00363289
363331, -0.00374538
363376, -0.00363736
363425, -0.00374592
363475, -0.00363361
363525, -0.00373991
363574, -0.00362849
363625, -0.00374068
363677, -0.00363242
363731, -0.00374502
363774, -0.0036436
363817, -0.00373735
363843, -0.00363664
363872, -0.00374217
363899, -0.00364045
363926, -0.00373664
363956, -0.00364188
363982, -0.00374324
364008, -0.00363997
364035, -0.0037436
364060, -0.00363652
364086, -0.00374282
364111, -0.0036414
364136, -0.00373723
364162, -0.0036458
364187, -0.00374497
364232, -0.00364354
364257, -0.00373461
364286, -0.00363605
364331, -0.00374092
364376, -0.00364521
364420, -0.00373836
364468, -0.00363533
364513, -0.00373723
364556, -0.00363962
364600, -0.00374086
364642, -0.00363403
364686, -0.00373741
364733, -0.00363878
364776, -0.00373979
364821, -0.00363611
364868, -0.0037336
364917, -0.00365062
364948, -0.0037358
364978, -0.00363414
365007, -0.00373664
365036, -0.00363962
365065, -0.00373569
365093, -0.00363028
365120, -0.00373634
365147, -0.00364658
365174, -0.00373438
365200, -0.00363248
365226, -0.00374068
365256, -0.00364521
365288, -0.00374461
365317, -0.00363991
365347, -0.00374294
365374, -0.00364449
365418, -0.00373307
365462, -0.00364194
365506, -0.00373985
365554, -0.00364973
365599, -0.00372652
365644, -0.00364545
365671, -0.00373176
365713, -0.00364509
365755, -0.0037364
365799, -0.00364919
365840, -0.0037361
365880, -0.00364075
365922, -0.00373063
365964, -0.00364217
366004, -0.00374871
366049, -0.00364777
366074, -0.00374235
366097, -0.00364128
366121, -0.00373961
366146, -0.00365395
366185, -0.00373188
366209, -0.00364586
366236, -0.00372813
366262, -0.00364301
366288, -0.00373015
366332, -0.0036464
366358, -0.00374229
366385, -0.00365175
366412, -0.00373241
366454, -0.00364717
366495, -0.0037345
366537, -0.00365728
366579, -0.00373575
366619, -0.00364878
366658, -0.00373045
366701, -0.00365169
366742, -0.0037314
366785, -0.00363926
366825, -0.00373307
366864, -0.00364783
366904, -0.00372962
366944, -0.00364723
366981, -0.00372611
367021, -0.00365247
367058, -0.00372843
367100, -0.00365193
367127, -0.00373081
367152, -0.00365366
367180, -0.00372599
367221, -0.00365128
367246, -0.00372563
367272, -0.003653
367296, -0.00372539
367321, -0.00365211
367362, -0.00371725
367386, -0.00365056
367413, -0.00373473
367442, -0.00365663
367482, -0.00373426
367521, -0.00365383
367562, -0.00373093
367602, -0.00364515
367640, -0.00373057
367683, -0.00365663
367724, -0.00373337
367765, -0.00365217
367802, -0.00372462
367843, -0.00365377
367888, -0.00372718
367932, -0.00365235
367974, -0.00373693
368014, -0.00365865
368056, -0.00372135
368097, -0.00364634
368139, -0.00373033
368165, -0.00366067
368191, -0.00372777
368216, -0.00365621
368258, -0.00372688
368284, -0.00365235
368310, -0.00372242
368334, -0.00365098
368359, -0.00372593
368398, -0.00365139
368428, -0.00372153
368454, -0.00364985
368479, -0.00372986
368521, -0.00364955
368562, -0.00373194
368602, -0.00365609
368643, -0.00373152
368668, -0.00365473
368708, -0.00371617
368748, -0.00365913
368787, -0.00372718
368827, -0.00366127
368867, -0.00371695
368905, -0.00365068
368943, -0.0037173
368978, -0.00365806
369015, -0.0037173
369055, -0.00365984
369099, -0.00371159
369138, -0.00365937
369182, -0.00372658
369225, -0.00366204
369251, -0.00371832
369291, -0.0036674
369314, -0.00372064
369339, -0.00365603
369364, -0.00371594
369387, -0.00366823
369423, -0.00371838
369457, -0.00365526
369481, -0.00372016
369504, -0.00366561
369539, -0.00372052
369573, -0.00365312
369610, -0.00371528
369645, -0.00366377
369678, -0.00372147
369715, -0.00365758
369756, -0.00371921
369789, -0.0036577
369825, -0.00371903
369867, -0.00366639
369907, -0.00372093
369943, -0.00366549
369985, -0.00371302
370024, -0.00365954
370062, -0.00371974
370097, -0.00366865
370140, -0.00371249
370177, -0.00366978
370216, -0.00371659
370255, -0.00365895
370295, -0.00371082
370336, -0.00366627
370377, -0.00371891
370406, -0.00367079
370432, -0.0037107
370456, -0.00366609
370498, -0.00371826
370521, -0.00366656
370546, -0.00371653
370570, -0.0036618
370608, -0.00371296
370644, -0.00366989
370685, -0.00371118
370711, -0.0036646
