Время (мс),Сигнал (В) 
944476, -0.00607597
944519, -0.00559741
944545, -0.00606258
944590, -0.00559711
944636, -0.00608519
944684, -0.00559003
944713, -0.00605253
944743, -0.00556891
944772, -0.00603766
944818, -0.0055569
944865, -0.00605699
944893, -0.00557266
944940, -0.00604503
944968, -0.00555184
944997, -0.0060671
945042, -0.00558069
945070, -0.00607103
945098, -0.00559402
945126, -0.0060837
945155, -0.00560782
945187, -0.00609143
945215, -0.00558033
945258, -0.00611481
945286, -0.00561656
945313, -0.00607936
945339, -0.00556433
945365, -0.00603111
945391, -0.00555172
945417, -0.00602481
945460, -0.00558224
945502, -0.00607275
945544, -0.00556528
945586, -0.00607591
945629, -0.00556772
945672, -0.00606776
945713, -0.00562881
945753, -0.00612409
945780, -0.0055845
945805, -0.00608192
945846, -0.00559009
945885, -0.00609917
945927, -0.00558271
945969, -0.00607882
945995, -0.00556796
946038, -0.0060671
946077, -0.00556986
946104, -0.00602874
946133, -0.00559318
946158, -0.00609863
946184, -0.00556695
946224, -0.00608162
946252, -0.0056052
946293, -0.00605598
946320, -0.00561912
946345, -0.00610476
946370, -0.00559854
946397, -0.00611332
946424, -0.00555065
946453, -0.00608638
946496, -0.00558813
946537, -0.00610107
946577, -0.00554488
946621, -0.00602879
946661, -0.00556165
946702, -0.00605973
946745, -0.00553804
946790, -0.00607942
946816, -0.00559473
946843, -0.00610547
946886, -0.0055538
946915, -0.00608412
946958, -0.00558093
947001, -0.00609459
947028, -0.00556933
947070, -0.00609572
947113, -0.00556005
947140, -0.00607133
947171, -0.00557593
947199, -0.0060533
947226, -0.0055817
947253, -0.00607948
947283, -0.00551074
947327, -0.00608043
947353, -0.00559068
947379, -0.00611439
947406, -0.0055748
947432, -0.00608763
947459, -0.00556689
947485, -0.00609792
947527, -0.00559437
947569, -0.00610464
947612, -0.00557516
947654, -0.00605705
947697, -0.00554762
947739, -0.00605485
947781, -0.00554024
947822, -0.00609399
947850, -0.00556986
947876, -0.00608459
947920, -0.00556576
947946, -0.00609946
947988, -0.00555452
948029, -0.00611219
948056, -0.00557189
948098, -0.00609381
948141, -0.00555547
948166, -0.00609732
948208, -0.00555797
948235, -0.00611392
948262, -0.00556891
948289, -0.00604492
948315, -0.00553156
948362, -0.0061091
948391, -0.00555809
948420, -0.0060749
948449, -0.00554976
948478, -0.00611231
948508, -0.00554536
948537, -0.00610541
948567, -0.00556998
948614, -0.00614675
948642, -0.00554643
948685, -0.00609756
948731, -0.00556118
