Время (мс),Сигнал (В) 
551296, -0.00377483
551337, -0.0029575
551365, -0.00379577
551407, -0.0029572
551450, -0.00381421
551494, -0.00294697
551537, -0.00379172
551565, -0.00314482
551605, -0.0037869
551646, -0.00295268
551689, -0.00379202
551728, -0.00296446
551768, -0.0038082
551807, -0.00294988
551848, -0.00378934
551892, -0.00294941
551932, -0.00397149
551963, -0.00296208
551988, -0.00379243
552028, -0.00295375
552054, -0.00380986
552092, -0.00295167
552119, -0.00384318
552146, -0.00295048
552170, -0.00383366
552211, -0.00295892
552250, -0.00379315
552276, -0.00295363
552301, -0.00379594
552326, -0.00293894
552367, -0.00379505
552393, -0.00293061
552434, -0.00384211
552475, -0.00293864
552514, -0.00380594
552553, -0.00295179
552590, -0.00381391
552629, -0.00295684
552670, -0.003817
552712, -0.00293918
552755, -0.00384966
552798, -0.00296321
552843, -0.00379743
552887, -0.00292395
552929, -0.00381486
552974, -0.00295119
553001, -0.00384609
553033, -0.0029829
553065, -0.00382319
553098, -0.0029365
553131, -0.0038775
553163, -0.00293662
553194, -0.00381849
553224, -0.00295238
553255, -0.00396542
553285, -0.00293947
553312, -0.00386423
553340, -0.00293834
553366, -0.00380814
553413, -0.00294292
553441, -0.00398386
553469, -0.00294304
553511, -0.00382575
553555, -0.00292883
553581, -0.00380992
553626, -0.00293543
553671, -0.00383253
553698, -0.0029597
553745, -0.00383628
553793, -0.00293162
553837, -0.00384175
553884, -0.00295488
553929, -0.00385567
553975, -0.0029321
554003, -0.00381028
554031, -0.00294144
554077, -0.00395834
554105, -0.00291978
554132, -0.00386144
554159, -0.00293751
554205, -0.00383128
554233, -0.00290051
554261, -0.00381623
554287, -0.00291514
554315, -0.00384056
554342, -0.00307819
554369, -0.00382801
554396, -0.00291175
554438, -0.00383461
554480, -0.00306053
554506, -0.00383729
554549, -0.00290134
554594, -0.00383681
554622, -0.00293412
554667, -0.00383503
554709, -0.00293031
554736, -0.00383128
554779, -0.00291235
554822, -0.00382509
554864, -0.00290925
554905, -0.00383586
554948, -0.00291758
554992, -0.00392378
555032, -0.00289944
555060, -0.00384365
555102, -0.00292228
555141, -0.00384401
555172, -0.00294245
555202, -0.00386019
555247, -0.0029406
555277, -0.00385721
555307, -0.00290444
555338, -0.00382426
555369, -0.00290688
555400, -0.0038747
555429, -0.00289569
555459, -0.00386745
555490, -0.00292365
555521, -0.00386156
555555, -0.00291348
555586, -0.00386334
555634, -0.00289974
555664, -0.00382747
555712, -0.00291473
555743, -0.00385275
555773, -0.00289962
555821, -0.00386144
555872, -0.00289307
555903, -0.00385127
555953, -0.00298581
555984, -0.00383681
556035, -0.00288891
556064, -0.00386072
556099, -0.00290961
556148, -0.00384258
556183, -0.00290277
556216, -0.0038524
556250, -0.00290824
556283, -0.00383842
556316, -0.00290515
556350, -0.00384651
556384, -0.00290235
556418, -0.00387363
556451, -0.00288826
556485, -0.00384526
556518, -0.0029011
556552, -0.00386733
556586, -0.00289034
556620, -0.00386626
556654, -0.0028738
556688, -0.00385406
556721, -0.0028948
556754, -0.00406137
556787, -0.00289343
556812, -0.00387595
556854, -0.00290812
556898, -0.00386162
556940, -0.00290902
556984, -0.00386513
557026, -0.0028882
557073, -0.00384329
557099, -0.00287184
557141, -0.00385031
557184, -0.00286565
557211, -0.00402966
557255, -0.00288861
557281, -0.0038565
557324, -0.0028829
557352, -0.00388862
557379, -0.00304916
557423, -0.00388529
557449, -0.0028942
557490, -0.00387631
557515, -0.00289944
557557, -0.00388482
557583, -0.00289046
557624, -0.00385138
557649, -0.00289016
557689, -0.00384335
557715, -0.00286077
557756, -0.00411336
557782, -0.00288641
557822, -0.00387548
557848, -0.00287892
557888, -0.00383717
557929, -0.00288046
557970, -0.0038753
558009, -0.00290741
558047, -0.00390415
558087, -0.00290241
558124, -0.00386114
558161, -0.00289528
558199, -0.00386632
558235, -0.00291062
558272, -0.00386269
558309, -0.00287624
558347, -0.00386887
558386, -0.00292258
558412, -0.00387964
558450, -0.00287309
558475, -0.0038866
558514, -0.00288986
558554, -0.00388476
558594, -0.00301086
558618, -0.003907
558657, -0.00288171
558682, -0.00389772
558722, -0.00286238
558747, -0.00388969
558788, -0.00287689
558812, -0.00387756
558860, -0.00287071
558892, -0.00388773
558925, -0.0028559
558973, -0.00386834
559007, -0.00286042
559056, -0.00387863
559091, -0.00286268
559124, -0.00387738
559175, -0.00290265
559208, -0.00389505
559241, -0.002881
559274, -0.00388862
559308, -0.00286262
559352, -0.00387167
559388, -0.00284513
559421, -0.00387084
559455, -0.00285435
559489, -0.00389951
559523, -0.00285066
559557, -0.00406833
559589, -0.00286107
559631, -0.0039675
559658, -0.0028559
559686, -0.00388672
559715, -0.00286761
559759, -0.00389761
559786, -0.00286601
559828, -0.00389981
559857, -0.00286405
559903, -0.00388868
559930, -0.00286535
559957, -0.00394579
560003, -0.00285857
560048, -0.00388993
560094, -0.00306469
560122, -0.0038775
560165, -0.00285744
560205, -0.00389612
560246, -0.00286065
560274, -0.00389439
560318, -0.00286458
560345, -0.00390801
560385, -0.00296939
560428, -0.00391373
560456, -0.00287065
560485, -0.00394085
560528, -0.00306784
560555, -0.0039029
560599, -0.00285221
560627, -0.00388874
560675, -0.00284632
560706, -0.00396399
560738, -0.00288778
560768, -0.00389755
560800, -0.00284947
560832, -0.00388505
560863, -0.00287416
560894, -0.00392122
