Время (мс),Сигнал (В) 
572910, -0.00295387
572945, -0.00410682
572979, -0.00295137
573013, -0.00410414
573048, -0.0029462
573081, -0.00410188
573118, -0.00294542
573152, -0.00409962
573186, -0.00295143
573220, -0.00410057
573254, -0.00295679
573288, -0.00410396
573325, -0.00295869
573360, -0.0041023
573394, -0.00295482
573428, -0.00410432
573463, -0.00295762
573497, -0.00409724
573531, -0.00295869
573565, -0.00410111
573622, -0.00296327
573656, -0.00409962
573691, -0.00295232
573726, -0.00410664
573761, -0.00295905
573795, -0.00409599
573830, -0.00294513
573864, -0.00409332
573898, -0.00295286
573933, -0.00410039
573968, -0.00295458
574003, -0.00409189
574037, -0.00295381
574073, -0.00411033
574107, -0.00294388
574145, -0.00409117
574180, -0.0029616
574215, -0.00410658
574249, -0.0029647
574283, -0.0040945
574317, -0.0029669
574353, -0.00409183
574387, -0.0029506
574422, -0.00409944
574456, -0.0029547
574490, -0.00409528
574525, -0.00294792
574564, -0.00409546
574598, -0.00296559
574633, -0.004097
574669, -0.00296285
574706, -0.00409558
574739, -0.0029553
574774, -0.00409439
574807, -0.0029503
574842, -0.00408469
574876, -0.00296095
574910, -0.00408903
574944, -0.00295952
574978, -0.00409718
575013, -0.00295113
575051, -0.00409534
575086, -0.00294667
575121, -0.00410557
575157, -0.00295964
