Время (мс),Сигнал (В) 
23110, -0.00330822
23120, -0.00355878
23130, -0.0032943
23140, -0.0035652
23150, -0.00330828
23160, -0.00357311
23170, -0.00330013
23180, -0.00355646
23190, -0.0032943
23200, -0.00356574
23210, -0.00330489
23220, -0.00356044
23230, -0.00329032
23240, -0.00356359
23250, -0.00330299
23260, -0.003558
23270, -0.00329865
23282, -0.0035658
23299, -0.00330192
23318, -0.00355848
23338, -0.00329639
23360, -0.00356764
23385, -0.00329531
23408, -0.0035671
23433, -0.00330013
23459, -0.00357044
23486, -0.00329555
23514, -0.00356229
23543, -0.00329573
23573, -0.00357389
23604, -0.00329401
23651, -0.00356687
23704, -0.00328949
23764, -0.00356324
23826, -0.00328913
23892, -0.00357145
23958, -0.00330043
24032, -0.0035677
24108, -0.00330007
24189, -0.00356276
24251, -0.00329823
24282, -0.00356847
24312, -0.00328954
24341, -0.0035721
24370, -0.00329514
24399, -0.00356657
24427, -0.00328348
24456, -0.00355699
24484, -0.0032927
24523, -0.00358001
24560, -0.0032874
24590, -0.00357174
24616, -0.00329109
24643, -0.00355765
24670, -0.00329793
24697, -0.00356675
24725, -0.00327777
24752, -0.00357091
24780, -0.00328788
24808, -0.0035724
24836, -0.00328467
24864, -0.00356823
24894, -0.00329395
24923, -0.00357216
24955, -0.00329758
25005, -0.00357436
25054, -0.00329639
25106, -0.00357686
25165, -0.00329722
25225, -0.00357769
25284, -0.00329674
25331, -0.00357406
25380, -0.00330031
25412, -0.00357133
25444, -0.00330114
25475, -0.0035696
25505, -0.00329609
25536, -0.00357626
25567, -0.00330352
25598, -0.00357008
25629, -0.00329865
25661, -0.00358275
25695, -0.00328657
25726, -0.00358079
25756, -0.00328943
25786, -0.00358501
25816, -0.00329811
25847, -0.00356806
25877, -0.0032786
25910, -0.00357454
25942, -0.00329282
25974, -0.00357412
26006, -0.00327902
26037, -0.00357371
26069, -0.00328467
26102, -0.00356794
26154, -0.00329329
26204, -0.00356151
26253, -0.00328235
26300, -0.00357728
26346, -0.00328568
26395, -0.0035837
26442, -0.00327836
26490, -0.0035677
26520, -0.00330085
26552, -0.00357954
26585, -0.00329317
26617, -0.00357876
26648, -0.00327479
26678, -0.00355991
26710, -0.00328853
26740, -0.00357436
26771, -0.00327991
26805, -0.00357347
26836, -0.00328217
26868, -0.00357341
26900, -0.00328496
26931, -0.00357615
26962, -0.00327913
26995, -0.0035693
27027, -0.00327818
27058, -0.0035696
27090, -0.00328752
27122, -0.00357942
27153, -0.00328604
27201, -0.00357079
27253, -0.00328824
27305, -0.00356068
27337, -0.00328145
27385, -0.00357091
27431, -0.00328169
27481, -0.00357424
27527, -0.00327057
27559, -0.0035655
27591, -0.00328954
27622, -0.00357323
27654, -0.00328288
27685, -0.00357014
27717, -0.0032971
27749, -0.00357757
27780, -0.00327658
27813, -0.00357496
27845, -0.00327652
27877, -0.00357371
27908, -0.00327711
27940, -0.00357549
27972, -0.00327991
28003, -0.00358679
28035, -0.00327806
28067, -0.00358447
28097, -0.00329264
28131, -0.00357555
28162, -0.00328693
28193, -0.00357406
28242, -0.00328348
28290, -0.00356925
28340, -0.0032852
28371, -0.00358221
28417, -0.0032833
28464, -0.003574
28512, -0.00328859
28559, -0.00357942
28607, -0.00327509
28643, -0.00358608
28677, -0.00329341
28709, -0.00358073
28743, -0.00328711
28775, -0.00356389
28810, -0.00328806
28843, -0.00357353
28874, -0.00328847
28907, -0.00357192
28941, -0.00328312
28972, -0.00358632
29003, -0.00328847
29037, -0.00357365
29067, -0.00327372
29098, -0.00357109
29128, -0.0032808
29161, -0.003595
29193, -0.00327783
29224, -0.00358519
29256, -0.00327967
29290, -0.00356889
29338, -0.00327711
29393, -0.00357781
29435, -0.0032852
29475, -0.00357621
29506, -0.00328336
29556, -0.00358245
29603, -0.00328324
29652, -0.00356978
29683, -0.00327188
29714, -0.00357246
29743, -0.00327967
29773, -0.00360095
29819, -0.0032767
29849, -0.00357864
29879, -0.00328639
29911, -0.00357121
29942, -0.00328544
29972, -0.00358816
30019, -0.00328193
30050, -0.00358067
30080, -0.00327931
30110, -0.00358798
30142, -0.00328479
30174, -0.00357412
30205, -0.00328247
30235, -0.00357365
30264, -0.00328062
30296, -0.00357775
30328, -0.00327741
30377, -0.00358346
30422, -0.00328883
30468, -0.00357329
30518, -0.00328253
30547, -0.00358376
30595, -0.00328241
30642, -0.00358067
30691, -0.00328705
30722, -0.00358792
30754, -0.00328336
30785, -0.00356056
30815, -0.00326944
30868, -0.00357484
30899, -0.00327265
30933, -0.00357924
30968, -0.00327206
31000, -0.00359131
31031, -0.00328853
31063, -0.00357478
31094, -0.00327616
31127, -0.00358537
31158, -0.00328056
31189, -0.0035793
31220, -0.00327824
31251, -0.00357127
31283, -0.00327925
31319, -0.00357174
31356, -0.00328586
31389, -0.00357948
31419, -0.00328032
31471, -0.00358031
31502, -0.00327033
31552, -0.00358346
31584, -0.00328544
31637, -0.00356936
31688, -0.00327664
31741, -0.00358293
31773, -0.00328788
31808, -0.00357763
31841, -0.00327806
31872, -0.00359274
