Время (мс)	Сигнал (В)
1910141	-0.00297048
1910241	-0.00297941
1910341	-0.00296305
1910442	-0.00296007
1910541	-0.00296305
1910641	-0.00296453
1910741	-0.00296602
1910841	-0.00296156
1910941	-0.00296007
1911041	-0.00296751
1911141	-0.00297346
1911241	-0.00297197
1911341	-0.00296453
1911441	-0.00296156
1911540	-0.00297197
1911641	-0.00297197
1911741	-0.00297346
1911841	-0.00296751
1911942	-0.00296007
1912041	-0.002969
1912141	-0.00297197
1912241	-0.002969
1912341	-0.00297048
1912441	-0.00296007
1912541	-0.00296602
1912641	-0.00295858
1912741	-0.00297197
1912841	-0.00296453
1912941	-0.00295115
1913041	-0.00296453
1913141	-0.00295858
1913241	-0.00296453
1913341	-0.00295858
1913441	-0.00294966
1913542	-0.00295561
1913641	-0.002969
1913741	-0.00297048
1913841	-0.00296305
1913941	-0.00295263
1914041	-0.00296602
1914141	-0.00296007
1914241	-0.00296751
1914342	-0.00295858
1914442	-0.00295115
1914541	-0.00296453
1914641	-0.00296305
1914741	-0.00297048
1914841	-0.00296453
1914941	-0.00295115
1915041	-0.00296751
1915141	-0.00297197
1915241	-0.00296751
1915342	-0.002969
1915441	-0.00295115
1915541	-0.00296751
1915642	-0.00297346
1915741	-0.00296305
1915841	-0.00296156
1915941	-0.00295412
1916041	-0.00295115
1916142	-0.00297197
1916241	-0.00297643
1916341	-0.00295115
1916441	-0.00295263
1916541	-0.00296156
1916641	-0.00296751
1916741	-0.00296602
1916841	-0.00296305
