Время (мс)	Сигнал (В)
1936610	-0.00219254
1936709	-0.00218956
1936810	-0.0021732
1936910	-0.00220295
1937009	-0.00221336
1937110	-0.00221336
1937210	-0.00219997
1937310	-0.00219997
1937410	-0.00220295
1937510	-0.00221634
1937610	-0.00222377
1937710	-0.00219849
1937809	-0.00220295
1937909	-0.00220146
1938009	-0.00219402
1938109	-0.00221336
1938209	-0.00221336
1938309	-0.00220295
1938410	-0.00219105
1938510	-0.00219997
1938610	-0.002197
1938709	-0.0022089
1938809	-0.0021851
1938909	-0.00219402
1939009	-0.00220741
1939109	-0.00220592
1939209	-0.00219254
1939309	-0.00221039
1939409	-0.00221336
1939509	-0.00220146
1939609	-0.0022089
1939709	-0.00220741
1939809	-0.00219105
1939909	-0.00222377
1940009	-0.0022208
1940109	-0.00220741
1940209	-0.0021851
1940309	-0.00220592
1940409	-0.00219849
1940509	-0.00220741
1940609	-0.00220295
1940709	-0.002197
1940809	-0.00218659
1940909	-0.00220444
1941009	-0.00219849
1941109	-0.00221187
1941209	-0.00220444
1941309	-0.00219402
1941409	-0.00220146
1941510	-0.00219849
1941610	-0.00221039
1941710	-0.00219997
1941809	-0.00219997
1941909	-0.00221039
1942009	-0.00220295
1942110	-0.00221931
1942209	-0.00220592
1942309	-0.00221187
1942409	-0.00221336
1942509	-0.00219997
1942610	-0.0022208
1942710	-0.00221931
1942810	-0.00220146
1942910	-0.00222377
1943009	-0.00219997
1943109	-0.00221634
1943209	-0.00219997
1943310	-0.00221039
1943410	-0.00222675
1943509	-0.00220592
1943610	-0.00219997
