	59.2	
8868735	-0.00375835
8868835	-0.0037571
8868935	-0.00375376
8869035	-0.00375263
8869135	-0.00375109
8869235	-0.00375513
8869335	-0.00375388
8869435	-0.00375014
8869535	-0.00375406
8869635	-0.00375573
8869735	-0.00375162
8869835	-0.00375002
8869935	-0.00374996
8870035	-0.0037496
8870135	-0.00374984
8870235	-0.0037502
8870335	-0.00374722
8870435	-0.00374966
8870534	-0.00374722
8870634	-0.00375014
8870734	-0.00374692
8870834	-0.00374966
8870934	-0.00374443
8871034	-0.00374466
8871134	-0.00374443
8871234	-0.00374514
8871334	-0.00374318
8871434	-0.00374252
8871534	-0.00374776
8871634	-0.00374692
8871734	-0.00374692
8871834	-0.0037455
8871934	-0.00374335
8872034	-0.0037408
8872134	-0.00374121
8872234	-0.00374252
8872334	-0.00374074
8872434	-0.0037386
8872534	-0.00373925
8872634	-0.00374121
8872734	-0.0037383
8872834	-0.00373907
8872934	-0.00373538
8873035	-0.00373907
8873135	-0.00373651
8873235	-0.0037377
8873335	-0.00373645
8873435	-0.0037377
8873535	-0.00373413
8873635	-0.00373449
8873735	-0.00373628
8873835	-0.00373818
8873935	-0.00373283
8874035	-0.00373449
8874135	-0.00373729
8874235	-0.00373556
8874335	-0.00373711
8874435	-0.00373378
8874535	-0.00373342
8874635	-0.00373265
8874735	-0.00373271
8874835	-0.00372848
8874935	-0.00373045
8875035	-0.00373348
8875135	-0.00372848
8875235	-0.00373122
8875335	-0.00372949
8875435	-0.00372896
8875534	-0.00373027
8875634	-0.00372795
8875734	-0.00373122
8875834	-0.00372926
8875934	-0.00372307
8876034	-0.00372521
8876134	-0.00372551
8876234	-0.00372961
8876334	-0.00372688
8876434	-0.00372438
8876534	-0.00372789
8876634	-0.00372485
8876734	-0.00372914
8876834	-0.00372468
8876934	-0.00372735
8877034	-0.00372598
8877134	-0.00372253
8877234	-0.00372343
8877334	-0.00372158
8877434	-0.00372343
8877534	-0.00372426
8877634	-0.00372372
8877734	-0.00372206
8877834	-0.00372283
8877934	-0.00372129
8878034	-0.00372533
8878134	-0.00372474
8878234	-0.00372093
8878334	-0.00372372
8878434	-0.00372188
8878534	-0.00372152
8878634	-0.00372045
8878734	-0.0037239
8878835	-0.00371807
8878935	-0.00372063
8879035	-0.00371736
8879135	-0.00372016
8879235	-0.00371974
8879335	-0.00372236
8879435	-0.00371992
8879535	-0.00371879
8879635	-0.00371843
8879735	-0.00371718
