Время (мс)	Сигнал (В)
1954921	-0.00433301
1955021	-0.00432706
1955122	-0.00431516
1955222	-0.00432557
1955322	-0.00432706
1955422	-0.00432111
1955522	-0.00431516
1955622	-0.00431219
1955721	-0.00431367
1955821	-0.00432557
1955922	-0.00431962
1956022	-0.00430624
1956122	-0.00428541
1956222	-0.00430624
1956322	-0.0043226
1956422	-0.00432706
1956522	-0.00433004
1956622	-0.00435978
1956722	-0.0043226
1956822	-0.00434342
1956922	-0.0043345
1957022	-0.00431962
1957121	-0.00430772
1957221	-0.00431962
1957321	-0.00433599
1957422	-0.00431665
1957522	-0.0043226
1957622	-0.00431219
1957722	-0.00431962
1957821	-0.00433152
1957921	-0.00432409
1958022	-0.00432557
1958122	-0.00431219
1958221	-0.00432111
1958321	-0.00431665
1958421	-0.00432111
1958522	-0.00431814
1958622	-0.00430326
1958721	-0.00432111
1958822	-0.00432557
1958921	-0.00432557
1959021	-0.0043226
1959121	-0.00430772
1959222	-0.00431516
1959322	-0.00433004
1959422	-0.00432855
1959522	-0.00431814
1959621	-0.00429731
1959721	-0.00431219
1959821	-0.00432557
1959921	-0.00432409
1960021	-0.00432111
1960121	-0.00431516
1960221	-0.00432111
1960321	-0.00432111
1960421	-0.00432409
1960522	-0.00432706
1960622	-0.00431516
1960722	-0.00431962
1960822	-0.00431665
1960921	-0.00432409
1961021	-0.00431962
1961121	-0.0043107
1961221	-0.00431665
1961321	-0.00433301
1961421	-0.00432111
1961521	-0.00432409
1961622	-0.00431367
1961722	-0.00431962
1961822	-0.00432855
1961921	-0.00433599
1962021	-0.0043226
1962121	-0.00431516
1962222	-0.00431665
1962322	-0.00433004
1962421	-0.00433301
