Время (мс)	Сигнал (В)
21954	-0.00403764
21964	-0.00515918
21974	-0.00402271
21984	-0.00515115
21994	-0.00404359
22004	-0.00511296
22014	-0.00403698
22024	-0.00515174
22034	-0.00405626
22044	-0.00515745
22054	-0.00403163
22064	-0.00513116
22074	-0.00405156
22084	-0.00513306
22097	-0.00405435
22107	-0.00512497
22116	-0.00404924
22129	-0.00511855
22147	-0.00403698
22166	-0.00512313
22188	-0.004023
22213	-0.00512652
22239	-0.00405072
22267	-0.00514002
22295	-0.00404626
22325	-0.00516209
22355	-0.00404733
22387	-0.00514216
22419	-0.00404424
22452	-0.0051145
22486	-0.0040239
22523	-0.00513955
22576	-0.00405447
22632	-0.00512628
22699	-0.00405774
22770	-0.00510903
22848	-0.00404121
22928	-0.00513622
23013	-0.00405471
23084	-0.00515305
23117	-0.00405881
23147	-0.00511534
23176	-0.00403615
23206	-0.00512813
23235	-0.00404216
23265	-0.00511593
23297	-0.00404347
23326	-0.00511611
23354	-0.00404959
23388	-0.00512694
23420	-0.00405411
23462	-0.00512004
23490	-0.00406048
23519	-0.00511676
23548	-0.00403686
23578	-0.00512878
23609	-0.00406161
23640	-0.00512087
23671	-0.00404834
23702	-0.00512902
23734	-0.00404067
23767	-0.00513318
23800	-0.0040653
23837	-0.00512491
23876	-0.00406625
23911	-0.00513396
23947	-0.00403669
23982	-0.00510737
24039	-0.00404478
24095	-0.00511641
24155	-0.00406119
24195	-0.00512747
24234	-0.00408005
24276	-0.00511397
24313	-0.00404894
24351	-0.00512253
24389	-0.00406494
24423	-0.00511498
24457	-0.00405233
24494	-0.0051104
24528	-0.00406066
24562	-0.00513657
24596	-0.0040559
24630	-0.00511427
24666	-0.00405043
24700	-0.00513253
24733	-0.00405792
24767	-0.00510957
24803	-0.00408772
24837	-0.00511278
24871	-0.0040493
24904	-0.00510463
24938	-0.00407642
24975	-0.00509178
25014	-0.00406631
25047	-0.00510421
25081	-0.0040534
25116	-0.00509309
25151	-0.00406488
25191	-0.00509928
25228	-0.00406827
25265	-0.00511956
25305	-0.00404061
25342	-0.00512473
25377	-0.00408255
25415	-0.00509487
25453	-0.00406809
25490	-0.00509356
25527	-0.00406583
25566	-0.00512569
25604	-0.00407315
25638	-0.00512325
25673	-0.00406821
25707	-0.00510522
25741	-0.00407476
25776	-0.00512378
25810	-0.00407089
25844	-0.00509654
25881	-0.00407714
25917	-0.0051151
25952	-0.00408011
25989	-0.00510635
26023	-0.00407571
26057	-0.00509493
26092	-0.00406292
26126	-0.0050988
26159	-0.00408112
26193	-0.00509166
26226	-0.00409028
26260	-0.00510957
26297	-0.00406928
26333	-0.00512194
26369	-0.0040675
26407	-0.00509345
26443	-0.00406215
26479	-0.00510677
26515	-0.00405667
26552	-0.0051057
26590	-0.00406845
26628	-0.00510582
26665	-0.00408945
26703	-0.00509963
26741	-0.00409076
26778	-0.00508785
26813	-0.00409623
26846	-0.0050894
26881	-0.00408398
26919	-0.00509761
26953	-0.00410379
26987	-0.00508678
27022	-0.00408225
27059	-0.00510284
27093	-0.00407583
27128	-0.00510612
27162	-0.00407452
27196	-0.00509178
27231	-0.00408665
27265	-0.00507096
27300	-0.0040694
27334	-0.00508928
27371	-0.00408772
27406	-0.00509065
27445	-0.00409332
27483	-0.00509327
27518	-0.00408844
27554	-0.0050966
27589	-0.0040744
27627	-0.00507851
27666	-0.00409207
27703	-0.00508304
27738	-0.00407535
27775	-0.00508196
27811	-0.0040932
27849	-0.00509172
27884	-0.00409706
27919	-0.00508345
27956	-0.00408707
27991	-0.00509719
28027	-0.00410105
28061	-0.00508565
28096	-0.00411729
28131	-0.0050684
28166	-0.0040785
28201	-0.00508125
28237	-0.00407636
28273	-0.00508298
28309	-0.00406863
28345	-0.00507292
28383	-0.00408761
28418	-0.00507703
28452	-0.0040923
28487	-0.00508381
28524	-0.00410034
28559	-0.00508809
28597	-0.00408832
28631	-0.00510154
28667	-0.00411199
28704	-0.00505716
28739	-0.00409998
28787	-0.00507161
28821	-0.00411027
28855	-0.00506061
28889	-0.00409587
28922	-0.00509267
28956	-0.00409278
28994	-0.00510058
29029	-0.00410646
29063	-0.00509356
29096	-0.00410979
29131	-0.00507994
29168	-0.00409308
29204	-0.00508541
29238	-0.0041048
29272	-0.00507167
29308	-0.00410658
29343	-0.00508768
29378	-0.00409837
29417	-0.00505187
29453	-0.00412014
29487	-0.00506656
