Время (мс)	Сигнал (В)
2166017	-0.00463368
2166027	-0.00551698
2166037	-0.00464308
2166047	-0.00554434
2166057	-0.00464087
2166067	-0.00552465
2166077	-0.00463439
2166087	-0.00552114
2166097	-0.00463118
2166107	-0.00552263
2166117	-0.00463844
2166127	-0.00551846
2166137	-0.00463814
2166147	-0.00555047
2166157	-0.00464141
2166168	-0.00554339
2166178	-0.00464873
2166191	-0.00554267
2166210	-0.00463826
2166230	-0.00553571
2166252	-0.00462511
2166278	-0.00556123
2166310	-0.0046244
2166337	-0.00553339
2166365	-0.0046244
2166394	-0.00552953
2166425	-0.00462297
2166457	-0.00553548
2166489	-0.00461286
2166523	-0.00554583
2166557	-0.00460608
2166594	-0.00553024
2166645	-0.00460506
2166704	-0.00554957
2166766	-0.00462594
2166836	-0.00556064
2166910	-0.00459555
2166989	-0.00553452
2167075	-0.00460798
2167144	-0.00555981
2167179	-0.00460744
2167209	-0.00556111
2167241	-0.00459531
2167273	-0.00556213
2167305	-0.00459876
2167337	-0.00557676
2167368	-0.00460399
2167397	-0.00556141
2167426	-0.0045987
2167456	-0.00556147
2167486	-0.0046059
2167517	-0.00557373
2167549	-0.00459347
2167579	-0.00556326
2167610	-0.00459977
2167644	-0.00557878
2167675	-0.00458085
2167706	-0.00558765
2167740	-0.00459406
2167773	-0.00558336
2167808	-0.00459573
2167840	-0.00557367
2167873	-0.00459471
2167906	-0.00559086
2167942	-0.0045987
2167976	-0.00559919
2168015	-0.0046015
2168050	-0.00558491
2168109	-0.00456206
2168168	-0.00558651
2168227	-0.00456997
2168263	-0.00558901
2168298	-0.00456747
2168336	-0.00559645
2168374	-0.00455914
2168408	-0.00560127
2168442	-0.00456152
2168476	-0.00559704
2168510	-0.0045689
2168547	-0.0055993
2168581	-0.00457818
2168614	-0.00560287
2168648	-0.00456693
2168682	-0.00560264
2168717	-0.00458573
2168751	-0.00560258
2168786	-0.00455813
2168821	-0.00560573
2168858	-0.00456866
2168894	-0.00560496
2168929	-0.00456919
2168964	-0.00562649
2169002	-0.00456925
2169038	-0.00562488
2169071	-0.00455301
2169106	-0.00560793
2169141	-0.00455391
2169177	-0.00560472
2169212	-0.00454249
2169250	-0.00563036
2169287	-0.00456241
2169323	-0.00561792
2169360	-0.00455557
2169396	-0.00560454
2169432	-0.00456218
2169469	-0.0056187
2169506	-0.00456206
2169542	-0.00561876
2169579	-0.00454278
2169616	-0.00562928
2169652	-0.00453719
2169688	-0.0056457
2169725	-0.00455825
2169759	-0.00562804
2169793	-0.00454397
2169827	-0.00564166
2169862	-0.00453612
2169897	-0.00562893
2169933	-0.00454516
2169968	-0.00562108
2170003	-0.00452375
2170040	-0.00562512
2170075	-0.00453624
2170110	-0.00563273
2170144	-0.00454409
2170179	-0.00565873
2170216	-0.00453047
2170250	-0.00564862
2170288	-0.00453826
2170322	-0.00564172
2170367	-0.0045297
2170401	-0.00563547
2170434	-0.0045385
2170470	-0.00565082
2170506	-0.00451572
2170544	-0.00562607
2170579	-0.00453553
2170616	-0.00565135
2170651	-0.00453713
2170688	-0.00565088
2170727	-0.0045203
2170762	-0.00564707
2170796	-0.00451863
2170831	-0.00564725
2170866	-0.00452934
2170903	-0.00566902
2170940	-0.00451869
2170974	-0.00564374
2171009	-0.00451322
2171047	-0.00564267
2171082	-0.00452601
2171117	-0.00564856
2171152	-0.00451786
2171186	-0.00562804
2171222	-0.00452351
2171259	-0.00564927
2171294	-0.00450471
2171331	-0.00563779
2171365	-0.00450894
2171401	-0.0056642
2171437	-0.00450959
2171473	-0.00565397
2171508	-0.00452309
2171543	-0.00566747
2171580	-0.00451042
2171615	-0.00564529
2171652	-0.00451459
2171687	-0.00565123
2171725	-0.00450602
2171762	-0.00563232
2171800	-0.00450638
2171835	-0.00564297
2171869	-0.00449995
2171907	-0.00565266
2171943	-0.00451346
2171978	-0.00568324
2172017	-0.00452018
2172052	-0.0056739
2172085	-0.00450537
2172120	-0.00565819
2172154	-0.00450763
2172189	-0.00565219
2172223	-0.00450691
2172258	-0.00565207
2172295	-0.00451465
2172329	-0.00562988
2172365	-0.00450596
2172403	-0.00565742
2172438	-0.00449299
2172476	-0.00565451
2172510	-0.00451072
2172544	-0.00565944
2172579	-0.00450465
2172617	-0.00566426
2172652	-0.00451215
2172692	-0.00568122
2172727	-0.00451197
2172764	-0.00567634
2172799	-0.00449561
2172837	-0.00564832
2172872	-0.00450525
2172909	-0.00565171
2172945	-0.00451322
2172980	-0.00566813
2173016	-0.00449347
2173053	-0.00564136
2173090	-0.00448752
2173128	-0.00567402
2173165	-0.00448889
2173199	-0.00564535
2173233	-0.00451976
2173270	-0.00567176
2173305	-0.00450906
2173341	-0.00565248
2173376	-0.00450763
2173411	-0.00566046
2173446	-0.00449716
2173483	-0.0056388
2173518	-0.00446266
2173557	-0.0056488
2173592	-0.00448788
2173626	-0.0056642
2173659	-0.00448877
2173694	-0.00565849
2173728	-0.00449311
2173763	-0.00564671
2173799	-0.0045037
2173837	-0.00567753
2173875	-0.00450763
2173908	-0.00565326
2173951	-0.004504
2173996	-0.00566771
2174031	-0.00450566
2174067	-0.00564749
2174101	-0.00450085
2174135	-0.00566188
