Время (мс)	Сигнал (В)
2189017	-0.00419818
2189027	-0.00345372
2189037	-0.00421347
2189047	-0.0034614
2189057	-0.00421841
2189067	-0.00344474
2189077	-0.00421068
2189087	-0.00345426
2189097	-0.00419569
2189107	-0.00345349
2189119	-0.00423286
2189127	-0.00346348
2189137	-0.00421889
2189147	-0.00346009
2189157	-0.00423798
2189167	-0.00341702
2189177	-0.00422394
2189192	-0.00345729
2189208	-0.00421609
2189226	-0.00346396
2189248	-0.0042378
2189271	-0.00344795
2189295	-0.00423715
2189322	-0.00345723
2189349	-0.00423203
2189376	-0.00343201
2189405	-0.0042334
2189437	-0.00343897
2189470	-0.00422585
2189501	-0.0034291
2189535	-0.00421258
2189570	-0.00343201
2189624	-0.00422846
2189678	-0.00342238
2189740	-0.0042328
2189806	-0.00342101
2189880	-0.0042403
2189960	-0.0034238
2190048	-0.00423364
2190127	-0.00341881
2190165	-0.00426737
2190198	-0.00342963
2190228	-0.00424399
2190256	-0.00341881
2190285	-0.0042469
2190315	-0.00341589
2190344	-0.00425255
2190373	-0.00342077
2190403	-0.00425357
2190432	-0.00341208
2190464	-0.00426261
2190494	-0.00340084
2190527	-0.00425719
2190557	-0.00337978
2190588	-0.00425368
2190618	-0.00338329
2190650	-0.00427189
2190680	-0.00339287
2190710	-0.00428527
2190742	-0.00338775
2190773	-0.00426041
2190806	-0.00339305
2190838	-0.00428051
2190870	-0.00340144
2190903	-0.00426302
2190939	-0.00340257
2190973	-0.00428729
2191008	-0.00337175
2191062	-0.0042723
2191114	-0.00338109
2191182	-0.00429473
2191240	-0.00337116
2191277	-0.00428384
2191311	-0.00338686
2191348	-0.00427712
2191381	-0.00337848
2191417	-0.00429776
2191452	-0.00340144
2191490	-0.00430651
2191526	-0.00336735
2191561	-0.00429794
2191594	-0.00337568
2191627	-0.00431144
2191661	-0.00336307
2191697	-0.00432911
2191732	-0.00337163
2191764	-0.00430734
2191798	-0.00335081
2191831	-0.0042977
2191862	-0.00335117
2191898	-0.00429913
2191930	-0.00336854
2191962	-0.00432513
2191997	-0.00336271
2192030	-0.00431567
2192063	-0.00335664
2192098	-0.00431311
2192132	-0.0033432
2192167	-0.0043209
2192202	-0.00336414
2192237	-0.00431948
2192293	-0.00334778
2192333	-0.00431156
2192369	-0.00333297
2192406	-0.00434434
2192443	-0.00333095
2192478	-0.00434386
2192515	-0.00334641
2192556	-0.00433934
2192591	-0.00335397
2192628	-0.00432298
2192662	-0.00333422
2192697	-0.00433482
2192734	-0.00333785
2192773	-0.00435035
2192810	-0.00332738
2192846	-0.00433661
2192884	-0.00332565
2192918	-0.00434214
2192953	-0.00332696
2192988	-0.00435421
2193023	-0.00331602
2193059	-0.00435392
2193095	-0.00332601
2193131	-0.0043394
2193166	-0.0033134
2193203	-0.00435189
2193239	-0.00330882
2193274	-0.00435362
2193309	-0.00330769
2193346	-0.00436915
2193383	-0.00331203
2193419	-0.00437367
2193453	-0.0033159
2193487	-0.0043657
2193526	-0.00332155
2193561	-0.00436903
2193596	-0.00331679
2193630	-0.00436861
2193665	-0.00329085
2193701	-0.0043538
2193737	-0.00330793
2193771	-0.00437456
2193811	-0.00331429
2193848	-0.00437783
2193885	-0.00330352
2193922	-0.00437712
2193958	-0.00331477
2193996	-0.00437944
2194032	-0.00329008
2194067	-0.00439407
2194109	-0.00330049
2194143	-0.00437081
2194178	-0.00330888
2194212	-0.00437313
2194246	-0.0033018
2194282	-0.00437682
2194317	-0.00329942
2194354	-0.00439782
2194389	-0.00327979
2194426	-0.00439651
2194461	-0.00329216
2194496	-0.00439788
2194531	-0.00329454
2194566	-0.0043789
2194600	-0.00327759
2194636	-0.00439627
2194673	-0.00328639
2194708	-0.00440615
2194747	-0.00328449
2194782	-0.0043955
2194817	-0.00330067
2194854	-0.00439401
2194889	-0.00328288
2194924	-0.0044024
2194959	-0.00327491
2194996	-0.00440002
2195033	-0.0032943
2195068	-0.00439466
2195103	-0.00328193
2195139	-0.00441917
2195176	-0.00328324
2195212	-0.00439223
2195248	-0.0032667
2195284	-0.00443393
2195320	-0.00326676
2195355	-0.00441061
2195389	-0.00327015
2195424	-0.00439187
2195460	-0.00327348
2195496	-0.00441953
2195534	-0.00326105
2195569	-0.00441429
2195604	-0.00328586
2195641	-0.00440157
2195676	-0.00327634
2195712	-0.00442381
2195747	-0.00325897
2195783	-0.00442006
2195820	-0.00327426
2195854	-0.00441055
2195889	-0.00327907
2195927	-0.00440466
2195961	-0.00325837
2195996	-0.00439806
2196033	-0.00325623
2196070	-0.00442441
2196105	-0.00326129
2196140	-0.00441328
2196174	-0.00325665
2196213	-0.00442131
2196248	-0.0032551
2196285	-0.00441798
2196321	-0.00324719
2196358	-0.00441418
2196395	-0.00326129
2196435	-0.00442298
2196472	-0.00325939
2196511	-0.00439288
2196549	-0.00326997
2196586	-0.0044278
2196623	-0.00326843
2196660	-0.00442572
2196697	-0.00325784
