	50 V	
2080172	-0.00327542
2080272	-0.00327095
2080372	-0.00327244
2080472	-0.00326203
2080572	-0.00326947
2080672	-0.00327393
2080772	-0.00327393
2080872	-0.00327542
2080971	-0.00326203
2081071	-0.00326798
2081172	-0.00327244
2081271	-0.00327542
2081371	-0.00327839
2081471	-0.00326798
2081571	-0.00327393
2081671	-0.00327393
2081771	-0.0032769
2081871	-0.00328285
2081971	-0.00326947
2082071	-0.00327393
2082172	-0.00328137
2082271	-0.00328434
2082372	-0.00327988
2082472	-0.00327244
2082572	-0.00327542
2082672	-0.00327393
2082772	-0.00327542
2082872	-0.00327244
2082972	-0.00326649
2083072	-0.00327542
2083172	-0.00328137
2083271	-0.00327988
2083371	-0.0032769
2083471	-0.003265
2083571	-0.00327839
2083671	-0.00328434
2083772	-0.00327988
2083872	-0.00327839
2083972	-0.00327244
2084071	-0.00328285
2084171	-0.00328434
2084271	-0.00328732
2084371	-0.0032769
2084472	-0.00326798
2084572	-0.00328434
2084671	-0.00328583
2084771	-0.0032888
2084872	-0.00327988
2084972	-0.00328137
2085072	-0.00328732
2085172	-0.00329178
2085271	-0.00328434
2085371	-0.00328434
2085471	-0.00327244
2085571	-0.00328285
2085671	-0.00329475
2085771	-0.00328285
2085871	-0.00327393
2085971	-0.00327393
2086071	-0.00328583
2086171	-0.00329327
2086271	-0.00328732
2086371	-0.00329029
2086471	-0.00328434
2086571	-0.0032888
2086671	-0.00329178
2086771	-0.00329029
2086871	-0.00328434
2086971	-0.00327542
2087071	-0.0032888
2087172	-0.00329178
2087272	-0.00329327
2087372	-0.00328285
2087472	-0.00328285
2087571	-0.00328583
2087671	-0.00329624
2087771	-0.00329773
2087871	-0.00328583
2087971	-0.00328137
2088071	-0.00329029
2088171	-0.0033007
2088271	-0.00329327
2088371	-0.00329178
2088471	-0.00327988
2088571	-0.00329922
2088672	-0.00330219
2088772	-0.0033007
2088871	-0.00329327
2088971	-0.00328732
2089071	-0.00329178
