	20 V	
2142079	-0.00233236
2142177	-0.00233236
2142278	-0.00233682
2142378	-0.0023517
2142477	-0.00233236
2142578	-0.00233385
2142678	-0.0023398
2142778	-0.00234426
2142878	-0.00234575
2142978	-0.00233087
2143078	-0.00233385
2143178	-0.00234128
2143278	-0.00233236
2143378	-0.00233682
2143477	-0.00233533
2143577	-0.00233087
2143677	-0.00233533
2143778	-0.00233533
2143878	-0.0023398
2143978	-0.00233831
2144078	-0.00233385
2144178	-0.00233385
2144278	-0.00233087
2144378	-0.00234277
2144478	-0.00233385
2144578	-0.00233385
2144678	-0.0023398
2144777	-0.00233236
2144878	-0.00233682
2144978	-0.00232492
2145078	-0.00232938
2145178	-0.00232938
2145278	-0.00233831
2145378	-0.00234128
2145478	-0.00233533
2145578	-0.0023279
2145678	-0.00232938
2145778	-0.00234128
2145878	-0.00233385
2145978	-0.00233533
2146077	-0.00232641
2146177	-0.00233236
2146279	-0.0023398
2146378	-0.0023398
2146478	-0.00233831
2146578	-0.00233087
2146678	-0.00232938
2146778	-0.00233831
2146878	-0.0023398
2146978	-0.00233385
2147078	-0.00232195
2147178	-0.00233236
2147278	-0.00233831
2147378	-0.0023279
2147478	-0.00233533
2147578	-0.00231451
2147678	-0.00232195
2147778	-0.00233533
2147878	-0.00233831
2147978	-0.00232938
2148078	-0.00232641
2148178	-0.00232492
2148278	-0.0023279
2148378	-0.00233236
2148478	-0.00233236
2148578	-0.00232046
2148678	-0.00233533
2148778	-0.00233236
2148878	-0.00233236
2148978	-0.00233385
2149078	-0.00232195
2149178	-0.00232938
2149278	-0.0023398
2149378	-0.00233385
2149478	-0.00233831
2149578	-0.00232343
2149678	-0.00232938
2149778	-0.00233385
2149878	-0.00233831
2149978	-0.0023279
2150078	-0.00232046
2150178	-0.00232343
2150278	-0.00232938
2150378	-0.00233385
2150478	-0.00232492
