Время (мс)	Сигнал (В)
1974298	-0.00466174
1974397	-0.00464835
1974497	-0.00463794
1974597	-0.00465282
1974697	-0.00465133
1974797	-0.00465728
1974898	-0.00465133
1974997	-0.00464538
1975097	-0.00464984
1975197	-0.00466025
1975297	-0.00466025
1975397	-0.00465133
1975497	-0.0046424
1975597	-0.00465728
1975697	-0.00465282
1975797	-0.00466174
1975897	-0.00465282
1975997	-0.00464092
1976097	-0.00465579
1976197	-0.00466174
1976297	-0.00465579
1976397	-0.00466323
1976497	-0.00463645
1976597	-0.00464984
1976697	-0.00465877
1976797	-0.00466025
1976897	-0.0046662
1976998	-0.0046543
1977097	-0.00465282
1977197	-0.0046662
1977297	-0.00466025
1977397	-0.00464984
1977497	-0.00464538
1977597	-0.00466025
1977697	-0.00466025
1977797	-0.00466472
1977897	-0.00465728
1977998	-0.00465133
1978097	-0.00466174
1978197	-0.00466472
1978297	-0.00465728
1978397	-0.00464984
1978497	-0.0046424
1978597	-0.00465579
1978697	-0.00465728
1978797	-0.00466174
1978897	-0.00465728
1978998	-0.00465282
1979097	-0.00464984
1979197	-0.00467067
1979297	-0.00465579
1979397	-0.00465282
1979497	-0.00463943
1979598	-0.00465133
1979697	-0.0046543
1979797	-0.00465579
1979898	-0.00465282
1979997	-0.00464389
1980098	-0.00465728
1980197	-0.00465282
1980297	-0.00465282
1980397	-0.00465728
1980497	-0.00464092
1980597	-0.00465133
1980697	-0.00465579
1980797	-0.00466472
1980897	-0.00465133
1980997	-0.00464538
1981097	-0.00464835
1981197	-0.00465579
1981297	-0.00465877
1981398	-0.0046543
1981497	-0.00464835
1981598	-0.00465877
1981697	-0.00465728
1981797	-0.00465728
1981897	-0.00465133
1981997	-0.00464389
1982097	-0.00465133
1982197	-0.00465877
1982297	-0.0046543
1982397	-0.00465877
1982497	-0.00464092
1982597	-0.00465282
1982697	-0.00465282
1982797	-0.00466174
1982898	-0.00465579
1982997	-0.00464835
1983097	-0.00465579
1983197	-0.00466025
1983297	-0.00466323
