	40.4 V	
8750187	-0.00313976
8750287	-0.00313553
8750387	-0.00313803
8750487	-0.00313369
8750587	-0.00313863
8750688	-0.00313422
8750788	-0.00313488
8750887	-0.00313654
8750988	-0.00313535
8751087	-0.00313482
8751187	-0.00313119
8751287	-0.00313179
8751387	-0.00313613
8751487	-0.00314166
8751587	-0.00314136
8751687	-0.00313196
8751787	-0.00312762
8751887	-0.00313292
8751987	-0.00313851
8752087	-0.00313411
8752187	-0.00313417
8752287	-0.0031306
8752387	-0.00313452
8752487	-0.00313357
8752587	-0.00313857
8752687	-0.00313125
8752787	-0.00313018
8752887	-0.00313333
8752987	-0.00313595
8753087	-0.00313321
8753187	-0.00312863
8753287	-0.00313446
8753387	-0.00313321
8753487	-0.00313518
8753587	-0.00313309
8753687	-0.00313411
8753787	-0.003135
8753887	-0.00313101
8753987	-0.00313756
8754087	-0.0031391
8754187	-0.00313815
8754287	-0.00313648
8754387	-0.0031397
8754487	-0.00313714
8754587	-0.00313583
8754687	-0.00313309
8754787	-0.003135
8754887	-0.00313357
8754987	-0.00313327
8755087	-0.00313648
8755187	-0.00313767
8755287	-0.00313232
8755387	-0.00313791
8755487	-0.00313363
8755587	-0.00312756
8755687	-0.00313393
8755787	-0.00313333
8755887	-0.00313179
8755987	-0.00313524
8756087	-0.00313666
8756186	-0.00313767
8756286	-0.00313405
8756386	-0.00313452
8756486	-0.00313553
8756586	-0.00313559
8756686	-0.0031322
8756786	-0.00313042
8756887	-0.00313077
8756987	-0.00313363
8757087	-0.00313149
8757187	-0.00313214
8757287	-0.00312494
8757387	-0.00313054
8757487	-0.00313452
8757587	-0.00313458
8757687	-0.00313452
8757787	-0.00313417
8757887	-0.0031319
8757987	-0.00313399
8758087	-0.00312964
8758187	-0.00312953
8758287	-0.00313238
8758387	-0.00313583
8758487	-0.00313357
8758587	-0.00313107
8758687	-0.00313226
8758787	-0.00312875
8758887	-0.00312953
8758987	-0.00313042
8759087	-0.00313012
8759187	-0.00313101
8759287	-0.00312471
8759387	-0.00312845
8759487	-0.0031303
8759587	-0.00313292
8759687	-0.00313648
8759787	-0.0031322
8759887	-0.0031328
8759987	-0.00312899
8760087	-0.00313054
8760187	-0.00312929
8760287	-0.00313018
8760387	-0.00313042
8760487	-0.00313268
8760587	-0.00313303
8760687	-0.00313464
8760787	-0.00313071
8760887	-0.0031319
8760987	-0.00313238
8761087	-0.00313262
8761186	-0.00313672
8761287	-0.00312994
8761386	-0.0031347
8761486	-0.00313303
8761586	-0.00313315
8761686	-0.00312923
8761786	-0.00313303
8761886	-0.00313696
8761986	-0.00313857
8762086	-0.0031397
8762187	-0.00313946
8762286	-0.00313387
8762387	-0.00313595
8762487	-0.00313452
8762587	-0.00313196
8762687	-0.00313482
8762787	-0.00312917
8762887	-0.00312726
8762987	-0.00313333
8763087	-0.00313107
8763187	-0.00313125
8763287	-0.00312798
8763387	-0.00313155
8763487	-0.00314327
8763587	-0.00313994
8763687	-0.00313583
8763787	-0.00313149
8763887	-0.00312988
8763987	-0.00313202
8764087	-0.00313458
8764187	-0.00313506
8764287	-0.00313714
8764387	-0.00313565
8764487	-0.00312982
8764587	-0.00312572
8764687	-0.00313643
8764787	-0.00313577
8764887	-0.00313762
8764987	-0.00313952
8765087	-0.00313196
8765187	-0.00313327
8765287	-0.00313149
8765387	-0.00313494
8765487	-0.00312828
8765587	-0.0031322
8765687	-0.00313827
