Время (мс)	Сигнал (В)
2206564	-0.00347216
2206574	-0.00291788
2206584	-0.00346092
2206594	-0.00294905
2206604	-0.00346402
2206614	-0.00291324
2206624	-0.00346967
2206634	-0.00293097
2206644	-0.00346449
2206654	-0.0029453
2206664	-0.00347686
2206674	-0.00292769
2206684	-0.00346622
2206694	-0.00292401
2206709	-0.00347621
2206719	-0.00295458
2206729	-0.00348876
2206744	-0.00291092
2206761	-0.00347776
2206780	-0.00293239
2206802	-0.00345825
2206825	-0.002918
2206850	-0.00347722
2206876	-0.00291984
2206903	-0.00347829
2206932	-0.00291758
2206960	-0.00346782
2206992	-0.00293091
2207023	-0.003489
2207055	-0.00292746
2207089	-0.0034658
2207124	-0.00291145
2207174	-0.00348204
2207228	-0.00292401
2207290	-0.00349447
2207359	-0.00292888
2207431	-0.00350916
2207508	-0.00292222
2207587	-0.00347538
2207662	-0.0029205
2207711	-0.00348192
2207741	-0.0028904
2207772	-0.00346586
2207799	-0.00292216
2207827	-0.00348674
2207857	-0.00292645
2207884	-0.00349638
2207910	-0.00293091
2207937	-0.00350583
2207964	-0.00293097
2207992	-0.00349049
2208019	-0.00291425
2208050	-0.00349554
2208079	-0.00290188
2208107	-0.00349132
2208136	-0.00290378
2208165	-0.00348721
2208195	-0.00290265
2208224	-0.00347193
2208257	-0.00290348
2208288	-0.00350042
2208320	-0.00290563
2208353	-0.00348109
2208385	-0.00291574
2208417	-0.0035235
2208451	-0.00291758
2208485	-0.00350042
2208535	-0.00289676
2208587	-0.0035163
2208648	-0.00291098
2208709	-0.00348269
2208769	-0.00291711
2208821	-0.00351137
2208854	-0.00291134
2208888	-0.00348757
2208920	-0.00290319
2208953	-0.00351006
2208986	-0.00289694
2209019	-0.00348501
2209053	-0.00290003
2209085	-0.00350821
2209117	-0.00292073
2209149	-0.00351743
2209182	-0.00289046
2209215	-0.00353451
2209249	-0.00290896
2209280	-0.00350756
2209311	-0.00290676
2209342	-0.00352439
2209373	-0.00291788
2209406	-0.00350268
2209437	-0.00291604
2209471	-0.00350381
2209505	-0.00290325
2209537	-0.00350262
2209571	-0.00291532
2209605	-0.00354373
2209639	-0.00291407
2209671	-0.00351856
2209715	-0.00289349
2209747	-0.00354164
2209803	-0.00291907
2209859	-0.00353213
2209895	-0.002908
2209928	-0.00351488
2209964	-0.00289873
2210002	-0.00352927
2210036	-0.00288195
2210072	-0.00354141
2210106	-0.00288005
2210140	-0.00350726
2210175	-0.00288225
2210210	-0.00353153
2210245	-0.00287832
2210281	-0.00352243
2210314	-0.00288052
2210348	-0.00352642
2210381	-0.00289182
2210415	-0.00351708
2210448	-0.00289004
2210482	-0.00352749
2210515	-0.00291342
2210549	-0.00351553
2210582	-0.00288707
2210616	-0.00351773
2210651	-0.00289111
2210685	-0.00352183
2210721	-0.0028876
2210754	-0.00351975
2210790	-0.00286476
2210828	-0.00351291
2210865	-0.00289313
2210900	-0.00355146
2210935	-0.00288249
2210971	-0.00353867
2211007	-0.002886
2211043	-0.0035376
2211076	-0.00288379
2211111	-0.00354069
2211144	-0.00287683
2211178	-0.0035376
2211213	-0.00287035
2211249	-0.00353766
2211283	-0.0028989
2211316	-0.00354028
2211354	-0.00287481
2211387	-0.00353397
2211423	-0.00287446
2211456	-0.0035354
2211493	-0.00286779
2211527	-0.00353635
2211563	-0.00286863
2211600	-0.00356829
2211638	-0.0028553
2211674	-0.00352838
2211706	-0.00287493
2211740	-0.00355485
2211773	-0.00286387
2211806	-0.00356205
2211839	-0.00287112
2211873	-0.00355378
2211909	-0.00288147
2211944	-0.00355015
2211978	-0.00285518
2212014	-0.00355943
2212048	-0.0028368
2212086	-0.00353825
2212120	-0.00286946
2212153	-0.00356371
2212185	-0.00286012
2212229	-0.00355699
2212262	-0.0028534
2212298	-0.00357561
2212335	-0.00287374
2212370	-0.00356133
2212405	-0.00286494
2212439	-0.00355544
2212472	-0.00283811
2212509	-0.00356193
2212544	-0.00283632
2212578	-0.00357228
2212612	-0.00285227
2212649	-0.00355913
2212683	-0.0028503
2212717	-0.0035749
2212752	-0.00284733
2212786	-0.00356068
2212823	-0.00285964
2212859	-0.00356996
2212895	-0.00284911
2212930	-0.00357728
2212968	-0.00285161
2213008	-0.00358156
2213046	-0.00284323
2213084	-0.00357103
2213120	-0.00284174
2213156	-0.00358049
2213193	-0.00284174
2213227	-0.00357841
2213265	-0.00283353
2213301	-0.00358096
2213336	-0.00282716
2213373	-0.00357644
2213407	-0.00284001
2213443	-0.00357954
2213479	-0.00283549
2213515	-0.00358346
2213552	-0.00282443
2213588	-0.00361749
2213624	-0.00281562
2213657	-0.00357936
2213688	-0.00281164
2213721	-0.00359304
2213758	-0.00281509
2213790	-0.00358495
2213823	-0.00283073
2213857	-0.00363367
2213891	-0.00282841
2213925	-0.00360833
2213958	-0.00282734
2213992	-0.00359893
2214027	-0.00281003
2214066	-0.00357067
2214100	-0.00279582
2214134	-0.00360125
2214167	-0.00279861
2214200	-0.0035793
2214234	-0.00281045
2214269	-0.00359042
2214303	-0.00280313
2214336	-0.00361196
2214391	-0.0027998
2214428	-0.003616
2214461	-0.0028302
2214495	-0.00361439
2214530	-0.00280337
2214564	-0.00360523
2214598	-0.00279647
2214632	-0.00360315
2214665	-0.00280611
2214699	-0.00363878
2214734	-0.00278457
2214768	-0.00361683
2214801	-0.00278428
2214836	-0.0036119
2214870	-0.00279308
2214906	-0.00361469
2214943	-0.0027932
2214978	-0.00362254
2215015	-0.00278856
2215050	-0.00363034
2215085	-0.00277434
2215121	-0.00366472
2215157	-0.00280313
2215192	-0.00363313
2215228	-0.00277993
2215262	-0.00362385
2215296	-0.00279118
2215330	-0.00364545
2215364	-0.00277107
2215400	-0.00363147
2215435	-0.00276476
2215468	-0.00363391
2215502	-0.00278219
2215535	-0.00364658
2215569	-0.00277345
2215602	-0.00364711
2215637	-0.00277083
2215673	-0.00366633
2215710	-0.00275697
2215745	-0.00363646
2215779	-0.00276114
2215814	-0.00366109
2215847	-0.00275673
2215884	-0.00362825
2215918	-0.00274341
2215954	-0.00365597
2215990	-0.0027556
2216026	-0.00365931
2216062	-0.00275364
2216096	-0.00367079
2216131	-0.0027421
2216167	-0.00365443
2216201	-0.00276899
2216237	-0.00367174
2216272	-0.00275531
2216307	-0.00366603
2216342	-0.00275596
2216380	-0.00365699
2216416	-0.00275786
2216452	-0.00365948
