Время (мс)	Сигнал (В)
81001	-0.00512973
81011	-0.00501772
81021	-0.00514038
81031	-0.00504663
81041	-0.00512711
81051	-0.00503283
81061	-0.00513967
81071	-0.00502956
81081	-0.00513758
81091	-0.00498738
81101	-0.0051496
81111	-0.00502385
81121	-0.00511789
81132	-0.00503206
81141	-0.00514645
81151	-0.00504978
81161	-0.00511343
81171	-0.00501855
81181	-0.00514199
81191	-0.00504473
81203	-0.00512955
81215	-0.00503027
81228	-0.00515763
81242	-0.00502878
81257	-0.00512283
81274	-0.00502165
81290	-0.00514532
81308	-0.00504604
81326	-0.00513895
81345	-0.00503366
81364	-0.0051587
81386	-0.00504824
81411	-0.00514169
81441	-0.00503212
81474	-0.00512884
81508	-0.00503283
81545	-0.00512908
81583	-0.00503634
81625	-0.00512789
81667	-0.00505079
81712	-0.00512497
81758	-0.00500469
81805	-0.00515127
81854	-0.00502414
81905	-0.00511557
81959	-0.00503836
82011	-0.00516941
82063	-0.0050314
82100	-0.00512807
82133	-0.00501665
82166	-0.0051455
82195	-0.00504009
82224	-0.00512444
82252	-0.00502444
82277	-0.00513723
82295	-0.0050229
82312	-0.00512277
82330	-0.00502064
82347	-0.00514115
82366	-0.00502206
82383	-0.00512557
82408	-0.00503569
82435	-0.0051427
82461	-0.0050411
82488	-0.00514413
82516	-0.00501974
82542	-0.00515097
82570	-0.00503848
82599	-0.00512027
82628	-0.00503301
82659	-0.00514787
82689	-0.00503842
82720	-0.00511177
82752	-0.00502319
82785	-0.00514984
82817	-0.00503164
82856	-0.00510641
82890	-0.00502849
82926	-0.00513746
82962	-0.00503937
82998	-0.00513122
83036	-0.00502724
83073	-0.00514413
83121	-0.00502813
83167	-0.00512218
83213	-0.00503658
83261	-0.00513723
83309	-0.00504282
83352	-0.0051339
83387	-0.00501308
83415	-0.00514686
83438	-0.00504455
83461	-0.00511914
83493	-0.00503563
83515	-0.00514478
83548	-0.00503991
83570	-0.00514056
83605	-0.00502373
83628	-0.00514544
83661	-0.0050273
83684	-0.00513883
83719	-0.00502064
83752	-0.00514258
83788	-0.0050176
83812	-0.00512313
83848	-0.00501481
83882	-0.00514663
83917	-0.00504146
83957	-0.00513074
83995	-0.00502081
84033	-0.00514555
84074	-0.00505169
84100	-0.00513259
84137	-0.00503878
84174	-0.00514472
84209	-0.00505526
84250	-0.00512842
84291	-0.00504461
84333	-0.00514579
84373	-0.00502765
84414	-0.00511611
84459	-0.00501826
84495	-0.00514674
84521	-0.00504877
84549	-0.00511807
84575	-0.00502313
84600	-0.00515257
84635	-0.0050411
84659	-0.00512426
84693	-0.00502331
84715	-0.00515222
84747	-0.00503729
84781	-0.00513306
84813	-0.00504461
84834	-0.00514627
84866	-0.00505395
84898	-0.00512807
84930	-0.00503033
84963	-0.00514996
84995	-0.00503693
85034	-0.00511444
85066	-0.00502932
85103	-0.00514437
85134	-0.00505728
85170	-0.00513497
85207	-0.00501689
85243	-0.00514205
85280	-0.0050405
85318	-0.00512533
85354	-0.00504104
85390	-0.0051402
85426	-0.00505127
85461	-0.00512604
85495	-0.0050104
85532	-0.00513562
85564	-0.00503771
85597	-0.00511087
85628	-0.00502444
85659	-0.00513657
85690	-0.00504146
85721	-0.00514437
85748	-0.00503438
85777	-0.00514282
85809	-0.00504782
85841	-0.00513544
85870	-0.00504229
85898	-0.00514782
85930	-0.00503884
85965	-0.00513467
85993	-0.00503206
86027	-0.00512985
86060	-0.00502962
86093	-0.00510397
86125	-0.00503925
86155	-0.00514591
86186	-0.00506079
86218	-0.00512087
86248	-0.00501445
86277	-0.0051518
86309	-0.00503658
86340	-0.005133
86373	-0.00504818
86404	-0.00515198
86435	-0.00504883
86467	-0.00512705
86498	-0.00502284
86532	-0.00513901
86568	-0.00503116
86601	-0.00512277
86634	-0.0050317
86668	-0.00514746
86701	-0.00504592
86737	-0.00512384
86772	-0.00501784
86806	-0.00515549
86840	-0.00504199
86873	-0.00511932
86903	-0.0050198
86933	-0.00513538
86963	-0.00501528
86997	-0.00512545
87029	-0.00503194
87059	-0.00514603
87093	-0.00502742
87127	-0.00513324
87162	-0.00505091
87196	-0.00515531
87231	-0.00503551
87267	-0.00513943
87304	-0.00502159
87340	-0.00513949
87380	-0.00502569
87413	-0.00513687
87448	-0.00503705
87482	-0.00513639
87516	-0.00504044
87551	-0.00515775
87587	-0.00502278
87621	-0.00512729
87656	-0.00503277
87689	-0.00512009
87722	-0.00503699
87757	-0.00514115
87792	-0.00503354
87826	-0.00514561
87860	-0.00501707
87895	-0.00515912
87929	-0.00504378
87965	-0.00512604
87988	-0.00501534
88022	-0.00512872
88057	-0.00504062
88092	-0.00513425
88126	-0.00502938
88159	-0.00512539
88194	-0.00502397
88227	-0.00510974
88260	-0.00502884
88292	-0.00513794
88325	-0.00504253
88358	-0.005127
88389	-0.00502819
88421	-0.00513764
88453	-0.00501689
88484	-0.00513348
88515	-0.00504877
88549	-0.00514544
88584	-0.00504663
88617	-0.00512224
88650	-0.0050361
88684	-0.00514823
88716	-0.00502391
88750	-0.00512479
88784	-0.00502254
88816	-0.0051546
88852	-0.00503408
88886	-0.00513842
88920	-0.00501719
88953	-0.00514294
88989	-0.00501445
89023	-0.00512176
89054	-0.00502623
89089	-0.00514585
89126	-0.00502932
89163	-0.00513253
89201	-0.00502777
89244	-0.00514014
89278	-0.00504407
89312	-0.00512039
89346	-0.00502022
89383	-0.00514532
89420	-0.00504342
89456	-0.00512063
89481	-0.00501933
