Время (мс)	Сигнал (В)
2146469	-0.00449716
2146479	-0.00515263
2146489	-0.00450739
2146499	-0.00513942
2146509	-0.00446569
2146519	-0.00512247
2146529	-0.00450911
2146539	-0.00514353
2146549	-0.00448895
2146559	-0.00515977
2146569	-0.00449293
2146584	-0.00513484
2146592	-0.00450763
2146600	-0.00514739
2146609	-0.00452982
2146619	-0.00518076
2146629	-0.00450608
2146640	-0.00512396
2146656	-0.00449335
2146675	-0.00514781
2146696	-0.00451334
2146718	-0.0051424
2146742	-0.00453142
2146766	-0.00513782
2146791	-0.00449145
2146820	-0.00513865
2146847	-0.00451691
2146875	-0.00514489
2146905	-0.00452827
2146935	-0.00514049
2146966	-0.00451072
2147004	-0.00514644
2147048	-0.00454106
2147101	-0.00513127
2147156	-0.00451607
2147222	-0.00515352
2147289	-0.00450263
2147358	-0.00512294
2147433	-0.00452785
2147510	-0.00513805
2147575	-0.00453297
2147617	-0.00512705
2147647	-0.00452714
2147675	-0.00512259
2147705	-0.00452892
2147734	-0.00512961
2147763	-0.00454439
2147792	-0.00512741
2147819	-0.00453469
2147850	-0.00510885
2147878	-0.0045407
2147906	-0.00512764
2147934	-0.00453327
2147963	-0.00508125
2147993	-0.00453743
2148022	-0.00511664
2148050	-0.00452321
2148078	-0.00511706
2148109	-0.00453588
2148140	-0.00510064
2148170	-0.00451774
2148199	-0.00511325
2148232	-0.00455069
2148265	-0.00512092
2148299	-0.0045501
2148333	-0.00510123
2148369	-0.00455462
2148403	-0.0051123
2148458	-0.00454796
2148513	-0.00509945
2148564	-0.00455147
2148631	-0.00511152
2148684	-0.00452869
2148721	-0.00509237
2148755	-0.00455105
2148789	-0.00509945
2148823	-0.00454046
2148856	-0.00508594
2148889	-0.00453683
2148921	-0.00511747
2148953	-0.00456497
2148986	-0.00510498
2149018	-0.0045755
2149049	-0.00509273
2149081	-0.00455962
2149112	-0.0050753
2149143	-0.00454552
2149176	-0.00510623
2149206	-0.00454719
2149238	-0.00509154
2149271	-0.0045526
2149302	-0.00507304
2149334	-0.00455212
2149366	-0.00509695
2149398	-0.00457157
2149431	-0.00509933
2149465	-0.00456551
2149498	-0.00509047
2149531	-0.00456116
2149564	-0.00509992
2149620	-0.0045796
2149677	-0.0051045
2149731	-0.0045708
2149763	-0.00509154
2149797	-0.00456592
2149831	-0.00508892
2149867	-0.00456128
2149899	-0.0050637
2149931	-0.00455748
2149966	-0.00506066
2150001	-0.00458686
2150038	-0.00506869
2150072	-0.00457913
2150108	-0.00508071
2150143	-0.00456937
2150176	-0.00507458
2150210	-0.00458656
2150245	-0.00508499
2150278	-0.00459436
2150310	-0.00507339
2150344	-0.00457009
2150377	-0.0050703
2150409	-0.00459109
2150441	-0.00508838
2150474	-0.00458359
2150508	-0.00506281
2150540	-0.00457717
2150571	-0.00505466
2150602	-0.00458704
2150634	-0.0050681
2150666	-0.00458829
2150720	-0.00505959
2150772	-0.0045852
2150805	-0.00504752
2150837	-0.00460483
2150869	-0.00506988
2150903	-0.00459317
2150935	-0.00504395
2150967	-0.00460108
2150999	-0.00502795
2151053	-0.00457336
2151086	-0.00504276
2151118	-0.00459037
2151150	-0.00506649
2151185	-0.00459983
2151219	-0.00504567
2151250	-0.00460239
2151282	-0.00504502
2151313	-0.00461113
2151344	-0.00503776
2151396	-0.00460584
2151429	-0.0050656
2151461	-0.00459388
2151492	-0.00505977
2151526	-0.00460346
2151559	-0.00502372
2151595	-0.00461304
2151630	-0.00502884
2151664	-0.00460619
2151697	-0.00503842
2151731	-0.00459507
2151765	-0.00503622
2151816	-0.00460257
2151849	-0.00503205
2151882	-0.00460358
2151912	-0.00504246
2151945	-0.00463671
2151977	-0.0050521
2152008	-0.00459424
2152039	-0.00502533
2152091	-0.0046335
2152122	-0.00503693
2152155	-0.00459341
2152190	-0.00502604
2152223	-0.00462023
2152255	-0.00502604
2152287	-0.00458877
2152321	-0.00501998
2152352	-0.00461696
2152385	-0.00502164
2152437	-0.00460257
2152469	-0.00503211
2152502	-0.00462166
2152541	-0.0050239
2152581	-0.00462279
2152614	-0.00503318
2152645	-0.00462957
2152679	-0.00501266
2152710	-0.00459888
2152741	-0.00501111
2152773	-0.00463106
2152805	-0.0050289
2152855	-0.00460566
2152886	-0.00501777
2152918	-0.00463861
2152948	-0.00500052
2152979	-0.00461131
2153012	-0.0049988
2153045	-0.00463647
2153079	-0.00499559
2153128	-0.00463326
2153159	-0.00502265
2153191	-0.00464522
2153222	-0.00499582
2153271	-0.00463671
2153301	-0.00501641
2153333	-0.00465247
2153365	-0.00501379
2153397	-0.00463493
2153429	-0.00501337
2153478	-0.00464308
2153509	-0.00500516
2153542	-0.00463195
2153572	-0.00499785
2153622	-0.00466372
2153653	-0.00501724
2153683	-0.00463522
2153714	-0.00501456
2153744	-0.00466193
2153775	-0.0049938
2153806	-0.00463933
2153835	-0.00498952
2153886	-0.00463766
2153936	-0.00499172
2153968	-0.00463707
2153999	-0.00501302
2154030	-0.00466354
2154064	-0.00499279
2154100	-0.00462416
2154134	-0.00496239
2154166	-0.00465759
2154197	-0.00499767
2154229	-0.00464819
2154262	-0.00498339
2154312	-0.00465967
2154343	-0.00496977
2154375	-0.00463665
2154408	-0.00498524
2154440	-0.00466098
2154471	-0.00498304
2154519	-0.00465533
2154551	-0.00497673
2154581	-0.00466467
2154612	-0.00497845
2154661	-0.00466616
2154692	-0.0049728
2154723	-0.00466288
2154754	-0.00500046
2154784	-0.00464218
2154813	-0.00497786
2154843	-0.00466158
2154873	-0.00498077
2154921	-0.00464653
2154968	-0.00498048
2155017	-0.00467442
2155047	-0.00499315
2155076	-0.00467169
2155105	-0.00497828
2155136	-0.00466354
2155167	-0.00496388
