Время (мс)	Сигнал (В)
45954	-0.00478983
45964	-0.00492314
45974	-0.00477906
45984	-0.00495776
45994	-0.00480215
46004	-0.0049254
46014	-0.00479382
46024	-0.00494687
46034	-0.00480339
46044	-0.00494378
46054	-0.00476824
46064	-0.00494551
46074	-0.00480042
46084	-0.00493658
46094	-0.00478406
46104	-0.00494283
46114	-0.00480625
46124	-0.00493337
46135	-0.00476901
46148	-0.0049599
46162	-0.00478775
46178	-0.00493426
46194	-0.00478525
46212	-0.00495169
46237	-0.00480197
46257	-0.00492992
46278	-0.00477139
46299	-0.00495699
46321	-0.00481386
46345	-0.00494836
46368	-0.00480286
46395	-0.00494313
46427	-0.00480922
46463	-0.00495193
46502	-0.00478448
46545	-0.00494396
46591	-0.00479227
46640	-0.00493099
46695	-0.00478906
46750	-0.00494485
46811	-0.00481886
46874	-0.004937
46937	-0.00478008
47000	-0.004942
47061	-0.00479215
47110	-0.00495342
47141	-0.00478787
47165	-0.00493866
47188	-0.00480565
47211	-0.00492677
47237	-0.00476836
47267	-0.00493688
47289	-0.00479887
47311	-0.00493408
47333	-0.00478965
47355	-0.00495205
47378	-0.00480631
47401	-0.00492284
47423	-0.00478733
47448	-0.00497007
47472	-0.00481398
47493	-0.00493504
47514	-0.00477627
47535	-0.00496002
47557	-0.00479834
47579	-0.00493242
47612	-0.00476467
47646	-0.00495163
47679	-0.00479084
47715	-0.00493527
47752	-0.00478953
47788	-0.00493902
47827	-0.00481273
47865	-0.0049188
47905	-0.00476312
47947	-0.00493521
47988	-0.00479322
48028	-0.00493159
48070	-0.00478478
48109	-0.00496139
48151	-0.00481398
48189	-0.00495003
48228	-0.0047843
48270	-0.0049461
48308	-0.00479756
48347	-0.00492837
48384	-0.00479156
48419	-0.004942
48454	-0.00479429
48476	-0.00492742
48499	-0.0047868
48522	-0.00495657
48546	-0.00479358
48569	-0.00492314
48591	-0.00477966
48613	-0.00494479
48637	-0.00481559
48671	-0.00493373
48703	-0.00477972
48737	-0.0049508
48770	-0.00479536
48805	-0.00492326
48839	-0.00479209
48873	-0.00495038
48909	-0.00482207
48942	-0.004932
48986	-0.0047865
49042	-0.00494461
49078	-0.00481559
49131	-0.00493319
49169	-0.00480595
49210	-0.00494961
49249	-0.00482772
49290	-0.0049351
49327	-0.00479072
49366	-0.00494432
49403	-0.00481999
49441	-0.0049342
49479	-0.00479423
49503	-0.00496234
49528	-0.00481131
49550	-0.00491957
49573	-0.00479144
49595	-0.0049386
49618	-0.00479822
49640	-0.00492938
49663	-0.0048031
49696	-0.00493985
49732	-0.0048216
49765	-0.00492825
49801	-0.00478079
49835	-0.0049549
49870	-0.00480613
49904	-0.00491683
49938	-0.00480476
49971	-0.00491892
50004	-0.00480042
50038	-0.00492451
50074	-0.0047934
50109	-0.00493539
50144	-0.00480333
50181	-0.00491993
50217	-0.00479911
50252	-0.00495235
50289	-0.00480161
50330	-0.00492165
50367	-0.00478127
50406	-0.00494812
50443	-0.00480524
50481	-0.00491957
50519	-0.00480595
50556	-0.00494461
50593	-0.00480934
50629	-0.00492016
50652	-0.00477877
50674	-0.00493087
50697	-0.00483028
50719	-0.0049301
50753	-0.00478549
50786	-0.0049502
50824	-0.00481422
50856	-0.00491172
50888	-0.00478733
50922	-0.00495003
50957	-0.00480512
50991	-0.00492486
51024	-0.00479423
51057	-0.00495645
51090	-0.00482404
51122	-0.00492968
51154	-0.00476253
51188	-0.00493016
51217	-0.00479596
51250	-0.00493391
51285	-0.00480661
51317	-0.0049536
51349	-0.00484295
51380	-0.00492814
51410	-0.0047837
51440	-0.00496395
51474	-0.00480488
51503	-0.00491112
51534	-0.0048075
51563	-0.00493182
51593	-0.00482053
51623	-0.00490874
51653	-0.00478953
51684	-0.00491451
51713	-0.00483629
51742	-0.00492439
51770	-0.00479114
51798	-0.00494354
51826	-0.00483385
51853	-0.0049276
51881	-0.00477764
51910	-0.00493272
51939	-0.00481142
51968	-0.00490714
51996	-0.00480934
52023	-0.00493105
52054	-0.00478763
52085	-0.00492171
52113	-0.00478186
52141	-0.00493319
52169	-0.00481499
52197	-0.00491309
52231	-0.00479977
52262	-0.00494081
52294	-0.00481708
52325	-0.00492677
52356	-0.00477859
52390	-0.00494521
52423	-0.00481761
52455	-0.00492861
52488	-0.0048091
52526	-0.00495282
52564	-0.0048185
52599	-0.00492046
52634	-0.00478323
52669	-0.00492552
52707	-0.00482356
52744	-0.00492546
52779	-0.00479435
52813	-0.00494806
52848	-0.00481779
52886	-0.00492843
52922	-0.00477187
52956	-0.00493753
52990	-0.00481749
53024	-0.00492706
53056	-0.00479798
53088	-0.00493765
53121	-0.00482189
53152	-0.00492123
53183	-0.00478388
53214	-0.00494295
53247	-0.00481261
53279	-0.00492825
53312	-0.00481541
53342	-0.00493938
53377	-0.00482594
53409	-0.00491749
53441	-0.00476396
53471	-0.00494699
53500	-0.00481291
53530	-0.00491261
53558	-0.00479548
53592	-0.00493795
53624	-0.00481386
53657	-0.0049235
53690	-0.00478281
53723	-0.00493123
53759	-0.00480072
53792	-0.00493289
53827	-0.00478924
53862	-0.004932
53896	-0.00478733
53934	-0.0049069
53968	-0.00479846
54002	-0.00494104
54038	-0.00479661
54072	-0.00491148
54105	-0.00479655
54139	-0.00495508
54173	-0.00481154
54205	-0.00489857
54237	-0.00479406
54267	-0.00493498
54297	-0.00482469
54328	-0.00492355
54358	-0.00479483
54390	-0.00495895
54423	-0.00483076
54453	-0.00492611
54481	-0.00479197
54514	-0.00493028
54549	-0.00481505
54583	-0.00493367
54617	-0.00478781
54652	-0.00493456
54686	-0.0048122
54721	-0.00494271
54756	-0.00479239
54792	-0.00494848
54829	-0.00479905
54863	-0.00491999
54900	-0.00478882
54934	-0.00494717
54971	-0.00482082
55004	-0.004932
55036	-0.00479774
55072	-0.00493759
55109	-0.00479596
55141	-0.00489923
55172	-0.00481416
55208	-0.00495592
55240	-0.00480928
55271	-0.00492183
55303	-0.00479602
55336	-0.00493486
55368	-0.00481137
55401	-0.00492665
55432	-0.00479881
55466	-0.00492778
55501	-0.0047978
55537	-0.00491416
55571	-0.00478406
55605	-0.00493991
55642	-0.00481184
55677	-0.0049364
55713	-0.00478912
55748	-0.00494551
55783	-0.00483058
55818	-0.00492665
55850	-0.00480101
55885	-0.00493063
55918	-0.00480345
55952	-0.00491737
55987	-0.00480732
56019	-0.00494741
56052	-0.0048122
56083	-0.00492802
56116	-0.00479852
56146	-0.00494872
56179	-0.00481547
56213	-0.00494354
56246	-0.00481291
56284	-0.00493706
56321	-0.00480423
56359	-0.00492903
56396	-0.00479388
56431	-0.00494818
56469	-0.00480631
56493	-0.00491398
56530	-0.00480399
56566	-0.00494324
56603	-0.00481107
56641	-0.00495478
56681	-0.00479917
56705	-0.00494539
56741	-0.00479858
56779	-0.00490696
56817	-0.00481059
56855	-0.00494604
56881	-0.00479846
56921	-0.00491439
56947	-0.00478037
56987	-0.00491576
57022	-0.00481821
57045	-0.00491237
57079	-0.00480922
57110	-0.00493408
57143	-0.0048141
57176	-0.00491517
57208	-0.00481226
57240	-0.0049342
57270	-0.00481493
57302	-0.00492147
57334	-0.00482041
57366	-0.00493765
57400	-0.00481119
57432	-0.00492338
57463	-0.00477752
57496	-0.00491303
57525	-0.00480387
57559	-0.00489536
57590	-0.00480684
57621	-0.00494747
57652	-0.00482624
57681	-0.00492082
57716	-0.00480589
57747	-0.00493301
57778	-0.004789
57811	-0.00490172
57844	-0.00480643
57879	-0.0049386
57911	-0.00480928
57946	-0.00492754
57979	-0.00480322
