Время (мс),Сигнал (В) 
654281, -0.0170652
654291, -0.0170381
654301, -0.0170995
654311, -0.0170216
654321, -0.0170596
654331, -0.0168967
654341, -0.0170039
654351, -0.0170235
654361, -0.0170805
654371, -0.0169393
654381, -0.0170274
654391, -0.0169726
654401, -0.017094
654411, -0.0170356
654421, -0.0171964
654431, -0.017047
654441, -0.0170878
654451, -0.0169397
654461, -0.0170426
654471, -0.0169757
654481, -0.0170444
654491, -0.0169781
654501, -0.0170856
654511, -0.0169391
654521, -0.0170477
654531, -0.0170296
654541, -0.0171384
654551, -0.0170346
654561, -0.0171463
654572, -0.0169325
654581, -0.017065
654591, -0.0170641
654601, -0.0171141
654611, -0.0169702
654621, -0.017021
654631, -0.0169679
654641, -0.0170931
654651, -0.016919
654661, -0.017124
654671, -0.016984
654681, -0.0170796
654691, -0.016898
654703, -0.0170049
654712, -0.0170275
654722, -0.0171544
654732, -0.0169505
654742, -0.0171002
654754, -0.0169313
654766, -0.0170805
654780, -0.0169862
654799, -0.0171709
654817, -0.0170111
654834, -0.0171259
654851, -0.0168971
654869, -0.0170467
654889, -0.0169482
654909, -0.0171637
654930, -0.0169546
654951, -0.0171068
654974, -0.0169423
654998, -0.0170736
655022, -0.0170037
655047, -0.0171924
655073, -0.0170676
655099, -0.017172
655126, -0.0168898
655154, -0.0169957
655181, -0.0169005
655208, -0.0170653
655237, -0.0169541
655269, -0.0171168
655298, -0.016877
655328, -0.0171209
655358, -0.0169282
655387, -0.0171834
655418, -0.0169785
655448, -0.0171652
655478, -0.0169644
655510, -0.0171172
655542, -0.0169589
655575, -0.0171856
655606, -0.0169322
655642, -0.0170832
655674, -0.016867
655702, -0.0171511
655732, -0.0169373
655760, -0.0171977
655787, -0.0170005
655812, -0.0170986
655836, -0.0168511
655860, -0.0171284
655885, -0.0169132
655911, -0.0172441
655934, -0.0169395
655954, -0.0172561
655974, -0.016869
655995, -0.0170804
656017, -0.0169458
656038, -0.0172203
656060, -0.0169994
656082, -0.0171879
656106, -0.016803
656131, -0.017129
656152, -0.0168998
656174, -0.0171543
656197, -0.0168647
656220, -0.0171152
656243, -0.0168179
656271, -0.0171342
656296, -0.0168654
656322, -0.0171858
656349, -0.0169407
656376, -0.0172205
656405, -0.0169776
656434, -0.0171033
656461, -0.0168429
656487, -0.017328
656515, -0.0169024
656538, -0.0172427
656563, -0.0168422
656590, -0.0171218
656616, -0.0167821
656641, -0.0172408
656667, -0.016957
656692, -0.0172316
656718, -0.0169005
656747, -0.0172216
656775, -0.0168935
656802, -0.0172217
656829, -0.016927
656857, -0.0171928
656885, -0.0169186
656913, -0.0172746
656941, -0.0168917
656969, -0.0172421
656998, -0.0169137
657025, -0.0172776
657055, -0.0167971
657085, -0.0171037
657115, -0.0167776
657144, -0.0171731
657173, -0.0168435
657203, -0.0172488
657232, -0.0168531
657262, -0.017228
657294, -0.0169168
657327, -0.017253
657363, -0.0169043
657394, -0.0173463
657426, -0.0169379
657459, -0.0171961
657492, -0.0168071
657522, -0.0172388
657553, -0.0168507
657584, -0.0172833
657616, -0.0167986
657649, -0.0172247
657679, -0.0167687
657711, -0.0172126
657742, -0.01685
657775, -0.0173392
657808, -0.0168937
657839, -0.0172746
657871, -0.0168532
657903, -0.0172818
657938, -0.0169287
657970, -0.0173596
658001, -0.0168471
658031, -0.0172038
658061, -0.0166785
658092, -0.0172405
658119, -0.0167772
658145, -0.017285
658172, -0.0168473
658198, -0.0172606
658227, -0.0167174
658255, -0.0173383
658283, -0.0168523
658314, -0.0173488
658344, -0.0168194
658373, -0.0172216
658403, -0.0167793
658433, -0.0172523
658464, -0.016868
658497, -0.0173683
658541, -0.0168714
658574, -0.0172895
658606, -0.016728
658638, -0.0172592
658670, -0.0168054
658702, -0.0173314
658735, -0.0167723
658767, -0.0172163
658800, -0.0167264
658833, -0.0173333
658869, -0.0168254
658903, -0.0174169
658937, -0.016929
658970, -0.0173499
659002, -0.0167757
659033, -0.0172523
659065, -0.0167749
659096, -0.0173416
659131, -0.0167639
659166, -0.0172414
659201, -0.0166975
659236, -0.0172802
659268, -0.0167512
659303, -0.0173454
659336, -0.0168416
659369, -0.0173499
659402, -0.0167862
659437, -0.0173285
659469, -0.0167869
659501, -0.017393
659533, -0.0168478
659568, -0.0173219
659604, -0.0168328
659639, -0.0173254
659671, -0.0167576
659704, -0.0173661
659736, -0.0167682
659772, -0.0172919
659805, -0.0166409
659840, -0.017285
659869, -0.0167087
659904, -0.0174065
659935, -0.0167253
659971, -0.0173344
660005, -0.0167283
660043, -0.0173757
660078, -0.0167791
660115, -0.0173296
660152, -0.0168486
660188, -0.0174306
660225, -0.0167297
660274, -0.0173344
660309, -0.016691
660343, -0.0174178
660378, -0.0167464
660413, -0.0172894
660446, -0.0166565
660481, -0.0172925
660515, -0.0167527
660551, -0.0173991
660587, -0.0168359
660621, -0.0174198
660657, -0.0166999
660691, -0.0173827
660731, -0.0167738
660766, -0.0174371
660803, -0.016765
660841, -0.0174041
660865, -0.0167385
660905, -0.017373
660931, -0.0166749
660970, -0.017368
661011, -0.0168042
661039, -0.0173866
661075, -0.0167104
661115, -0.01728
661154, -0.0166704
661180, -0.0174316
661221, -0.0167623
661259, -0.0173932
661300, -0.0166439
661339, -0.0173649
661377, -0.0167278
661416, -0.0174552
661443, -0.0168127
661479, -0.0175012
661517, -0.0166946
661542, -0.0173627
661578, -0.0166052
661613, -0.0174493
661648, -0.0167259
661683, -0.0173423
661717, -0.0166446
661752, -0.0173243
661786, -0.0167094
661820, -0.017428
661858, -0.0166991
661892, -0.0174898
661928, -0.0166663
661963, -0.017469
661998, -0.0167828
662035, -0.0175086
662073, -0.0167826
662110, -0.0174128
662149, -0.0166938
662187, -0.0173543
662211, -0.0166454
662249, -0.0174148
662284, -0.0167134
662323, -0.0174255
662360, -0.0166664
662397, -0.0173752
662434, -0.0166612
662471, -0.0174925
662509, -0.016729
662546, -0.017527
662572, -0.016682
662611, -0.0174346
662649, -0.0167484
662676, -0.0174582
662715, -0.0167481
662756, -0.0175134
662781, -0.0166424
662823, -0.0174172
662849, -0.0166754
662890, -0.0173441
662930, -0.0166841
662957, -0.0174685
662998, -0.0166158
663040, -0.0174531
663069, -0.016696
663109, -0.0174266
663151, -0.0167099
663179, -0.0174018
663221, -0.016777
663246, -0.0174945
663287, -0.0167042
663312, -0.0175052
663354, -0.0166654
663395, -0.017454
663437, -0.0166635
663464, -0.0173734
663505, -0.0166425
663544, -0.0174065
663586, -0.0165588
663611, -0.0173762
663650, -0.0165983
663674, -0.0174601
663714, -0.0166961
663754, -0.0175645
663794, -0.0166935
663816, -0.0174941
663853, -0.0166697
663876, -0.0174548
663913, -0.0166891
663950, -0.0175016
663988, -0.0166588
664026, -0.0174629
664064, -0.0166864
664101, -0.017441
664139, -0.0165742
664177, -0.017408
664215, -0.0165867
664255, -0.0175045
664281, -0.0166327
664321, -0.0174078
664349, -0.016636
664388, -0.0174906
664430, -0.016709
664470, -0.0175286
664495, -0.0167392
664536, -0.0174922
664576, -0.0167042
664618, -0.0174267
664644, -0.0166583
664685, -0.0174371
