Время (мс),Сигнал (В) 
493157, -0.00538962
493167, -0.00441513
493177, -0.00541787
493187, -0.00440775
493197, -0.00537665
493207, -0.00441894
493217, -0.0053895
493227, -0.0044275
493237, -0.00541561
493247, -0.00443601
493257, -0.00539824
493267, -0.00443488
493277, -0.0054171
493287, -0.00443
493297, -0.00542698
493306, -0.00443559
493317, -0.00539884
493330, -0.00443726
493349, -0.00540354
493369, -0.00441418
493392, -0.00538486
493415, -0.00440858
493438, -0.00542299
493466, -0.00445046
493495, -0.00536505
493522, -0.00442506
493551, -0.00539241
493581, -0.00441977
493611, -0.00536267
493642, -0.00443666
493675, -0.00538944
493722, -0.00445677
493778, -0.00539896
493843, -0.00444142
493907, -0.0053845
493972, -0.00445171
494039, -0.00538284
494117, -0.00445011
494206, -0.00534792
494272, -0.00443446
494306, -0.00536803
494336, -0.00444909
494365, -0.00538545
494393, -0.00442001
494420, -0.00538522
494448, -0.00445362
494476, -0.00537267
494505, -0.00443809
494534, -0.00538147
494563, -0.00445611
494592, -0.00539563
494621, -0.00446266
494650, -0.00537397
494681, -0.00443797
494710, -0.00537189
494742, -0.00445707
494772, -0.00538581
494803, -0.00443767
494846, -0.00537499
494883, -0.00442786
494916, -0.00539069
494948, -0.00446635
494981, -0.00536779
495014, -0.00446617
495048, -0.00536814
495082, -0.0044438
495136, -0.0053738
495191, -0.00443601
495254, -0.00535863
495320, -0.00445171
495372, -0.00536993
495409, -0.00447247
495445, -0.0053801
495479, -0.00445576
495514, -0.00537052
495546, -0.00445266
495579, -0.00534988
495611, -0.00445118
495643, -0.00535327
495676, -0.00444892
495709, -0.0053641
495742, -0.00447146
495774, -0.00537237
495805, -0.00446367
495837, -0.00534155
495869, -0.00445903
495901, -0.00536208
495933, -0.00446872
495965, -0.00535904
495998, -0.00445879
496034, -0.00534417
496067, -0.00445933
496101, -0.00533923
496133, -0.00445707
496169, -0.00535167
496202, -0.0044883
496238, -0.00532347
496288, -0.00446813
496340, -0.00532924
496390, -0.00448978
496438, -0.00533216
496487, -0.00449775
496521, -0.00532097
496556, -0.00447753
496588, -0.00534429
496624, -0.0044692
496656, -0.00536113
496689, -0.00446504
496723, -0.00532127
496756, -0.00447634
496791, -0.00534161
496825, -0.0044952
496859, -0.00533686
496892, -0.00449615
496926, -0.00534691
496959, -0.00448377
496993, -0.00532222
497028, -0.00449752
497061, -0.00533222
497096, -0.00449936
497129, -0.00534596
497162, -0.00449418
497195, -0.0053437
497231, -0.00449103
497265, -0.00533376
497301, -0.00449091
497335, -0.00531377
497384, -0.00450055
497434, -0.00531705
497483, -0.00450799
497532, -0.00532192
497564, -0.00448746
497598, -0.00531699
497631, -0.00449758
497663, -0.00531395
497695, -0.00447259
497729, -0.00533109
497763, -0.00449936
497797, -0.00532746
497831, -0.00450299
497866, -0.00530348
497901, -0.00451465
497934, -0.00531461
497967, -0.00450578
498000, -0.0053042
498033, -0.00450091
498066, -0.00530182
498098, -0.00451025
498130, -0.00532859
498162, -0.00454261
498213, -0.00531788
498245, -0.0045225
498280, -0.00531675
498313, -0.00452976
498347, -0.00528451
498379, -0.00450436
498428, -0.00528754
498477, -0.00450477
498527, -0.0052895
498578, -0.00454421
498610, -0.00530325
498641, -0.00453588
498673, -0.00529956
498705, -0.00450929
498736, -0.00528843
498769, -0.00452928
498802, -0.00529641
498835, -0.00453981
498869, -0.00529676
498902, -0.00452738
498934, -0.00528082
498981, -0.00452411
499013, -0.00529432
499047, -0.00451548
499078, -0.00528017
499111, -0.00453701
499143, -0.00529557
499174, -0.00451953
499207, -0.0052873
499262, -0.00453791
499294, -0.0053114
499327, -0.00452643
499360, -0.00528796
499393, -0.00453118
499426, -0.00526589
499473, -0.00454713
499524, -0.00529129
499573, -0.00451584
499624, -0.00527225
499658, -0.00454772
499692, -0.00528344
499725, -0.0045636
499758, -0.00529117
499791, -0.00454261
499826, -0.00529807
499860, -0.00452714
499894, -0.00529403
499929, -0.00453547
499962, -0.00525619
499996, -0.00452583
500028, -0.00526779
500061, -0.00455129
500093, -0.00527993
500125, -0.00454534
500160, -0.00527166
500193, -0.00453761
500229, -0.00527362
500261, -0.00453065
500310, -0.00524507
500341, -0.00455599
500374, -0.00526922
500407, -0.00454867
500439, -0.00526672
500471, -0.00452851
500523, -0.00525982
500572, -0.00453499
500621, -0.00528088
500673, -0.00454267
500707, -0.00525227
500739, -0.00455099
500771, -0.00525239
500803, -0.00456741
500836, -0.00524085
500869, -0.00456283
500902, -0.00526286
500934, -0.00455563
500967, -0.00525369
501000, -0.00457378
501033, -0.0052459
501066, -0.00457098
501099, -0.00525221
501132, -0.00457282
501164, -0.00526785
501197, -0.0045899
501229, -0.00525506
501278, -0.00455337
501311, -0.00524436
501343, -0.00455819
501375, -0.00525447
501407, -0.00457693
501471, -0.0052396
501503, -0.00458889
501535, -0.00522788
501565, -0.00455926
501615, -0.00523103
501663, -0.00458889
501711, -0.00521509
501745, -0.00459299
501776, -0.00521622
501808, -0.00458674
501840, -0.0052252
501872, -0.00458781
501903, -0.00522342
501935, -0.00458924
501966, -0.00523424
502014, -0.00458317
502045, -0.00522312
502075, -0.0045893
502106, -0.00525013
502136, -0.0045705
502168, -0.00522116
502198, -0.00456319
502231, -0.00521051
502262, -0.00456985
502312, -0.00523091
502343, -0.00457621
502401, -0.00521913
502432, -0.00460066
502464, -0.00521777
502513, -0.00461667
502545, -0.00520587
502576, -0.0045943
502609, -0.00522348
502663, -0.00457467
502714, -0.00522663
502746, -0.00459388
502778, -0.00523109
502810, -0.00460507
502841, -0.00519837
502872, -0.00458615
502923, -0.00522133
502955, -0.00460435
502987, -0.00521045
503021, -0.0046015
503052, -0.00521021
503085, -0.0046009
503116, -0.00520349
503147, -0.00459739
503179, -0.00522032
503214, -0.00463969
503246, -0.00519992
503279, -0.00459608
503311, -0.00518915
503359, -0.00460655
503391, -0.00519558
503441, -0.00460263
503473, -0.00522847
503505, -0.00460203
503555, -0.00519956
503586, -0.00461548
