Время (мс),Сигнал (В) 
1060658, -0.0138118
1060681, -0.012955
1060718, -0.0138714
1060753, -0.0129327
1060791, -0.0138298
1060814, -0.0129021
1060848, -0.0138148
1060885, -0.0129019
1060923, -0.0137373
1060960, -0.0128482
1060996, -0.013798
1061034, -0.0129339
1061070, -0.0137147
1061106, -0.0128378
1061141, -0.0137777
1061182, -0.0130068
1061222, -0.0138809
1061259, -0.0129183
1061295, -0.0137832
1061330, -0.0128114
1061366, -0.0137567
1061403, -0.012859
1061438, -0.013868
1061479, -0.0129038
1061517, -0.0137153
1061553, -0.0128388
1061577, -0.0138339
1061601, -0.012938
1061626, -0.0138979
1061668, -0.0129965
1061692, -0.013827
1061717, -0.012786
1061757, -0.0136611
1061780, -0.0129177
1061816, -0.0138323
1061839, -0.0129141
1061875, -0.0137344
1061914, -0.0128561
1061953, -0.0137712
1061991, -0.0129285
1062028, -0.0138774
1062068, -0.0129403
1062106, -0.0139371
1062143, -0.0129067
1062166, -0.0137492
1062203, -0.0127345
1062238, -0.0137723
1062271, -0.0130063
1062305, -0.0139
1062337, -0.0128562
1062371, -0.0137725
1062403, -0.0128662
1062439, -0.013783
1062472, -0.0128588
1062509, -0.0136741
1062544, -0.0128035
1062579, -0.0137868
1062610, -0.0128719
1062643, -0.0138315
1062676, -0.0127997
1062710, -0.013791
1062743, -0.0128788
1062776, -0.0138316
1062809, -0.0129039
1062842, -0.0138389
1062863, -0.0128768
1062897, -0.0139314
1062934, -0.0129001
1062970, -0.0138186
1063003, -0.0128772
1063037, -0.0139502
1063072, -0.0129579
1063107, -0.013677
1063139, -0.0126675
1063176, -0.0136692
1063207, -0.0129009
1063237, -0.0138252
1063270, -0.0129589
1063302, -0.0139114
1063336, -0.0129264
1063369, -0.0137627
1063403, -0.0128868
1063436, -0.0139033
1063469, -0.0129754
1063503, -0.0138528
1063535, -0.012782
1063569, -0.0136175
1063601, -0.012736
1063635, -0.013863
1063668, -0.012899
1063701, -0.0139053
1063735, -0.0128354
1063768, -0.0137224
1063800, -0.0127785
1063832, -0.0138643
1063864, -0.0129928
1063894, -0.013961
1063929, -0.0128945
1063961, -0.0138304
1063993, -0.0128887
1064024, -0.0138179
1064059, -0.0129453
1064090, -0.0139093
1064123, -0.0129962
1064155, -0.0137761
1064188, -0.0127055
1064223, -0.0136766
1064257, -0.0127617
1064291, -0.0137554
1064325, -0.0127645
1064359, -0.01375
1064393, -0.0128421
1064429, -0.0139207
1064464, -0.0128869
1064503, -0.0139258
1064538, -0.0129847
1064570, -0.0139237
1064600, -0.0128785
1064636, -0.0139129
1064668, -0.0128768
1064705, -0.0137988
1064736, -0.0128613
1064772, -0.0137991
1064805, -0.012775
1064839, -0.0138009
1064873, -0.0128605
1064906, -0.0138721
1064941, -0.0128759
1064976, -0.013857
1065011, -0.0128057
1065046, -0.0139307
1065079, -0.0128733
1065115, -0.0139341
1065151, -0.0128056
1065189, -0.0136908
1065214, -0.0127204
1065254, -0.0139805
1065293, -0.0129424
1065317, -0.0139292
1065352, -0.0128465
1065387, -0.0136495
1065425, -0.0126816
1065462, -0.0137861
1065496, -0.0128871
1065531, -0.0139466
1065565, -0.012871
1065599, -0.0137983
1065632, -0.012835
1065664, -0.0138947
1065698, -0.0129482
1065731, -0.0140229
1065764, -0.0130138
1065795, -0.0138486
1065827, -0.0126483
1065859, -0.0137408
1065888, -0.0128325
1065918, -0.0139755
1065946, -0.0128651
1065976, -0.013762
1066008, -0.0127088
1066040, -0.013759
1066072, -0.012948
1066104, -0.0139567
1066136, -0.012948
1066167, -0.0139194
1066198, -0.01288
1066230, -0.0138162
1066262, -0.0128584
1066293, -0.0139126
1066325, -0.0128458
1066357, -0.0138714
1066391, -0.0126947
1066424, -0.0137134
1066458, -0.0128593
1066492, -0.0138859
1066527, -0.012906
1066560, -0.0138715
1066594, -0.0127335
1066628, -0.0138207
1066662, -0.0129095
1066696, -0.0140719
1066731, -0.012944
1066763, -0.0138756
1066796, -0.0128386
1066827, -0.0138728
1066861, -0.0128388
1066895, -0.0138823
1066930, -0.0128932
1066964, -0.0137941
1066998, -0.0126617
1067032, -0.0137538
1067067, -0.0129029
1067100, -0.0139973
1067133, -0.0128876
1067168, -0.0138645
1067198, -0.0128186
1067231, -0.0140527
1067264, -0.0129273
1067296, -0.013997
1067326, -0.0128362
1067357, -0.0138643
1067390, -0.0127118
1067424, -0.0137482
1067458, -0.0127644
1067492, -0.0139235
1067527, -0.0129206
1067561, -0.0137934
1067592, -0.0126336
1067627, -0.0137366
1067660, -0.0128476
1067695, -0.0139958
1067729, -0.0130216
1067761, -0.0139627
1067794, -0.0128598
1067826, -0.0137821
1067859, -0.0128536
1067893, -0.0139467
1067927, -0.0127847
1067960, -0.0137105
1067992, -0.0126659
1068024, -0.0137182
1068057, -0.0127015
1068089, -0.0138277
1068122, -0.0129051
1068155, -0.0140579
1068188, -0.012871
1068220, -0.013943
1068253, -0.0128593
1068285, -0.0140699
1068317, -0.0130189
1068350, -0.0139565
1068381, -0.0128073
1068413, -0.0138255
1068445, -0.0127611
1068477, -0.0138207
1068508, -0.0127868
1068540, -0.0138222
1068571, -0.0126864
1068604, -0.0137416
1068638, -0.0127273
1068674, -0.0138654
1068707, -0.0129353
1068741, -0.0140443
1068775, -0.0129172
1068809, -0.0139021
