Время (мс),Сигнал (В) 
296266, -0.00236496
296276, -0.0031723
296286, -0.00237615
296296, -0.00316207
296306, -0.00236508
296316, -0.00318652
296326, -0.00236585
296336, -0.00316665
296346, -0.00234272
296356, -0.00318318
296366, -0.00234789
296376, -0.00317866
296386, -0.0023583
296396, -0.00317676
296406, -0.00236074
296420, -0.00317194
296431, -0.00235431
296445, -0.00317349
296464, -0.00234753
296487, -0.00317973
296509, -0.00234599
296532, -0.00317938
296556, -0.00234599
296581, -0.00317688
296608, -0.00234724
296636, -0.00317569
296665, -0.0023279
296696, -0.00318836
296727, -0.00235473
296772, -0.00319407
296819, -0.00233921
296878, -0.00318562
296935, -0.00234301
296996, -0.00319377
297063, -0.00235782
297146, -0.00318164
297217, -0.0023511
297298, -0.00317301
297367, -0.00234444
297400, -0.00320151
297433, -0.00233962
297463, -0.00319003
297494, -0.00235199
297524, -0.00318461
297555, -0.00235253
297586, -0.00319586
297617, -0.00234509
297660, -0.00319348
297701, -0.00232237
297732, -0.00319574
297760, -0.0023307
297789, -0.00320127
297819, -0.00231618
297849, -0.00319163
297879, -0.00232862
297908, -0.00319145
297940, -0.00233522
297970, -0.00318907
298002, -0.00233546
298033, -0.00319508
298066, -0.00232963
298099, -0.00319764
298133, -0.00231565
298168, -0.00319693
298202, -0.00232909
298254, -0.00319544
298306, -0.00232053
298358, -0.00320734
298424, -0.00231702
298472, -0.00321126
298506, -0.00232225
298541, -0.00320234
298575, -0.00233516
298610, -0.00320656
298646, -0.0023257
298681, -0.0032046
298716, -0.00233974
298751, -0.00320573
298787, -0.00231636
298823, -0.00321888
298856, -0.00232047
298889, -0.00321828
298922, -0.00232903
298955, -0.00321745
298988, -0.00232338
299021, -0.00322542
299054, -0.00231494
299088, -0.0032206
299120, -0.00231327
299154, -0.00322667
299187, -0.00229614
299220, -0.00321424
299256, -0.00232082
299289, -0.00321198
299323, -0.00231398
299357, -0.00322613
299410, -0.00231
299462, -0.00322084
299514, -0.0023028
299548, -0.00322512
299582, -0.00231131
299616, -0.00322453
299653, -0.00230274
299687, -0.00322286
299721, -0.00229328
299756, -0.00322292
299790, -0.00228835
299825, -0.00323071
299861, -0.00230108
299896, -0.00322988
299929, -0.00229417
299964, -0.0032319
299999, -0.0022956
300033, -0.00323857
300068, -0.00229786
300102, -0.00324469
300136, -0.00228983
300169, -0.0032554
300205, -0.00228567
300241, -0.00324773
300274, -0.00228531
300310, -0.00324445
300343, -0.00228394
300378, -0.00324755
300413, -0.00228918
300448, -0.00325302
300500, -0.00229739
300552, -0.00324796
300586, -0.0022796
300620, -0.00325058
300654, -0.00227859
300689, -0.00324826
300723, -0.00229602
300758, -0.00324755
300793, -0.00227746
300828, -0.00324779
300863, -0.00227609
300898, -0.00324743
300933, -0.00227306
300967, -0.00325165
301002, -0.00228121
301038, -0.00325314
301073, -0.00227871
301108, -0.00324987
301142, -0.00227556
301177, -0.00325921
301212, -0.00226235
301247, -0.00325939
301283, -0.00226711
301319, -0.00326355
301354, -0.0022639
301389, -0.0032551
301425, -0.00226604
301459, -0.00326058
301495, -0.00228079
301548, -0.00326266
301599, -0.00226866
301635, -0.00326991
301670, -0.00226134
301704, -0.00326432
301739, -0.00226568
301775, -0.00325909
301811, -0.00226396
301846, -0.00326498
301881, -0.00226485
301915, -0.00327003
301950, -0.0022592
301984, -0.00327414
302020, -0.00227109
302054, -0.00326831
302089, -0.00226348
302124, -0.00327432
302161, -0.002257
302196, -0.00327313
302231, -0.00226366
302266, -0.00327122
302300, -0.00226235
302336, -0.00326789
302371, -0.00225438
302406, -0.00328015
302441, -0.00225658
302476, -0.00327372
302515, -0.00226116
302550, -0.00326819
302585, -0.00225682
302638, -0.0032711
302672, -0.00224456
302708, -0.00326498
302743, -0.00225283
302779, -0.00327711
302816, -0.00225438
302851, -0.00327212
302886, -0.00225503
302921, -0.00328526
302956, -0.00225539
302991, -0.00328116
303025, -0.00225129
303060, -0.00326968
303095, -0.00224647
303129, -0.00328609
303165, -0.00226045
303201, -0.00327789
303239, -0.00224766
303274, -0.00328687
303308, -0.00224665
303345, -0.00328372
303382, -0.00224421
303417, -0.00327295
303452, -0.00225444
303487, -0.00329175
303522, -0.00224462
303557, -0.00328038
303592, -0.00224409
303628, -0.00328752
303681, -0.00224397
303715, -0.00328693
303753, -0.0022432
303788, -0.00328348
303826, -0.00224433
303863, -0.0032758
303899, -0.00223754
303934, -0.00328342
303969, -0.00224867
304003, -0.00329365
304038, -0.00224183
304073, -0.00330311
304107, -0.00224296
304142, -0.00329103
304178, -0.0022473
304214, -0.0032965
304250, -0.00224147
304284, -0.00327247
304319, -0.00224486
304354, -0.00328151
304388, -0.00223618
304423, -0.00328395
304458, -0.00224236
304495, -0.00328895
304532, -0.00224909
304570, -0.00327854
304604, -0.00225188
304639, -0.00328407
304674, -0.00223344
304725, -0.00328966
304760, -0.00224058
304796, -0.00329888
304832, -0.00224314
304867, -0.00328532
304903, -0.0022514
