Время (мс),Сигнал (В) 
427453, -0.00564796
427463, -0.00652787
427473, -0.00564832
427484, -0.00653239
427493, -0.00566486
427503, -0.0065434
427513, -0.00563529
427523, -0.00652436
427533, -0.00560442
427543, -0.00651306
427553, -0.00563809
427563, -0.00655309
427573, -0.00562417
427583, -0.00656065
427593, -0.00560954
427603, -0.00655286
427613, -0.00562381
427626, -0.006555
427644, -0.00561406
427665, -0.00655214
427685, -0.00563042
427711, -0.00653983
427733, -0.00563928
427757, -0.00654727
427782, -0.00562887
427809, -0.00655274
427837, -0.00560644
427866, -0.00656791
427896, -0.00560787
427927, -0.00655458
427959, -0.00561947
428004, -0.00657927
428060, -0.0056109
428120, -0.00656107
428184, -0.00561751
428249, -0.0065644
428319, -0.00561358
428395, -0.00659158
428475, -0.00561388
428551, -0.00655042
428613, -0.00558586
428647, -0.006571
428675, -0.00562714
428703, -0.00658783
428731, -0.00561293
428759, -0.00654994
428787, -0.00560924
428815, -0.0065704
428844, -0.00558884
428871, -0.00659723
428899, -0.00561608
428927, -0.00658974
428956, -0.00558955
428987, -0.00658956
429016, -0.00560894
429045, -0.006603
429075, -0.00560448
429105, -0.00659004
429135, -0.0055955
429168, -0.00659783
429200, -0.00560686
429231, -0.00657689
429263, -0.00557545
429295, -0.00658623
429331, -0.00560246
429365, -0.00660401
429416, -0.00558788
429467, -0.00661109
429528, -0.0055795
429588, -0.00660556
429649, -0.00557503
429698, -0.00657546
429749, -0.0055836
429784, -0.00659848
429818, -0.00556564
429851, -0.00660729
429884, -0.00557176
429916, -0.00658849
429951, -0.00556599
429984, -0.00660669
430017, -0.0055679
430049, -0.00659045
430081, -0.0055607
430114, -0.00659188
430146, -0.00558128
430177, -0.00662406
430210, -0.00558069
430243, -0.00659961
430275, -0.00558003
430307, -0.00661657
430341, -0.00557533
430373, -0.00661323
430405, -0.00556534
430438, -0.00662168
430471, -0.00556159
430504, -0.00661312
430539, -0.00557795
430572, -0.00662448
430626, -0.00554797
430677, -0.00663263
430728, -0.00558705
430780, -0.00661323
430829, -0.00555219
430865, -0.00663739
430900, -0.0055811
430936, -0.00661894
430972, -0.00555552
431006, -0.00665
431041, -0.00555326
431075, -0.00663417
431109, -0.0055419
431143, -0.0066265
431177, -0.00552834
431211, -0.00662329
431244, -0.00554839
431287, -0.00664904
431318, -0.0055673
431351, -0.006645
431385, -0.00557194
431417, -0.00663584
431450, -0.00556094
431483, -0.0066469
431516, -0.00554482
431549, -0.00664203
431582, -0.00555297
431615, -0.00664577
431649, -0.00554143
431684, -0.00665844
431719, -0.00555374
431772, -0.0066497
431822, -0.00552923
431873, -0.0066293
431907, -0.00556897
431940, -0.00667266
431973, -0.00553922
432009, -0.00664833
432042, -0.00553351
432075, -0.00663405
432124, -0.00553893
432159, -0.00666076
432192, -0.00555023
432226, -0.00664399
432263, -0.00552061
432297, -0.00665154
432331, -0.00553613
432367, -0.00666088
432400, -0.0055394
432433, -0.00664072
432467, -0.00553893
432500, -0.00667189
432534, -0.0055519
432568, -0.00667468
432601, -0.00554404
432634, -0.00666403
432669, -0.00553167
432702, -0.00666534
432736, -0.00554059
432771, -0.00666154
432824, -0.00553595
432858, -0.00666921
432909, -0.00552733
432944, -0.00666743
432980, -0.00553137
433014, -0.00667819
433049, -0.00554184
433084, -0.00666469
433118, -0.0055146
433172, -0.00666826
433207, -0.00552102
433241, -0.00667486
433277, -0.00552899
433314, -0.00666106
433351, -0.00553607
433388, -0.00665618
433423, -0.00551388
433459, -0.006682
433494, -0.00553619
433530, -0.00667635
433565, -0.00554172
433601, -0.00667254
433638, -0.00555291
433672, -0.00669187
433706, -0.00554012
433740, -0.00665999
433773, -0.0055309
433808, -0.00668575
433842, -0.00552447
433877, -0.00668295
433911, -0.00553738
433948, -0.00666511
433984, -0.0055149
434018, -0.00668057
434053, -0.00553102
434087, -0.00666754
434123, -0.00551638
434157, -0.0066839
434207, -0.00552602
434260, -0.0066958
434294, -0.00553756
434328, -0.00670318
434363, -0.00556439
434398, -0.0067068
434431, -0.00550877
434465, -0.00667694
434498, -0.00551608
434533, -0.00667391
434566, -0.00552388
434599, -0.00670103
434649, -0.0055419
434682, -0.00668854
434716, -0.00554131
434749, -0.0066958
434784, -0.00553453
434818, -0.00669134
434851, -0.00551674
434885, -0.00668985
434918, -0.00554583
434953, -0.00667754
434987, -0.00555118
435021, -0.00669247
435055, -0.00554571
435089, -0.00668206
435123, -0.005535
435174, -0.00668182
435208, -0.00552078
435242, -0.00669402
435293, -0.0055284
435345, -0.00669604
435379, -0.0055234
435413, -0.00670526
435448, -0.00551603
435482, -0.00667742
435516, -0.00553857
435550, -0.00668533
435585, -0.0055281
435619, -0.00670109
435654, -0.00555142
435688, -0.00668646
435723, -0.00552388
435757, -0.00666701
435791, -0.00552435
435826, -0.00669717
435860, -0.0055416
435894, -0.00668949
435929, -0.00553542
435963, -0.00671632
435997, -0.00554018
436032, -0.00668224
436080, -0.00555897
436115, -0.00668771
436152, -0.00554166
436187, -0.00668337
436222, -0.00555088
436256, -0.00670669
436292, -0.00553744
436342, -0.00668367
436393, -0.00551995
436426, -0.00666814
436460, -0.00554196
436496, -0.00668676
436532, -0.00553905
436570, -0.00668444
436604, -0.00553958
436637, -0.00668801
436671, -0.00554178
436704, -0.00668914
436738, -0.00556599
436771, -0.00667326
436806, -0.00553577
436840, -0.0066814
436874, -0.00556082
436908, -0.00668854
436942, -0.00555975
436977, -0.00667593
437012, -0.00554589
437046, -0.00665089
437081, -0.0055541
437115, -0.00668497
437164, -0.00556308
