Время (мс),Сигнал (В) 
841084, -0.0045203
841112, -0.00428331
841148, -0.00454689
841173, -0.00433322
841210, -0.0045532
841234, -0.00427522
841271, -0.00454362
841296, -0.00432656
841332, -0.00453315
841370, -0.00427373
841404, -0.00451959
841429, -0.00428397
841465, -0.00453624
841502, -0.00430259
841539, -0.00453529
841563, -0.00427927
841599, -0.00452048
841636, -0.00428367
841673, -0.00451162
841710, -0.00431276
841746, -0.00455641
841782, -0.00428147
841818, -0.00453386
841855, -0.00428629
841893, -0.00452369
841934, -0.00429432
841970, -0.0045463
842008, -0.00430479
842044, -0.00452827
842082, -0.00430211
842120, -0.00451638
842148, -0.00430502
842186, -0.00452613
842210, -0.00427671
842249, -0.00452179
842273, -0.004292
842297, -0.00457931
842322, -0.00429789
842356, -0.00458603
842391, -0.00430508
842425, -0.00450864
842460, -0.00429313
842496, -0.00452875
842532, -0.00432049
842567, -0.00453583
842589, -0.00425357
842626, -0.00450549
842656, -0.00427379
842687, -0.00452441
842717, -0.00430746
842747, -0.00452934
842778, -0.004303
842811, -0.00454404
842845, -0.00430282
842877, -0.00455534
842910, -0.00432174
842943, -0.00454273
842977, -0.00429033
843010, -0.0045579
843043, -0.0042801
843078, -0.00454594
843112, -0.00428718
843146, -0.00452024
843181, -0.00427778
843216, -0.00450133
843250, -0.00427546
843284, -0.00455498
843317, -0.00431448
843352, -0.00451983
843384, -0.00426065
843417, -0.00455677
843457, -0.00430122
843496, -0.00456759
843537, -0.00431079
843574, -0.00457152
843607, -0.00429212
843641, -0.00453886
843676, -0.00424941
843711, -0.00454225
843744, -0.00430092
843777, -0.00454148
843811, -0.00428177
843847, -0.00451316
843871, -0.00430526
843904, -0.00454582
843939, -0.00429551
843973, -0.0045551
844007, -0.00430288
844042, -0.00453041
844076, -0.00427469
844109, -0.00454487
844144, -0.00429812
844177, -0.00455308
844211, -0.00428343
844246, -0.00449371
844279, -0.00427409
844316, -0.00454665
844350, -0.00431894
844384, -0.00454933
844418, -0.00429158
844440, -0.00452946
844474, -0.00425886
844508, -0.00455022
844544, -0.00430853
844578, -0.0045319
844613, -0.00432727
844651, -0.00457235
844687, -0.00431216
844721, -0.00452958
844756, -0.00428771
844789, -0.00453975
844823, -0.00428522
844858, -0.00450644
844893, -0.00427219
844942, -0.00452922
