Время (мс),Сигнал (В) 
677906, -0.0172646
677916, -0.0181583
677926, -0.017412
677936, -0.0182902
677946, -0.0173869
677956, -0.0182266
677966, -0.0173733
677976, -0.0182708
677986, -0.017376
677996, -0.0183359
678006, -0.0174854
678019, -0.0183241
678026, -0.0173876
678036, -0.0183241
678046, -0.0174244
678056, -0.0183188
678066, -0.0173928
678079, -0.0182284
678093, -0.0173739
678108, -0.0182525
678126, -0.0172933
678143, -0.0182203
678161, -0.017284
678181, -0.0183004
678200, -0.0173735
678221, -0.0183102
678242, -0.0174852
678264, -0.0184247
678289, -0.0174605
678310, -0.0182713
678332, -0.0172862
678363, -0.0182103
678400, -0.0173441
678437, -0.0182642
678477, -0.0173737
678518, -0.018234
678563, -0.017239
678612, -0.018179
678663, -0.0173443
678714, -0.0183113
678769, -0.0173862
678824, -0.0183858
678882, -0.0173971
678959, -0.0182751
679014, -0.0174098
679058, -0.0183418
679098, -0.0173912
679122, -0.0183047
679145, -0.0172978
679167, -0.0181991
679189, -0.0172715
679210, -0.0183463
679232, -0.0173094
679254, -0.0182112
679275, -0.0172884
679297, -0.0181774
679321, -0.0174369
679343, -0.0183097
679366, -0.0174912
679389, -0.0183618
679414, -0.0174179
679439, -0.0183478
679464, -0.0174163
679502, -0.0183712
679540, -0.0174056
679577, -0.0182916
679614, -0.0173323
679655, -0.0181806
679700, -0.0172778
679745, -0.0183015
679790, -0.01733
679840, -0.018272
679887, -0.0173322
679932, -0.0182973
679980, -0.0174054
680027, -0.0184575
680076, -0.017485
680117, -0.0184031
680159, -0.0173711
680200, -0.0183241
680235, -0.0173665
680259, -0.0182881
680283, -0.0173307
680307, -0.0182544
680330, -0.0172028
680356, -0.018203
680379, -0.0172375
680402, -0.0183024
680426, -0.0174083
680449, -0.0184331
680473, -0.0173662
680497, -0.0183307
680533, -0.0173145
680571, -0.0183909
680608, -0.0174002
680643, -0.0183644
680679, -0.0173922
680716, -0.0182998
680753, -0.0172693
680791, -0.0183005
680826, -0.0173195
680868, -0.0182538
680908, -0.0172637
680947, -0.0182489
680987, -0.0173112
681027, -0.0182681
681071, -0.0173253
681113, -0.0183227
681156, -0.0173248
681201, -0.0183372
681244, -0.0174137
681289, -0.0184356
681327, -0.0173815
681366, -0.0184035
681394, -0.0173722
681423, -0.0183359
681449, -0.0173064
681476, -0.0183163
681500, -0.0172656
681525, -0.0182775
681554, -0.0173145
681580, -0.0182428
681606, -0.0172887
681649, -0.0183512
681675, -0.0174062
681715, -0.0184389
681757, -0.0173758
681783, -0.0183615
681824, -0.017371
681867, -0.0183169
681905, -0.0173648
681947, -0.0183718
681990, -0.0173225
682017, -0.0182872
682058, -0.0172065
682099, -0.0183263
682140, -0.017328
682181, -0.0184114
682226, -0.0173397
682265, -0.0182767
682310, -0.0172572
682348, -0.0183312
682394, -0.0173871
682434, -0.0184078
682461, -0.0173587
682489, -0.0184135
682514, -0.0173119
682542, -0.0183021
682570, -0.0173295
682596, -0.0183704
682623, -0.0173408
682648, -0.0183369
682693, -0.0172426
682719, -0.0182151
682745, -0.0173094
682786, -0.0183835
682813, -0.0173833
682856, -0.0184017
682895, -0.0172765
682939, -0.0183669
682980, -0.0174249
683022, -0.0184442
683049, -0.0172928
683090, -0.0183461
683131, -0.0173002
683173, -0.018399
683213, -0.0172577
683256, -0.0183339
683297, -0.0172941
683339, -0.0183561
683380, -0.0172138
683423, -0.0183703
683464, -0.0173729
683495, -0.0184702
683521, -0.0174257
683547, -0.0184019
683573, -0.0173294
683600, -0.0183619
683628, -0.0173879
683654, -0.0184298
683681, -0.0173353
683722, -0.018369
683748, -0.0172305
683775, -0.018351
683823, -0.0172596
683850, -0.0184394
683899, -0.0173639
683928, -0.0183229
683974, -0.0172738
684018, -0.0184021
684062, -0.0173407
684089, -0.0184019
684136, -0.0173954
684163, -0.0184745
684210, -0.0173673
684251, -0.0184098
684296, -0.0172643
684339, -0.0184337
684384, -0.0172792
684412, -0.0183391
684453, -0.0172437
684497, -0.0183526
684524, -0.0172429
684552, -0.0183607
684580, -0.0172629
684608, -0.0184341
684636, -0.0173113
684664, -0.0183947
684692, -0.0173266
684721, -0.0184671
684766, -0.0173115
684795, -0.0184244
684824, -0.0172771
684854, -0.0184167
