Время (мс),Сигнал (В) 
653212, -0.0029418
653245, -0.00202608
653279, -0.00294548
653313, -0.00202084
653345, -0.00294144
653379, -0.00203012
653413, -0.00294774
653447, -0.0020444
653481, -0.00294001
653514, -0.00202697
653569, -0.0029412
653602, -0.00203304
653636, -0.00292716
653670, -0.00204136
653703, -0.00293805
653747, -0.00204309
653782, -0.00293644
653814, -0.00205183
653847, -0.00294096
653880, -0.00204487
653913, -0.00293662
653946, -0.00203714
653978, -0.00292835
654011, -0.00204285
654045, -0.00293942
654078, -0.00205368
654110, -0.00292675
654160, -0.00204642
654193, -0.00293608
654229, -0.00204511
654263, -0.0029365
654301, -0.00204975
654335, -0.00292978
654369, -0.00204309
654405, -0.00293561
654439, -0.00205183
654472, -0.00292163
654509, -0.00203762
654543, -0.00294245
654577, -0.00205707
654612, -0.00293775
654646, -0.00205154
654680, -0.00291854
654714, -0.0020645
654748, -0.00291955
654782, -0.00206159
654837, -0.00293252
654870, -0.00206456
654904, -0.0029186
654937, -0.00205433
654970, -0.00292895
655004, -0.00206629
655039, -0.00292782
655074, -0.00206415
655107, -0.002923
655142, -0.00206272
655175, -0.00292395
655208, -0.00205957
655242, -0.00291604
655277, -0.00207134
655309, -0.0029183
655342, -0.00206367
655375, -0.00292657
655409, -0.00206206
655442, -0.00292026
655474, -0.00204826
655508, -0.00290825
655561, -0.00206177
655594, -0.0029108
655627, -0.00206516
655659, -0.00292365
655693, -0.002077
655727, -0.00290997
655762, -0.00207241
655796, -0.00290908
655830, -0.00207111
655882, -0.00291051
655917, -0.00206825
655950, -0.00291943
655984, -0.00207414
656018, -0.00290253
656054, -0.00207414
656088, -0.00290135
656122, -0.00206593
656156, -0.0028992
656189, -0.0020767
656224, -0.00290706
656258, -0.00207961
656292, -0.00291497
656325, -0.00206819
656360, -0.00290938
656393, -0.00206153
656428, -0.00290551
656462, -0.00207789
656496, -0.00291413
656528, -0.00208372
656563, -0.00289956
656596, -0.00207652
656629, -0.00290188
656663, -0.00206932
656698, -0.00289587
656733, -0.00208277
656766, -0.00290593
656799, -0.00208978
656833, -0.0029017
656867, -0.00209353
656920, -0.00289094
656953, -0.0020767
656986, -0.00288511
657023, -0.00207563
657056, -0.00290438
657090, -0.00208169
