Время (мс),Сигнал (В) 
114703, -0.00284834
114713, -0.00189057
114723, -0.00285066
114733, -0.00189753
114743, -0.00286036
114753, -0.00188605
114763, -0.0028619
114773, -0.00189306
114783, -0.0028556
114793, -0.00189866
114803, -0.00284792
114813, -0.0019049
114823, -0.00286238
114833, -0.00189967
114843, -0.00285578
114853, -0.00189878
114864, -0.00286101
114879, -0.00190199
114899, -0.00285358
114919, -0.0019005
114942, -0.00286173
114965, -0.00190336
114989, -0.00285405
115016, -0.00190675
115043, -0.00285042
115074, -0.00189985
115105, -0.00285661
115136, -0.0019027
115168, -0.00286184
115202, -0.00189919
115236, -0.00285245
115287, -0.00190276
115346, -0.00285726
115410, -0.00190133
115475, -0.00285518
115544, -0.00190948
115615, -0.00285375
115696, -0.00191281
115781, -0.00284983
115846, -0.00190716
115878, -0.00284227
115910, -0.00191864
115943, -0.00284959
115974, -0.0019209
116004, -0.00285126
116036, -0.00190342
116066, -0.00284852
116098, -0.00191115
116127, -0.00285132
116158, -0.00191192
116189, -0.00285102
116219, -0.00192441
116249, -0.00284578
116279, -0.00191127
116310, -0.00284596
116343, -0.00192019
116375, -0.00283311
116406, -0.00191829
116438, -0.00285024
116471, -0.00192661
116506, -0.00283264
116539, -0.00191811
116573, -0.00283829
116607, -0.00192174
116642, -0.0028396
116678, -0.00191769
116731, -0.00283835
116780, -0.00191882
116846, -0.00283615
116910, -0.00192834
116960, -0.00283169
116999, -0.00192673
117033, -0.00282877
117068, -0.00192828
117102, -0.00283627
117135, -0.00192126
117172, -0.00283876
117206, -0.00191954
117240, -0.0028443
117274, -0.0019287
117307, -0.00282824
117341, -0.00193054
117375, -0.00282806
117409, -0.00193804
117442, -0.00282597
117474, -0.00192465
117507, -0.0028277
117540, -0.00192542
117573, -0.00282728
117607, -0.0019265
117641, -0.00282419
117674, -0.00193173
117707, -0.00282788
117741, -0.00193197
117777, -0.00281093
117811, -0.00194125
117846, -0.00282247
117899, -0.00193625
117957, -0.00282211
118010, -0.00194047
118047, -0.00281122
118081, -0.0019256
118115, -0.00281473
118149, -0.00194547
118183, -0.00282163
118219, -0.00192989
118252, -0.00281842
118286, -0.00194928
118322, -0.00281574
118357, -0.00193643
118391, -0.0028189
118426, -0.00195136
118460, -0.00280926
118495, -0.00194761
118530, -0.00279641
118564, -0.00195862
118599, -0.00281146
118633, -0.00193726
118666, -0.00280539
118701, -0.00195314
118735, -0.0027976
118768, -0.00194624
118803, -0.00280248
118850, -0.0019519
118883, -0.00280593
118917, -0.00193893
118954, -0.00280046
119006, -0.00195297
119057, -0.00279831
119091, -0.00195029
119126, -0.00280379
119160, -0.00196231
119193, -0.00279956
119227, -0.00194928
119262, -0.00279808
119296, -0.00195933
119331, -0.00279772
119365, -0.00196576
119401, -0.00279302
119434, -0.00196742
119469, -0.00279683
119503, -0.00195903
119537, -0.00278273
119572, -0.00196927
119607, -0.00279124
119641, -0.00194761
119675, -0.00278862
119710, -0.0019676
119745, -0.00279903
119780, -0.00196778
119814, -0.00278434
119848, -0.00196897
119901, -0.00277958
119935, -0.00197051
119969, -0.00277839
120004, -0.00196689
120056, -0.00278112
120106, -0.00196207
120140, -0.00277393
120175, -0.00197646
120210, -0.00278017
120246, -0.00197765
120283, -0.00277666
120316, -0.00197123
120350, -0.00276661
120387, -0.00197747
120420, -0.00277053
120456, -0.00197188
120489, -0.00278511
120523, -0.00198051
120560, -0.00276815
120595, -0.00198194
120628, -0.00277595
120662, -0.00197742
120698, -0.00277779
120732, -0.0019742
120765, -0.00276946
120798, -0.00198307
120833, -0.00277232
120868, -0.00197646
120902, -0.0027653
120939, -0.00198652
120973, -0.00275644
121008, -0.00198664
121045, -0.00276072
121095, -0.00199734
121146, -0.00277529
121182, -0.00199437
121217, -0.00276209
121251, -0.001993
121285, -0.0027512
121319, -0.00199145
121352, -0.00275269
121386, -0.00198824
121437, -0.00275941
121472, -0.00199633
121504, -0.00275471
121538, -0.00199139
121572, -0.00275757
121606, -0.00199116
121639, -0.00274704
121672, -0.00200341
121706, -0.002754
121738, -0.00199526
121772, -0.00275358
121805, -0.00198634
121838, -0.00273472
121873, -0.00201174
121906, -0.00273823
121940, -0.00200055
121973, -0.0027446
122025, -0.00201102
122062, -0.00275108
122096, -0.00200121
122131, -0.0027462
122179, -0.00201055
122229, -0.00272979
122264, -0.00200644
122299, -0.00274335
122338, -0.00200983
122372, -0.00274085
122407, -0.00200722
122441, -0.00272491
122475, -0.00201626
122509, -0.0027449
122545, -0.00201251
122581, -0.00274638
122614, -0.00202268
122648, -0.00273883
