Время (мс),Сигнал (В) 
1081674, -0.0129423
1081699, -0.0123429
1081723, -0.0132062
1081747, -0.0124936
1081771, -0.0131036
1081796, -0.0124159
1081821, -0.0132085
1081847, -0.0125451
1081875, -0.013203
1081900, -0.0124833
1081926, -0.0131604
1081955, -0.0123754
1081983, -0.0130369
1082010, -0.0123538
1082039, -0.0130022
1082066, -0.0123177
1082098, -0.0129307
1082130, -0.0123009
1082158, -0.0130453
1082186, -0.0124569
1082214, -0.0130353
1082244, -0.0123579
1082273, -0.0131064
1082301, -0.0125109
1082333, -0.013203
1082364, -0.0125097
1082395, -0.013235
1082427, -0.0124961
1082464, -0.013076
1082501, -0.0122689
1082536, -0.0129873
1082574, -0.0123229
1082606, -0.0130327
1082639, -0.0123558
1082672, -0.0130579
1082707, -0.0122563
1082741, -0.0128736
1082773, -0.0123768
1082803, -0.0131719
1082833, -0.0125813
1082862, -0.0133108
1082892, -0.0125376
1082919, -0.0132628
1082944, -0.0125285
1082970, -0.0131566
1082995, -0.0124017
1083021, -0.0129889
1083046, -0.0122035
1083072, -0.0129736
1083095, -0.0122425
1083121, -0.0129771
1083146, -0.0123155
1083171, -0.0130811
1083197, -0.0124687
1083222, -0.0131408
1083248, -0.0123936
1083274, -0.0131578
1083300, -0.0125625
1083326, -0.0131709
1083353, -0.0124814
1083382, -0.0131311
1083408, -0.0124301
1083434, -0.013064
1083460, -0.0123397
1083488, -0.0129393
1083516, -0.0123511
1083545, -0.0130428
1083573, -0.0123158
1083603, -0.0131313
1083633, -0.0123659
1083662, -0.0130968
1083693, -0.0123415
1083724, -0.0132128
1083755, -0.0124409
1083785, -0.013236
1083816, -0.0125265
1083847, -0.0131417
1083880, -0.0124254
1083911, -0.0131123
1083948, -0.0124111
1083982, -0.0130641
1084016, -0.0123416
1084051, -0.0129689
1084083, -0.0123664
1084116, -0.0129828
1084151, -0.0123353
1084188, -0.0130236
1084224, -0.0124341
1084259, -0.0131797
1084294, -0.0125403
1084330, -0.013246
1084363, -0.0124846
1084397, -0.0131951
1084430, -0.0123833
1084464, -0.0130776
1084497, -0.0123318
1084531, -0.0130479
1084565, -0.0122865
1084599, -0.0129421
1084630, -0.0123125
1084661, -0.0130394
1084692, -0.0123483
1084722, -0.0131195
1084752, -0.012573
1084782, -0.0131632
1084810, -0.0124622
1084839, -0.0130503
1084869, -0.0124881
1084898, -0.013135
1084926, -0.0122942
1084954, -0.0130138
1084982, -0.0123383
1085012, -0.0131367
1085043, -0.0123682
1085074, -0.0130592
1085104, -0.0123763
1085135, -0.0130829
1085166, -0.0123146
1085197, -0.0131713
1085228, -0.0123873
1085261, -0.0131114
1085294, -0.0123614
1085329, -0.0131912
1085363, -0.0124667
1085398, -0.0130864
1085435, -0.0125135
1085472, -0.0131613
1085509, -0.0124695
1085545, -0.0130628
1085580, -0.0123191
1085616, -0.0129863
1085652, -0.0123537
1085689, -0.0131141
1085727, -0.0124058
1085762, -0.0131249
1085798, -0.0123449
1085836, -0.0130822
1085873, -0.012325
1085907, -0.0131658
1085942, -0.0124548
1085978, -0.0131775
1086013, -0.0124539
1086036, -0.0131157
1086075, -0.0123584
1086098, -0.0129779
1086134, -0.0123594
1086173, -0.013066
1086197, -0.0124521
1086234, -0.0130281
1086256, -0.0123976
1086290, -0.013081
1086324, -0.0124143
1086358, -0.0131459
1086393, -0.0125198
1086427, -0.0131879
1086464, -0.0124677
1086498, -0.0130868
1086533, -0.012316
1086572, -0.0130114
1086604, -0.012281
1086642, -0.0130792
1086674, -0.01243
1086707, -0.0131819
1086740, -0.0124134
1086772, -0.0130044
1086805, -0.012354
1086838, -0.0130993
1086869, -0.0124199
1086904, -0.0131352
1086939, -0.0124429
1086973, -0.0131607
1087007, -0.0123998
1087042, -0.01303
1087073, -0.012377
1087108, -0.0131567
1087141, -0.0125245
1087173, -0.0131396
1087208, -0.0123807
1087239, -0.0130625
1087271, -0.0122946
1087302, -0.0131511
1087333, -0.0124003
1087365, -0.0131538
1087396, -0.0124285
1087429, -0.0131789
1087462, -0.012424
1087500, -0.0131632
1087535, -0.0125053
1087570, -0.0131814
1087608, -0.0124295
1087641, -0.0130878
1087683, -0.0123638
1087718, -0.013076
1087751, -0.0123132
1087787, -0.0130302
1087822, -0.0122842
1087859, -0.012965
1087894, -0.0123162
1087931, -0.013133
1087965, -0.012545
1088000, -0.0133267
1088032, -0.0124702
1088059, -0.0132159
1088086, -0.012479
1088113, -0.013259
1088139, -0.012458
1088170, -0.0131593
1088201, -0.0123755
1088230, -0.0130055
1088260, -0.0122055
1088289, -0.0129182
1088314, -0.0123513
1088338, -0.0130498
1088361, -0.0123961
1088386, -0.0131007
1088411, -0.0124512
1088436, -0.0131524
1088461, -0.0125166
1088489, -0.0131645
1088515, -0.0124851
1088540, -0.0131553
1088566, -0.0124044
1088595, -0.0131321
1088622, -0.0124372
1088648, -0.013085
1088674, -0.0123086
1088703, -0.01305
1088732, -0.0123026
1088760, -0.0130736
1088788, -0.0123009
1088817, -0.0130853
1088848, -0.0124366
1088883, -0.0131954
1088915, -0.0123792
1088948, -0.0131009
1088982, -0.0125335
1089016, -0.0132757
1089047, -0.0125652
1089080, -0.0131321
1089113, -0.012435
1089150, -0.0129713
1089180, -0.0122598
1089211, -0.0130572
1089240, -0.0122485
1089269, -0.0130533
1089297, -0.0122313
1089331, -0.0130578
1089365, -0.0123588
1089399, -0.0132574
1089430, -0.0125693
1089462, -0.0134009
1089492, -0.0125
1089516, -0.0130783
1089541, -0.0123682
1089566, -0.013122
1089592, -0.0124524
1089618, -0.0131227
1089644, -0.0122454
1089669, -0.0129003
1089697, -0.0122616
1089722, -0.013066
1089747, -0.0124139
1089773, -0.0131122
1089798, -0.012503
1089823, -0.0131695
1089850, -0.0124451
1089874, -0.013251
1089900, -0.0124647
1089927, -0.0133043
1089953, -0.012419
1089979, -0.013187
1090008, -0.0123718
1090038, -0.0130661
1090068, -0.0123344
1090098, -0.0129771
1090127, -0.0122014
1090158, -0.0130265
1090187, -0.0123131
1090218, -0.0131236
1090247, -0.0124197
1090280, -0.0131521
1090309, -0.0123639
1090341, -0.0131179
1090372, -0.0125303
1090407, -0.0133685
1090438, -0.0125925
1090466, -0.0131811
1090496, -0.0123744
1090526, -0.0129562
1090555, -0.0121701
1090585, -0.0130091
1090613, -0.0123292
1090642, -0.0130715
1090670, -0.0122395
1090695, -0.0129832
1090724, -0.0122791
1090751, -0.0131886
1090780, -0.012645
1090807, -0.013406
1090832, -0.0124931
1090856, -0.0131602
1090882, -0.0124577
1090906, -0.0131643
1090930, -0.0124491
1090954, -0.013217
1090979, -0.0123301
1091005, -0.0128853
1091031, -0.0120876
1091057, -0.0130104
1091083, -0.0123971
1091106, -0.013254
1091129, -0.0124053
1091153, -0.0131201
1091178, -0.0123153
1091203, -0.0131472
1091229, -0.0124269
1091253, -0.0133145
1091281, -0.0125804
1091307, -0.0132377
1091333, -0.012364
1091360, -0.0130943
1091386, -0.0123651
1091412, -0.0130979
1091438, -0.0122948
1091466, -0.0130384
1091494, -0.0122754
