Время (мс),Сигнал (В) 
741750, -0.0187934
741760, -0.0192875
741770, -0.0188191
741780, -0.0194479
741790, -0.0188947
741800, -0.0193962
741810, -0.0188417
741820, -0.0193271
741830, -0.0188051
741840, -0.0194119
741850, -0.0189044
741860, -0.0193713
741870, -0.0188792
741880, -0.0193437
741890, -0.0188671
741900, -0.019388
741910, -0.0188673
741920, -0.0193776
741933, -0.0188839
741946, -0.0192899
741961, -0.0188283
741976, -0.0193824
741992, -0.0188751
742010, -0.0194096
742028, -0.0188973
742051, -0.0194124
742070, -0.0189286
742090, -0.0192873
742110, -0.0188982
742131, -0.0193468
742151, -0.0188873
742181, -0.0192943
742214, -0.0188846
742252, -0.0192936
742289, -0.0189449
742328, -0.0194344
742372, -0.0188459
742415, -0.0193593
742463, -0.018829
742511, -0.0193602
742562, -0.0189335
742614, -0.0193266
742669, -0.0188254
742723, -0.0193288
742780, -0.0188957
742835, -0.0194361
742883, -0.0189521
742926, -0.0193761
742964, -0.0189101
742987, -0.019347
743014, -0.0188036
743035, -0.0193193
743055, -0.0188824
743074, -0.0193506
743093, -0.0189323
743116, -0.0194083
743136, -0.0188627
743156, -0.019368
743176, -0.0188952
743198, -0.0193331
743223, -0.0188526
743247, -0.01928
743282, -0.0188077
743318, -0.0192849
743353, -0.0189254
743388, -0.0193491
743422, -0.0188408
743457, -0.0193454
743494, -0.0189299
743530, -0.0193304
743565, -0.0189468
743600, -0.0193807
743636, -0.0189143
743673, -0.0193644
743709, -0.0188873
743747, -0.0193286
743784, -0.0188613
743821, -0.0192636
743859, -0.0188378
743897, -0.019416
743939, -0.0189
743981, -0.0193419
744021, -0.0188939
744061, -0.0193166
744099, -0.0189305
744135, -0.0193608
744173, -0.0188939
744206, -0.0193648
744228, -0.0188866
744254, -0.0193584
744283, -0.0188383
744306, -0.0192433
744342, -0.0188401
744378, -0.0193112
744415, -0.0189294
744450, -0.0192838
744486, -0.0189085
744520, -0.0193751
744555, -0.0189351
744589, -0.0194302
744624, -0.0189923
744656, -0.0193124
744688, -0.0188847
744719, -0.0192419
744752, -0.0189008
744783, -0.0192906
744816, -0.0188472
744848, -0.0193449
744881, -0.0188977
744915, -0.0193625
744948, -0.0189232
744981, -0.0193275
745016, -0.0189602
745050, -0.0193174
745084, -0.018842
745118, -0.0192606
745154, -0.018882
745187, -0.0193585
745221, -0.0189355
745254, -0.0193519
745287, -0.0189615
745318, -0.0193211
745350, -0.0189469
745380, -0.0192946
745411, -0.0189086
745443, -0.0192149
745477, -0.0188746
745511, -0.0193324
745543, -0.0188964
745575, -0.0193984
745606, -0.0189919
745636, -0.0193604
745670, -0.0188733
745704, -0.0193052
745740, -0.0189086
745776, -0.0194516
745812, -0.0189295
745843, -0.019323
745874, -0.0188031
745905, -0.0192544
745934, -0.0188838
745962, -0.0193318
745989, -0.0189032
746018, -0.0192688
746045, -0.0188899
746076, -0.0192882
746105, -0.0188333
746135, -0.0193698
746166, -0.0190176
746195, -0.0193691
746223, -0.0189246
746252, -0.0193322
746282, -0.0189016
746312, -0.0193419
746342, -0.0189384
746372, -0.0192562
746402, -0.0189186
746432, -0.0193048
746463, -0.0189781
746492, -0.0193114
746522, -0.018931
746551, -0.0193516
746580, -0.0189062
746609, -0.0192384
746638, -0.0188438
746668, -0.0192724
746701, -0.0189076
746732, -0.0193084
746766, -0.0188975
746800, -0.0193075
746834, -0.018913
746872, -0.0193986
746910, -0.018991
746943, -0.01932
746978, -0.0188571
747013, -0.0192418
747048, -0.0188684
747080, -0.0192726
747113, -0.0189361
747145, -0.019245
747177, -0.0188594
747211, -0.0193111
747244, -0.0189326
747278, -0.0193659
747312, -0.0190274
747346, -0.0193938
747377, -0.0188917
747410, -0.0192889
747442, -0.0189129
747474, -0.019325
747507, -0.0189443
747540, -0.0191713
747571, -0.018855
747602, -0.0192679
747632, -0.0189066
747663, -0.0193339
747695, -0.0189418
747727, -0.0193101
747760, -0.0188759
747792, -0.0193275
747824, -0.0189132
747857, -0.0192906
747890, -0.018955
747923, -0.0192691
747956, -0.0189158
747990, -0.0192336
748023, -0.0188791
748059, -0.019303
748092, -0.0189605
748125, -0.0193437
748159, -0.0189555
748193, -0.0192658
748225, -0.0188609
748259, -0.0193073
748292, -0.0189315
748325, -0.0193632
748359, -0.0189216
