Время (мс),Сигнал (В) 
919262, -0.00560788
919283, -0.00553631
919305, -0.00561769
919327, -0.0055218
919350, -0.00558628
919372, -0.00553685
919394, -0.0055983
919422, -0.00551888
919452, -0.00564476
919480, -0.00556279
919508, -0.00560674
919534, -0.00554107
919562, -0.0055795
919587, -0.00555416
919612, -0.00562162
919637, -0.00553673
919662, -0.00557682
919686, -0.00551204
919711, -0.00559729
919735, -0.0055472
919760, -0.00561198
919784, -0.00553893
919808, -0.00562673
919834, -0.00555684
919858, -0.00559354
919880, -0.00554893
919903, -0.00560811
919926, -0.0055425
919952, -0.00562524
919977, -0.00552103
920002, -0.00561472
920028, -0.00555803
920053, -0.00562507
920080, -0.0055469
920104, -0.00560793
920128, -0.00554762
920151, -0.00559794
920174, -0.00555285
920197, -0.0055986
920220, -0.00553072
920243, -0.00560859
920265, -0.00551829
920288, -0.00559812
920312, -0.00557361
920334, -0.00562477
920356, -0.00556267
920377, -0.00558932
920399, -0.00553982
920420, -0.0055961
920441, -0.00551425
920463, -0.00561793
920487, -0.00552596
920514, -0.00560282
920542, -0.00553322
920571, -0.00559479
920601, -0.00553405
920631, -0.00560609
920661, -0.00552477
920691, -0.00561692
920721, -0.00553007
920752, -0.00560579
920784, -0.00555232
920817, -0.00560288
920850, -0.00557046
920881, -0.00558819
920909, -0.00553453
920937, -0.0056099
920966, -0.00553649
920995, -0.00564166
921023, -0.00556885
921047, -0.00560133
921069, -0.00554785
921090, -0.00560276
921111, -0.00554976
921133, -0.00558902
921155, -0.00553625
921176, -0.00556047
921196, -0.00553043
921217, -0.00560853
921238, -0.00554208
921258, -0.00561549
921280, -0.00555731
921301, -0.00561834
921320, -0.00552174
921343, -0.00555767
921364, -0.00554839
921384, -0.00562483
921405, -0.00554434
921428, -0.00563601
921450, -0.00552579
921472, -0.00559366
921497, -0.00556677
921520, -0.00560466
921544, -0.00553191
921566, -0.00560205
921590, -0.0055143
921614, -0.00557795
921636, -0.00551686
921657, -0.00561031
921678, -0.0055613
921700, -0.00561347
921722, -0.00553982
921743, -0.00560764
921765, -0.00554113
921787, -0.00559574
921810, -0.0055707
921832, -0.00561478
921854, -0.00552436
921877, -0.00559259
921903, -0.00552019
921927, -0.00559407
921951, -0.00554791
921975, -0.0056052
921998, -0.00551466
922022, -0.00559437
922049, -0.00555612
922075, -0.00560621
922100, -0.00555529
922128, -0.00559634
922154, -0.00555351
922179, -0.0055845
922207, -0.00552412
922233, -0.00559104
922258, -0.00554458
922283, -0.00563238
922308, -0.00554363
922333, -0.00556041
922357, -0.00555148
922380, -0.00562055
922404, -0.00557748
922427, -0.00559306
922450, -0.00554417
922471, -0.0055767
922495, -0.00555226
922517, -0.00559485
