Время (мс),Сигнал (В) 
718567, -0.0181084
718597, -0.0188331
718625, -0.0180926
718654, -0.0188913
718682, -0.0181383
718711, -0.0189035
718740, -0.0181563
718784, -0.0188468
718816, -0.0180939
718861, -0.0188092
718888, -0.0181211
718916, -0.0188751
718960, -0.0180902
719003, -0.0188437
719031, -0.0180522
719075, -0.0188823
719120, -0.0181807
719162, -0.0188887
719206, -0.0181312
719248, -0.0188948
719289, -0.0179989
719334, -0.0187355
719375, -0.0181197
719403, -0.0189357
719433, -0.0181515
719473, -0.0189105
719500, -0.0181184
719527, -0.018862
719567, -0.0180557
719607, -0.0188817
719634, -0.0181286
719660, -0.0188608
719685, -0.0180603
719710, -0.0188372
719750, -0.0181321
719776, -0.0189031
719815, -0.0181487
719854, -0.0188345
719897, -0.0180813
719924, -0.0188342
719949, -0.0181967
719988, -0.0189356
720027, -0.0181247
720064, -0.0188407
720104, -0.0180852
720144, -0.018837
720182, -0.0181723
720220, -0.0189183
