Время (мс),Сигнал (В) 
339657, -0.00400313
339667, -0.00291859
339677, -0.00399861
339687, -0.00292906
339697, -0.00400736
339707, -0.00293489
339717, -0.00401313
339727, -0.00293162
339737, -0.00400545
339747, -0.00291782
339757, -0.00401051
339767, -0.00293412
339777, -0.00401628
339787, -0.00292883
339799, -0.00401301
339809, -0.00293043
339822, -0.00402574
339836, -0.00292032
339856, -0.00400795
339878, -0.00290943
339899, -0.0040211
339923, -0.00292454
339947, -0.00402241
339972, -0.00292662
339999, -0.00402473
340028, -0.00292294
340058, -0.00402496
340089, -0.00292175
340122, -0.00401509
340155, -0.00292591
340192, -0.00402282
340245, -0.0029321
340304, -0.00403793
340367, -0.00291187
340433, -0.00400206
340506, -0.00292894
340579, -0.00402068
340660, -0.00291175
340747, -0.00401896
340808, -0.00292383
340840, -0.00401931
340872, -0.00292127
340903, -0.00402258
340933, -0.00292038
340962, -0.0040114
340992, -0.002918
341021, -0.00401896
341053, -0.00292698
341085, -0.00402942
341114, -0.00290878
341144, -0.00401717
341175, -0.00291978
341204, -0.00402098
341234, -0.00291687
341267, -0.0040296
341297, -0.00291717
341328, -0.00402663
341362, -0.00291128
341396, -0.00401884
341429, -0.00291818
341465, -0.00402193
341498, -0.00291728
341532, -0.00402175
341566, -0.00292157
341602, -0.00402752
341636, -0.00291282
341688, -0.00402907
341738, -0.00292609
341801, -0.0040296
341866, -0.00291122
341922, -0.00402122
341957, -0.00291728
341992, -0.0040421
342040, -0.00291306
342082, -0.00402907
342123, -0.00292008
342158, -0.0040371
342191, -0.0029114
342226, -0.0040346
342260, -0.00291675
342293, -0.00403484
342327, -0.00291259
342360, -0.00403061
342394, -0.00291604
342427, -0.00403859
342461, -0.00290569
342494, -0.00404186
342527, -0.00291788
342561, -0.00403543
342594, -0.00291645
342628, -0.00403972
342661, -0.00291919
342694, -0.0040371
342728, -0.00291556
342761, -0.00402734
342795, -0.00291669
342831, -0.00404132
342866, -0.0028973
342918, -0.00402865
342971, -0.00291324
343009, -0.00403989
343044, -0.00292419
343079, -0.00404287
343133, -0.00292633
343169, -0.00402431
343204, -0.00291449
343239, -0.00403805
343275, -0.0029196
343311, -0.00401896
343346, -0.00291276
343381, -0.00403401
343418, -0.00292829
343453, -0.00404537
343487, -0.00290259
343525, -0.00404108
343559, -0.00292133
343595, -0.00403966
343628, -0.00289867
343662, -0.00403781
343696, -0.00291259
343730, -0.00404578
343763, -0.00290307
343800, -0.0040462
343834, -0.00290937
343868, -0.00404572
343904, -0.00291627
343939, -0.00403989
343974, -0.00291812
344011, -0.00405185
344047, -0.00290741
344082, -0.00403882
344116, -0.00292543
344164, -0.00404709
344213, -0.00291425
344249, -0.00405084
344284, -0.00291604
344318, -0.00405435
344353, -0.00290313
344390, -0.00403692
344425, -0.00291544
344461, -0.00404923
344496, -0.00291598
344532, -0.00404442
344568, -0.00292068
344603, -0.0040512
344638, -0.00290402
344673, -0.00404001
344708, -0.00291259
344743, -0.00404781
344778, -0.00292234
344813, -0.00404465
344848, -0.00292121
344883, -0.00404269
344917, -0.00291247
