Время (мс),Сигнал (В) 
1222189, -0.0121796
1222219, -0.0110042
1222249, -0.0120187
1222280, -0.0109654
1222312, -0.0120604
1222344, -0.0110594
1222375, -0.0121355
1222407, -0.0110594
1222438, -0.0121673
1222471, -0.0110658
1222503, -0.0121001
1222536, -0.0111644
1222569, -0.0121952
1222604, -0.0110372
1222639, -0.0121084
1222674, -0.0110145
1222711, -0.012101
1222745, -0.0111915
1222782, -0.0120586
1222823, -0.0110553
1222862, -0.0120472
1222901, -0.0111099
1222939, -0.0120472
1222978, -0.0114256
1223009, -0.0121559
1223044, -0.0110512
1223079, -0.0121775
1223114, -0.0112261
1223148, -0.0122334
1223185, -0.0109868
1223219, -0.0120459
1223253, -0.0109531
1223275, -0.0121795
1223309, -0.0110012
1223343, -0.0120899
1223376, -0.0110974
1223399, -0.0121127
1223431, -0.011061
1223468, -0.0120458
1223501, -0.0111529
1223532, -0.012221
1223565, -0.0112556
1223598, -0.0121143
1223631, -0.0109923
1223666, -0.0120631
1223699, -0.0110683
1223731, -0.0120872
1223762, -0.0110179
1223795, -0.0121764
1223829, -0.0111039
1223861, -0.0120588
1223897, -0.0110829
1223932, -0.0122672
1223970, -0.0112036
1224004, -0.0122501
1224042, -0.0110272
1224081, -0.0121061
1224116, -0.0110849
1224152, -0.0120723
1224187, -0.0111752
1224223, -0.0121673
1224257, -0.0110371
1224293, -0.0119988
1224328, -0.0110415
1224364, -0.0121922
1224397, -0.0111177
1224435, -0.0120488
1224458, -0.0109559
1224493, -0.0121477
1224529, -0.0111651
1224564, -0.0122342
1224600, -0.0111215
1224624, -0.0121281
1224658, -0.0111945
1224692, -0.012398
1224728, -0.0111836
1224758, -0.0122146
1224789, -0.0111067
1224818, -0.0121294
1224849, -0.0109584
1224880, -0.0119742
1224910, -0.0110663
1224940, -0.012068
1224970, -0.0110495
1225003, -0.0120391
1225036, -0.0110378
1225070, -0.0120339
1225103, -0.0111179
1225135, -0.012273
1225168, -0.0113088
1225199, -0.0121994
1225231, -0.0110462
1225262, -0.0120229
1225294, -0.0110499
1225325, -0.0122189
1225358, -0.0111629
1225390, -0.0120526
1225423, -0.0109452
1225456, -0.0119207
1225487, -0.0109449
1225519, -0.0121398
1225550, -0.0112377
1225582, -0.012141
1225613, -0.0110878
