Время (мс),Сигнал (В) 
1276688, -0.0316923
1276698, -0.0324242
1276708, -0.031815
1276718, -0.0324338
1276728, -0.0318195
1276738, -0.0324638
1276748, -0.0318509
1276758, -0.0324515
1276768, -0.0318637
1276778, -0.0324623
1276788, -0.0318009
1276799, -0.0324607
1276808, -0.0318003
1276818, -0.032484
1276828, -0.0318243
1276838, -0.0325034
1276848, -0.0318154
1276859, -0.0324177
1276874, -0.0318098
1276889, -0.0325971
1276906, -0.0317665
1276920, -0.0324702
1276936, -0.0318447
1276951, -0.0324884
1276967, -0.0318242
1276984, -0.0324642
1277001, -0.0318429
1277019, -0.0324688
1277037, -0.0318452
1277056, -0.0325128
1277075, -0.0317839
1277101, -0.0324607
1277133, -0.0317737
1277167, -0.032512
1277205, -0.031837
1277244, -0.0324933
1277285, -0.0319113
1277334, -0.0325929
1277383, -0.0317863
1277433, -0.0324934
1277486, -0.0318267
1277539, -0.0324318
1277593, -0.0318728
1277648, -0.0324909
1277703, -0.0318142
1277761, -0.0324572
1277821, -0.0318288
1277867, -0.0324419
1277910, -0.0318466
1277935, -0.0325339
1277961, -0.0318188
1277984, -0.0325095
1278009, -0.0318003
1278032, -0.032442
1278056, -0.0318548
1278079, -0.0323393
1278101, -0.0317911
1278124, -0.0324285
1278147, -0.0317923
1278169, -0.032353
1278192, -0.0318136
1278216, -0.032519
1278240, -0.0318375
1278265, -0.0324921
1278290, -0.0318003
1278314, -0.0324332
1278351, -0.0318366
1278388, -0.032417
1278431, -0.031855
1278477, -0.0324876
1278524, -0.031823
1278570, -0.0324222
1278619, -0.0318346
1278665, -0.0324422
1278714, -0.0318869
1278760, -0.0325121
1278809, -0.0317948
1278857, -0.0325
1278905, -0.0317829
1278955, -0.032398
1279000, -0.0318839
1279041, -0.0324802
1279067, -0.0318721
1279094, -0.032552
1279120, -0.0318507
1279147, -0.0324863
1279174, -0.0318654
1279198, -0.0324203
1279222, -0.0318768
1279246, -0.0324905
1279270, -0.0317019
1279294, -0.0324649
1279317, -0.0317505
1279337, -0.0324623
1279362, -0.0317734
1279386, -0.0324752
1279422, -0.0317994
1279459, -0.0324861
1279498, -0.031838
1279535, -0.0325017
1279571, -0.0317694
1279608, -0.032503
1279654, -0.0318285
1279694, -0.0324633
1279735, -0.0318042
1279777, -0.0324791
1279818, -0.0318288
1279859, -0.0325045
1279901, -0.0317674
1279944, -0.0324962
1279987, -0.0318453
1280032, -0.0325152
1280077, -0.031818
1280122, -0.032552
1280161, -0.0318434
1280201, -0.032555
1280229, -0.0318985
1280256, -0.032468
1280283, -0.0318659
1280308, -0.0325026
1280336, -0.0318593
1280365, -0.0324237
1280391, -0.0319209
1280416, -0.0325528
1280444, -0.0317913
1280472, -0.032531
1280499, -0.0317718
1280528, -0.0324634
1280570, -0.0317869
1280612, -0.0325299
1280640, -0.0317695
1280682, -0.0325971
1280724, -0.0318048
1280765, -0.032493
1280804, -0.0317759
1280845, -0.0325476
1280885, -0.0318746
1280927, -0.0324929
1280971, -0.0318759
1281011, -0.0324278
1281053, -0.031816
1281093, -0.0324501
1281132, -0.0318629
1281173, -0.0325024
1281212, -0.0317987
1281254, -0.0325092
1281296, -0.031833
1281321, -0.0324567
1281346, -0.0318436
1281373, -0.0324801
1281400, -0.0319158
1281425, -0.0325419
1281451, -0.031818
1281478, -0.0325025
1281507, -0.0319139
1281535, -0.0325689
1281561, -0.0318158
1281601, -0.032473
1281641, -0.0318326
1281667, -0.032551
1281708, -0.031842
1281748, -0.0326136
1281790, -0.0318309
1281830, -0.0324916
1281868, -0.0318078
1281908, -0.0324156
1281947, -0.0319012
1281987, -0.0325771
1282027, -0.0319832
1282066, -0.0325394
1282103, -0.0317262
1282141, -0.0325465
1282175, -0.0318113
1282209, -0.0325358
1282245, -0.0318409
1282285, -0.0325071
1282323, -0.0318642
1282358, -0.0325836
1282393, -0.0318028
1282428, -0.0324899
1282453, -0.0319047
1282477, -0.0325184
1282513, -0.031818
1282540, -0.0325826
1282566, -0.0318621
1282591, -0.0325739
1282627, -0.0317958
1282663, -0.0325438
1282699, -0.0318009
1282736, -0.0324823
1282772, -0.0319242
1282807, -0.0325234
1282847, -0.0318423
1282885, -0.0324494
1282922, -0.0319041
1282961, -0.0325377
1283000, -0.0318721
1283040, -0.0325687
1283092, -0.031836
1283138, -0.0325597
1283178, -0.031854
1283209, -0.0325119
1283253, -0.0319503
1283283, -0.0326088
1283328, -0.0319192
1283354, -0.0325221
1283395, -0.0318454
1283420, -0.0325682
1283462, -0.0317669
1283490, -0.0325286
1283518, -0.0318424
1283545, -0.0324354
1283572, -0.0318548
1283597, -0.0325331
1283622, -0.0318267
1283662, -0.0325189
1283701, -0.0318843
1283725, -0.032527
1283763, -0.0317659
1283801, -0.0326136
1283840, -0.0318984
1283880, -0.0325486
1283918, -0.0318458
1283957, -0.0325333
1283996, -0.0318244
1284036, -0.0324711
1284075, -0.0318714
1284115, -0.0325883
1284155, -0.0318714
1284194, -0.032463
1284234, -0.0318733
1284272, -0.0325919
1284311, -0.0318317
1284351, -0.0326082
1284394, -0.0318078
1284436, -0.0325072
1284463, -0.0318621
1284489, -0.0324655
1284529, -0.0319073
1284555, -0.0326472
1284582, -0.0318954
1284606, -0.032558
1284633, -0.0317971
1284659, -0.0324745
1284699, -0.0318568
1284737, -0.0325059
1284764, -0.0318044
1284788, -0.0325598
1284828, -0.0317929
1284867, -0.0325693
1284907, -0.0318884
1284947, -0.0325802
1284987, -0.0319009
1285029, -0.0325121
1285068, -0.0318539
1285109, -0.0324585
1285149, -0.0319192
1285189, -0.0326071
1285229, -0.0318173
1285268, -0.0325303
1285306, -0.031829
1285347, -0.0325931
1285386, -0.0318292
1285425, -0.032591
1285466, -0.0318642
1285491, -0.0326027
1285518, -0.0318117
1285558, -0.0326106
1285585, -0.0318811
1285613, -0.032645
1285642, -0.0318917
1285667, -0.0324764
1285692, -0.0318364
1285736, -0.0325641
1285776, -0.0317912
1285803, -0.0325809
1285831, -0.0318165
1285857, -0.0324841
1285898, -0.0317971
1285938, -0.032566
1285980, -0.0318784
1286022, -0.0325104
1286061, -0.0318213
1286103, -0.0324897
1286144, -0.0318493
1286184, -0.0325501
1286224, -0.0318053
1286265, -0.0325598
1286306, -0.0318232
1286348, -0.0325923
1286376, -0.0317551
1286421, -0.0325277
1286462, -0.031876
1286500, -0.0325427
1286526, -0.0318222
1286552, -0.0325203
1286595, -0.0318565
1286622, -0.0325219
1286647, -0.0318484
1286675, -0.0326108
1286702, -0.0318863
1286730, -0.0324452
1286773, -0.0319365
1286813, -0.0324767
1286839, -0.0318838
1286863, -0.0325629
1286888, -0.031917
1286927, -0.032545
1286968, -0.0316903
1287009, -0.0324977
1287045, -0.0317402
1287082, -0.0325336
1287119, -0.0318879
1287156, -0.0326439
1287193, -0.0318839
1287227, -0.0325291
1287260, -0.0319034
1287296, -0.0326058
1287335, -0.0319531
1287370, -0.0325854
1287405, -0.0318313
1287440, -0.0326229
1287474, -0.0318136
1287510, -0.0325539
1287545, -0.0318186
1287581, -0.0326988
1287616, -0.0317242
1287649, -0.0326128
1287681, -0.0318075
1287716, -0.0325523
1287749, -0.0319147
1287782, -0.0326463
1287816, -0.0318113
1287850, -0.0325673
1287886, -0.0317953
1287922, -0.0326576
1287957, -0.031865
1287993, -0.0326092
1288028, -0.0318962
1288066, -0.0324613
1288101, -0.0318327
1288135, -0.0326342
1288170, -0.0318614
1288207, -0.0326835
1288243, -0.0318221
1288279, -0.0325192
1288315, -0.0318449
1288354, -0.0326398
1288390, -0.0318853
1288428, -0.0325378
1288467, -0.0318936
1288509, -0.0325608
1288547, -0.0318381
1288572, -0.0326729
1288608, -0.0318491
1288647, -0.0326481
1288687, -0.031818
1288714, -0.032546
1288754, -0.0317721
1288781, -0.0325896
1288823, -0.031836
1288849, -0.0326231
1288893, -0.0319073
1288919, -0.0325674
1288958, -0.0318668
1288983, -0.0325619
1289023, -0.0319059
1289063, -0.0325782
1289104, -0.0318875
1289129, -0.0325576
1289172, -0.0318793
1289196, -0.0325581
1289237, -0.0317969
1289278, -0.0325557
1289319, -0.0318592
1289344, -0.0324463
1289381, -0.0318164
1289418, -0.0325472
1289454, -0.0319102
1289493, -0.0325918
1289531, -0.0318176
1289570, -0.0326106
1289609, -0.0319217
1289633, -0.0326734
1289673, -0.0319522
1289711, -0.0325672
1289746, -0.0319115
1289782, -0.032628
1289808, -0.0318697
1289845, -0.0325579
1289883, -0.0319159
1289921, -0.0325826
1289943, -0.0318959
1289981, -0.0325495
1290019, -0.0318175
1290057, -0.0326484
1290096, -0.0318068
1290135, -0.03264
1290159, -0.0319192
1290199, -0.0326153
1290226, -0.0319254
1290264, -0.0325917
1290304, -0.031932
1290343, -0.0326455
1290386, -0.0319195
1290413, -0.0324822
1290453, -0.0317869
1290495, -0.0325579
1290521, -0.0318355
1290561, -0.0325363
1290601, -0.0318342
1290640, -0.0326256
1290664, -0.0317542
1290706, -0.0325663
1290746, -0.0319064
1290787, -0.032705
1290813, -0.0318117
1290835, -0.0326385
1290871, -0.0318394
1290908, -0.0325777
1290945, -0.0319013
1290972, -0.0326866
1291011, -0.0318838
1291049, -0.0325705
