Время (мс),Сигнал (В) 
837250, -0.0307669
837260, -0.0314063
837270, -0.0307313
837280, -0.0313918
837290, -0.0308149
837300, -0.0314669
837310, -0.0308252
837320, -0.0314558
837330, -0.0308801
837340, -0.0315552
837350, -0.0308557
837360, -0.0314701
837370, -0.0308303
837380, -0.0314975
837390, -0.0308318
837400, -0.0315671
837410, -0.0307584
837421, -0.0314908
837436, -0.0308192
837453, -0.0314431
837473, -0.0307516
837493, -0.0314712
837515, -0.0308523
837538, -0.031471
837561, -0.0307883
837586, -0.0313312
837611, -0.0307954
837637, -0.031436
837664, -0.0308876
837691, -0.0315346
837718, -0.0308946
837757, -0.0315313
837803, -0.0307784
837852, -0.0314714
837904, -0.03071
837959, -0.0314919
838016, -0.0307075
838080, -0.0313893
838144, -0.0307963
838214, -0.0315391
838281, -0.0307521
838339, -0.031362
838384, -0.0308636
838418, -0.0315806
838440, -0.0309385
838461, -0.0316206
838481, -0.0307938
838500, -0.0313696
838520, -0.0306624
838539, -0.0314261
838557, -0.0308747
838575, -0.0315262
838594, -0.0308477
838613, -0.0315229
838631, -0.0307095
838653, -0.0314942
838677, -0.0308834
838700, -0.0315152
838721, -0.0308517
838745, -0.0315121
838778, -0.0306472
838812, -0.0312519
838840, -0.0306349
838871, -0.0315131
838900, -0.0308374
838932, -0.0314682
838964, -0.0307776
838998, -0.0313909
839034, -0.0306859
839067, -0.0314313
839101, -0.0307803
839135, -0.0315081
839171, -0.0307992
839207, -0.0314704
839246, -0.0308468
839285, -0.0315786
839323, -0.0307307
839364, -0.0314269
839404, -0.0306783
839447, -0.0315241
839487, -0.0307271
839525, -0.0314212
839565, -0.0305909
839604, -0.0312952
839637, -0.0307056
839671, -0.0313751
839700, -0.0307276
839732, -0.0315743
839765, -0.0308497
839795, -0.0313723
839827, -0.0307644
839858, -0.0314824
839888, -0.03087
839921, -0.0315483
839951, -0.0308703
839983, -0.0314897
840013, -0.0306838
840043, -0.0313533
840075, -0.0306415
840103, -0.031488
840134, -0.0307195
840167, -0.0312463
840198, -0.0305845
840229, -0.0313873
840260, -0.0307644
840291, -0.0315156
840322, -0.0307832
840354, -0.0315558
840387, -0.0307202
840421, -0.0314392
840454, -0.0307282
840486, -0.0314618
840519, -0.0308073
840553, -0.031502
840586, -0.0305197
840619, -0.0312767
840651, -0.0306385
840681, -0.0315483
840710, -0.0307113
840741, -0.0314495
840771, -0.0307169
840806, -0.0314019
840837, -0.0307509
840869, -0.0316136
840901, -0.0308806
840931, -0.0315708
840960, -0.0307317
840990, -0.0314309
841021, -0.0307026
841052, -0.0315749
841086, -0.0308079
841118, -0.031405
841149, -0.0306677
841179, -0.0313438
841211, -0.0305527
841244, -0.0313511
841277, -0.030705
841309, -0.0314276
841342, -0.0307138
841375, -0.0314888
841407, -0.0308583
841439, -0.0317061
841470, -0.0308447
841498, -0.0316589
841526, -0.0309139
841556, -0.0314428
841583, -0.0305443
841611, -0.0313924
841639, -0.0306935
841668, -0.0314828
841698, -0.0305554
841728, -0.0311654
841756, -0.0305635
841784, -0.0315233
841814, -0.0307269
841843, -0.0314466
841872, -0.0306995
841901, -0.0314454
841931, -0.0307164
841962, -0.0315439
841991, -0.0309121
842019, -0.0316515
842051, -0.0306844
842081, -0.0313413
842111, -0.0307073
842141, -0.0314964
842172, -0.0305896
842205, -0.0313827
842236, -0.030663
842268, -0.0312269
842298, -0.0305156
842328, -0.0314253
842358, -0.0306301
842387, -0.0316562
842417, -0.030712
842448, -0.0313864
842478, -0.0307056
842511, -0.0315602
842546, -0.0307189
842581, -0.0316172
842616, -0.0307333
842650, -0.0313928
842684, -0.0304972
842718, -0.0314912
842752, -0.030654
842786, -0.0315535
842819, -0.0306665
842852, -0.0311522
842885, -0.0305038
842916, -0.0314722
842947, -0.0307407
842978, -0.0314757
843008, -0.0306972
843040, -0.0314022
843070, -0.0306575
843101, -0.031448
843132, -0.0307209
843164, -0.0315608
843196, -0.0307368
843227, -0.0314196
843259, -0.0306031
843291, -0.0315519
843325, -0.0307697
843360, -0.0315074
843394, -0.0306308
843426, -0.0314182
843463, -0.0306015
843500, -0.0313897
843535, -0.0306353
843569, -0.0314843
843604, -0.030535
843639, -0.0312798
843675, -0.0305069
843710, -0.0314068
843745, -0.0308654
843780, -0.0316334
843814, -0.0308066
843844, -0.0314262
843874, -0.0305715
843905, -0.0313234
843938, -0.0307221
843972, -0.0316423
844003, -0.0307634
844035, -0.031261
844065, -0.0303952
844094, -0.0313377
844120, -0.0306192
844146, -0.0315533
844173, -0.0306405
844201, -0.0314065
844230, -0.0304702
844256, -0.031319
844284, -0.030649
844311, -0.0315928
844338, -0.0307996
844368, -0.0315574
844395, -0.0305991
844422, -0.0313497
844451, -0.0307215
844478, -0.0315521
844506, -0.0307392
844535, -0.0314342
844563, -0.0305285
844595, -0.0314218
844625, -0.0305249
844654, -0.0314446
844685, -0.0307673
844715, -0.0314269
844744, -0.0306719
844776, -0.0315191
844810, -0.0307007
844845, -0.0315709
844878, -0.030703
844910, -0.031505
844942, -0.0305982
844975, -0.0314401
845007, -0.030566
845044, -0.0315294
845079, -0.0306486
845116, -0.0313654
845156, -0.0304232
845194, -0.0313329
845230, -0.0306826
845265, -0.0314987
845298, -0.0306596
845332, -0.0313708
845365, -0.0307309
845401, -0.0313914
845435, -0.0306717
845469, -0.0314871
845503, -0.0307987
845539, -0.0315706
845572, -0.030543
845605, -0.0312586
845636, -0.0306868
845666, -0.0316158
845697, -0.0307406
845725, -0.0313436
845754, -0.0305509
845782, -0.031353
845811, -0.0306062
845840, -0.031439
845870, -0.0306606
845900, -0.0313942
845931, -0.0306121
845961, -0.0313362
845991, -0.030573
846022, -0.0314304
846052, -0.0306191
846081, -0.0314204
846109, -0.0306187
846139, -0.0313312
846170, -0.0305813
846199, -0.0314862
846236, -0.0308009
846272, -0.0315442
846310, -0.0306196
846345, -0.0312862
846380, -0.0306526
846417, -0.0315427
846451, -0.0307126
846486, -0.0313855
846521, -0.0305642
846556, -0.0312286
846591, -0.0305182
846626, -0.0314545
846660, -0.030723
846695, -0.0313507
846730, -0.0305852
846766, -0.0312294
846802, -0.0306882
846838, -0.0315276
846876, -0.0308011
846909, -0.0314834
846941, -0.0308452
846974, -0.0313692
847005, -0.0306362
847036, -0.0312285
847067, -0.0306434
847097, -0.031331
847126, -0.0305923
847157, -0.0311619
847186, -0.0305715
847214, -0.0314221
847244, -0.0307814
847273, -0.0314805
847302, -0.0307871
847332, -0.0314911
847361, -0.0306697
847390, -0.0314466
847420, -0.030909
847449, -0.031473
847479, -0.03063
847509, -0.0310923
847539, -0.0304626
847568, -0.0313336
847594, -0.0305889
847621, -0.0312849
847652, -0.0306237
847680, -0.0311973
847707, -0.0305229
847737, -0.0312444
847764, -0.0307641
847793, -0.0315855
847821, -0.030905
847848, -0.0315109
847874, -0.0306406
847902, -0.0313629
847930, -0.0308766
847957, -0.031354
847984, -0.030771
848012, -0.0313612
848039, -0.0305311
848066, -0.0311058
848095, -0.0305881
848123, -0.0313462
848151, -0.0307395
848179, -0.0312363
848209, -0.0305926
848237, -0.0312733
848267, -0.0308209
848295, -0.031511
848322, -0.030841
848349, -0.0314331
848376, -0.0308301
848402, -0.031421
848428, -0.0308652
848453, -0.0313067
848480, -0.0307587
848505, -0.031112
848531, -0.0304416
848557, -0.0310771
848583, -0.0307195
848609, -0.0311786
848633, -0.0307106
848656, -0.031288
848679, -0.0307354
848703, -0.0313503
848728, -0.0308388
848752, -0.0314126
848776, -0.0309261
848800, -0.0313713
848823, -0.0306896
848848, -0.0312258
848875, -0.0308033
848901, -0.0313447
848926, -0.0306615
848952, -0.0311546
848978, -0.0306857
849004, -0.0311254
849029, -0.0305952
849054, -0.031195
849078, -0.0307989
849102, -0.0311889
849127, -0.030584
849151, -0.0312208
849175, -0.0308377
849199, -0.0313811
849224, -0.0309368
849248, -0.0314326
849271, -0.0308045
849295, -0.031167
849319, -0.0307735
849343, -0.0311743
849371, -0.0308723
849398, -0.0311838
849422, -0.0305065
849447, -0.0309725
849473, -0.0306085
849498, -0.0312344
849523, -0.0308977
849549, -0.0313455
849573, -0.0308567
849601, -0.0313301
849629, -0.030943
849659, -0.0313801
849684, -0.0309709
849710, -0.0311948
849736, -0.0307685
849761, -0.031105
849787, -0.0306901
849811, -0.0310443
849834, -0.0306982
849858, -0.0311396
849881, -0.0309086
849903, -0.0312385
849925, -0.0306992
849948, -0.0311645
849970, -0.0308565
849991, -0.0312006
850013, -0.030872
850034, -0.031111
850055, -0.0309356
850076, -0.0313802
850096, -0.0308859
850116, -0.0310851
850136, -0.0307437
850156, -0.0310045
850177, -0.0307469
850195, -0.0310541
850214, -0.0308784
850235, -0.0311073
850255, -0.0307852
850276, -0.0310882
850297, -0.0308697
850315, -0.031302
850333, -0.0309866
850351, -0.0311438
850368, -0.0309022
850386, -0.031098
850407, -0.0307986
850424, -0.0310129
850442, -0.0308604
850463, -0.0311864
850484, -0.0308088
850506, -0.0310714
850531, -0.0307621
850555, -0.0311707
850581, -0.0308349
850606, -0.0311435
850629, -0.0309587
850653, -0.0311616
850676, -0.0308931
850699, -0.031112
850722, -0.030896
850745, -0.0310877
850768, -0.0309128
850790, -0.0309806
850810, -0.0308918
850832, -0.0310268
850853, -0.0308507
850873, -0.0308975
850893, -0.0307751
850913, -0.0311136
850932, -0.0309327
850952, -0.0311155
850974, -0.0309528
850996, -0.0312515
851015, -0.0309477
851034, -0.0310463
851055, -0.0308534
851074, -0.0310691
851094, -0.0309275
851112, -0.0309272
851135, -0.030784
851156, -0.0310576
851177, -0.0309483
851197, -0.0310353
851218, -0.030876
851238, -0.0310444
851259, -0.0309027
851280, -0.0310181
851301, -0.0309419
851319, -0.031031
851338, -0.0309978
851358, -0.0310156
851377, -0.0310902
851396, -0.0311331
851414, -0.03099
851432, -0.0310317
851449, -0.0307974
851466, -0.03093
851482, -0.0309425
851499, -0.030965
851514, -0.0307583
851530, -0.0309731
851548, -0.0310352
851563, -0.0309838
851578, -0.0310267
851591, -0.0311707
851605, -0.0310599
851621, -0.0311397
851633, -0.0310142
851645, -0.0309835
851657, -0.0308908
851669, -0.0309782
851681, -0.0309913
851693, -0.0308846
851704, -0.0308612
851715, -0.0308947
851725, -0.0308787
851736, -0.0309277
851747, -0.0310161
851757, -0.0308578
851766, -0.0308765
851777, -0.0309757
851786, -0.0309938
851796, -0.0309878
851806, -0.0310347
851816, -0.0310572
851827, -0.0310986
851838, -0.0309423
851848, -0.0309402
851859, -0.0309421
851869, -0.0310793
851879, -0.0309998
851889, -0.0308417
851900, -0.030782
851910, -0.0308883
851922, -0.0308631
851932, -0.0309099
851941, -0.0309641
851950, -0.0310706
851960, -0.0309379
851969, -0.0309751
851979, -0.0310584
851989, -0.0311453
851998, -0.0310795
852007, -0.0311039
852019, -0.031009
852029, -0.0309186
852040, -0.0308672
852049, -0.0308741
852060, -0.0307938
852070, -0.030899
852079, -0.0307973
852088, -0.0309234
852097, -0.030779
852105, -0.0311142
852115, -0.0309784
852124, -0.0310307
852134, -0.0309568
852145, -0.031089
852156, -0.0309913
852167, -0.0310829
852178, -0.0309895
852188, -0.0310874
852199, -0.0309218
852209, -0.0309046
852221, -0.0308281
852231, -0.0310686
852242, -0.0308653
852253, -0.0309292
852265, -0.0307471
852276, -0.0308732
852286, -0.0308202
852297, -0.0309654
852309, -0.0309397
852320, -0.0311406
852331, -0.0309579
852342, -0.0310321
852354, -0.0308127
852366, -0.031015
852379, -0.0311279
852392, -0.0312735
852407, -0.0308457
852418, -0.0309268
852429, -0.0308461
852441, -0.0310422
852452, -0.0308631
852464, -0.0308854
852475, -0.0308561
852487, -0.0309246
852501, -0.0307727
852515, -0.0311498
852527, -0.031004
852540, -0.0311274
852552, -0.0309076
852565, -0.0309879
852579, -0.0308916
852592, -0.0310594
852605, -0.0308491
852620, -0.0311203
852635, -0.0308241
852651, -0.0309744
852667, -0.0307464
852683, -0.0310956
852700, -0.0310287
852717, -0.0310328
852734, -0.0307644
852752, -0.0308352
852768, -0.0307887
852785, -0.0310183
852805, -0.0308722
852822, -0.0311878
852841, -0.0309244
852860, -0.0310857
852880, -0.0308784
852902, -0.0310966
852922, -0.0308575
852943, -0.0310971
852964, -0.0308705
852986, -0.0309033
853007, -0.0307295
853028, -0.0309776
853049, -0.0308798
853069, -0.0311114
853089, -0.0308295
853110, -0.0310829
853130, -0.0307525
853153, -0.0309837
853173, -0.0308681
853193, -0.0310945
853214, -0.0309235
853237, -0.0310232
853257, -0.0308105
853278, -0.0310788
853300, -0.030913
853320, -0.0312275
853341, -0.0308377
853363, -0.0310149
853385, -0.0306826
853405, -0.0309367
853424, -0.0308612
853444, -0.0311058
853464, -0.0308725
853484, -0.0310584
853505, -0.0308442
853527, -0.0310744
853547, -0.0307125
853568, -0.0310135
853589, -0.0309562
853611, -0.0310077
853631, -0.0307059
853651, -0.0310001
853671, -0.0307712
853691, -0.031101
853711, -0.0309261
853731, -0.0310798
853750, -0.0307922
853771, -0.0310746
853792, -0.0307428
853813, -0.030986
853835, -0.0307865
853859, -0.0310478
853880, -0.0307224
853902, -0.0309207
853924, -0.0308296
853945, -0.0311178
853967, -0.0308585
853988, -0.031021
854010, -0.0307992
854033, -0.0310284
854054, -0.0306665
