Время (мс),Сигнал (В) 
1320483, -0.0162248
1320493, -0.0157959
1320503, -0.0163406
1320513, -0.0158769
1320523, -0.0163872
1320533, -0.0158659
1320543, -0.0163181
1320553, -0.0158798
1320563, -0.0163995
1320573, -0.0159341
1320583, -0.0163192
1320593, -0.0157601
1320607, -0.0162379
1320613, -0.015764
1320623, -0.0163102
1320633, -0.0159192
1320643, -0.0163105
1320653, -0.0158575
1320663, -0.0162642
1320673, -0.0159692
1320683, -0.0164452
1320701, -0.0158318
1320712, -0.0162364
1320723, -0.0157517
1320736, -0.0163085
1320750, -0.0158566
1320762, -0.0164879
1320776, -0.0159554
1320789, -0.016382
1320803, -0.0157782
1320817, -0.0162395
1320832, -0.0157235
1320849, -0.0162914
1320870, -0.0158888
1320891, -0.0163388
1320913, -0.0158147
1320936, -0.0162771
1320961, -0.0158242
1320989, -0.0164197
1321018, -0.0160949
1321049, -0.0164232
1321080, -0.0158533
1321115, -0.0160867
1321150, -0.0158025
1321184, -0.016326
1321219, -0.0159641
1321256, -0.0162774
1321292, -0.0158302
1321331, -0.0162741
1321371, -0.0158422
1321410, -0.0163452
1321451, -0.0160102
1321493, -0.0164083
1321537, -0.0158727
1321575, -0.0161638
1321612, -0.015744
1321645, -0.0163388
1321676, -0.0159428
1321702, -0.0163344
1321727, -0.0159358
1321751, -0.0161963
1321773, -0.0159717
1321794, -0.0164106
1321817, -0.0159946
1321839, -0.0162505
1321859, -0.0158062
1321882, -0.0162784
1321904, -0.0158786
1321925, -0.0161966
1321945, -0.0158658
1321965, -0.0163128
1321985, -0.0157842
1322008, -0.016216
1322028, -0.0158992
1322049, -0.01645
1322072, -0.0159781
1322093, -0.0163238
1322115, -0.0158998
1322138, -0.0161636
1322160, -0.0159174
1322184, -0.0163037
1322207, -0.0159978
1322231, -0.0162545
1322254, -0.0158335
1322278, -0.0161511
1322303, -0.015829
1322326, -0.0162597
1322351, -0.0159005
1322376, -0.0161933
1322399, -0.0159362
1322424, -0.0162751
1322447, -0.015839
1322473, -0.0163316
1322502, -0.0159873
1322526, -0.0164471
1322554, -0.015878
1322581, -0.0161498
1322607, -0.0158149
1322633, -0.0162626
1322661, -0.0159283
1322690, -0.0162229
1322719, -0.0158145
1322747, -0.0161508
1322776, -0.0158592
1322805, -0.0162271
1322833, -0.0160576
1322860, -0.0163369
1322890, -0.0160347
1322916, -0.0162053
1322941, -0.0158771
1322967, -0.0162491
1322991, -0.0161179
1323014, -0.0164515
1323038, -0.0160164
1323063, -0.0162429
1323086, -0.0158621
1323109, -0.0162011
1323136, -0.0158981
1323159, -0.0161511
1323182, -0.0157021
1323205, -0.0160622
1323221, -0.0159077
1323239, -0.0163633
1323257, -0.0161036
1323273, -0.016333
1323290, -0.0160344
1323309, -0.0163103
1323326, -0.0160475
1323343, -0.0163141
1323359, -0.016042
1323375, -0.0161531
1323391, -0.0158436
1323407, -0.0160833
1323424, -0.0158174
1323440, -0.0161655
1323457, -0.015943
1323473, -0.0162131
1323490, -0.0157752
1323506, -0.0161393
1323522, -0.0159622
1323539, -0.0163884
1323556, -0.0161684
1323572, -0.0163528
1323588, -0.0159544
1323604, -0.0160622
1323622, -0.0159399
1323638, -0.0162941
1323654, -0.0160203
1323671, -0.0162274
1323686, -0.0158875
1323703, -0.0159739
1323719, -0.0158701
1323736, -0.0162087
1323752, -0.0159398
1323767, -0.016207
1323784, -0.0159261
1323801, -0.0160876
1323818, -0.0158754
1323835, -0.016214
1323853, -0.0160775
1323870, -0.0163052
1323888, -0.0159862
1323906, -0.01617
1323924, -0.0159331
1323941, -0.0161918
1323960, -0.0160218
1323978, -0.0161732
1323995, -0.0158664
1324012, -0.0159182
1324030, -0.0157958
1324047, -0.0161248
1324067, -0.0160638
1324085, -0.0162403
1324105, -0.0160295
1324124, -0.016148
1324142, -0.0160613
1324160, -0.0162102
1324177, -0.0160076
1324196, -0.0161739
1324213, -0.0159416
1324233, -0.0160996
1324253, -0.0159096
1324272, -0.0161319
1324291, -0.016025
1324309, -0.0161998
1324327, -0.0158682
1324346, -0.0160817
1324366, -0.016015
1324384, -0.0161994
1324403, -0.0160321
1324422, -0.0161803
1324440, -0.0159025
1324458, -0.0160414
1324475, -0.0159851
1324492, -0.0161099
1324508, -0.0161614
1324524, -0.0162764
1324539, -0.0160228
1324556, -0.0161175
1324574, -0.0159919
1324591, -0.0161821
1324610, -0.0158944
1324629, -0.0162331
1324650, -0.0159188
1324671, -0.0158725
1324691, -0.0157233
1324709, -0.0161611
1324725, -0.0161306
1324741, -0.0162588
1324756, -0.015963
1324774, -0.01604
1324789, -0.0161017
1324804, -0.0162762
1324818, -0.0161627
1324832, -0.0162345
1324846, -0.0159929
1324860, -0.016131
1324873, -0.01592
1324887, -0.0159357
1324902, -0.0159426
1324916, -0.0161538
1324931, -0.0159962
1324945, -0.0159985
1324960, -0.0159193
1324974, -0.0162362
1324988, -0.0160476
1325002, -0.0161066
1325016, -0.0160339
1325029, -0.0161594
1325042, -0.0159508
1325057, -0.0160643
1325070, -0.0159553
1325083, -0.0160511
1325097, -0.0159681
1325110, -0.015986
1325124, -0.015968
1325137, -0.0161257
1325150, -0.0161454
1325164, -0.0161373
1325176, -0.0159368
1325190, -0.0160002
1325203, -0.0158388
1325216, -0.0161086
1325229, -0.0161583
1325242, -0.0163768
1325255, -0.0159979
1325265, -0.0161465
1325276, -0.015947
1325287, -0.0161557
1325298, -0.0159662
1325308, -0.0162001
1325320, -0.0159438
1325332, -0.0159356
1325343, -0.015777
1325354, -0.015916
1325366, -0.0159711
1325377, -0.0161875
1325388, -0.016082
1325400, -0.0161297
1325411, -0.0159826
1325422, -0.0161875
1325435, -0.0162164
1325447, -0.016333
1325459, -0.0160432
1325470, -0.0160577
1325482, -0.0158437
1325493, -0.0159163
1325504, -0.0158568
1325515, -0.0161218
1325527, -0.0158743
1325539, -0.0159441
1325551, -0.0158484
1325562, -0.0160739
1325574, -0.0161323
1325586, -0.0162872
1325598, -0.016212
1325610, -0.016196
1325621, -0.0159413
1325633, -0.0160366
1325643, -0.0160056
1325654, -0.0162106
1325664, -0.0158787
1325675, -0.0159573
1325686, -0.0158554
1325698, -0.0160839
1325709, -0.0159371
1325723, -0.0161196
1325737, -0.0160106
1325752, -0.01615
1325766, -0.0158677
1325780, -0.0159121
1325793, -0.0159087
1325806, -0.0162589
1325819, -0.0160983
1325833, -0.0160893
1325847, -0.0158957
