Время (мс),Сигнал (В) 
1356468, -0.0168431
1356478, -0.0161309
1356488, -0.0168752
1356498, -0.0160058
1356508, -0.0167864
1356518, -0.0161897
1356528, -0.0169916
1356538, -0.0161869
1356548, -0.016793
1356558, -0.0161262
1356568, -0.0166578
1356578, -0.015919
1356588, -0.0167115
1356598, -0.0161166
1356608, -0.0167932
1356618, -0.015982
1356628, -0.0167051
1356638, -0.0159935
1356648, -0.0169738
1356658, -0.0162272
1356668, -0.0169029
1356678, -0.0160729
1356689, -0.0168042
1356701, -0.0159627
1356714, -0.0168239
1356727, -0.016167
1356741, -0.0168401
1356755, -0.0159547
1356770, -0.0166735
1356786, -0.0159837
1356801, -0.016861
1356818, -0.0161229
1356837, -0.016845
1356864, -0.0160277
1356890, -0.0167552
1356918, -0.0160331
1356948, -0.0168983
1356980, -0.0161944
1357013, -0.0169732
1357050, -0.0160745
1357089, -0.0167788
1357132, -0.0160037
1357176, -0.0169067
1357220, -0.0160914
1357266, -0.0167744
1357313, -0.0159234
1357363, -0.0167884
1357413, -0.0158918
1357465, -0.0167211
1357517, -0.0159757
1357563, -0.0168873
1357608, -0.0160458
1357652, -0.0167944
1357687, -0.0160765
1357718, -0.0169694
1357745, -0.0162439
1357764, -0.0169588
1357784, -0.0160613
1357804, -0.0168202
1357823, -0.0160376
1357842, -0.016847
1357860, -0.0160775
1357881, -0.0168151
1357904, -0.015843
1357924, -0.0166301
1357943, -0.0158769
1357970, -0.0168784
1357997, -0.0161231
1358022, -0.0169673
1358047, -0.0160505
1358076, -0.0168332
1358105, -0.0160065
1358133, -0.0168531
1358163, -0.0162616
1358193, -0.0170067
1358223, -0.016109
1358252, -0.0167997
1358281, -0.0159749
1358312, -0.0167718
1358344, -0.0161505
1358375, -0.0167721
1358406, -0.0159384
1358438, -0.0167198
1358472, -0.0159415
1358505, -0.0168123
1358541, -0.0160763
1358578, -0.0170089
1358616, -0.0160851
1358651, -0.0167702
1358688, -0.0159223
1358724, -0.0170029
1358761, -0.0162539
1358797, -0.0169629
1358828, -0.0161445
1358860, -0.0168248
1358890, -0.0159118
