Время (мс),Сигнал (В) 
1381390, -0.0171174
1381400, -0.01656
1381410, -0.0172945
1381420, -0.0165412
1381430, -0.017149
1381440, -0.0165288
1381450, -0.0173154
1381460, -0.0166228
1381470, -0.017246
1381480, -0.016372
1381490, -0.0171495
1381500, -0.0164662
1381510, -0.0171645
1381520, -0.016405
1381530, -0.0171858
1381540, -0.0164172
1381550, -0.0170189
1381560, -0.0163407
1381570, -0.01719
1381580, -0.0166875
1381590, -0.0172328
1381611, -0.0164074
1381623, -0.0170858
1381636, -0.0166194
1381649, -0.0173137
1381663, -0.0166463
1381678, -0.0171903
1381695, -0.0164753
1381710, -0.0171853
1381729, -0.0163869
1381746, -0.0171589
1381764, -0.0164543
1381788, -0.0171685
1381814, -0.0163147
1381841, -0.01703
1381870, -0.0164225
1381899, -0.017296
1381931, -0.0165248
1381966, -0.0173708
1382003, -0.0166208
1382039, -0.0171629
1382076, -0.0164275
1382114, -0.0171877
1382153, -0.0165812
1382197, -0.0171588
1382238, -0.0163852
1382284, -0.0169423
1382328, -0.0164265
1382379, -0.0170343
1382427, -0.0164607
1382471, -0.0172621
1382510, -0.0165507
1382547, -0.0172322
1382578, -0.0164214
1382606, -0.0171987
1382634, -0.0166334
1382661, -0.0173895
1382686, -0.0164009
1382711, -0.0170388
1382734, -0.0163777
1382756, -0.0172059
1382779, -0.01659
1382802, -0.0172025
1382825, -0.0165455
1382847, -0.0170494
1382871, -0.0163654
1382896, -0.0170045
1382922, -0.0165325
1382946, -0.0172687
1382981, -0.0165592
1383012, -0.017035
1383036, -0.0164308
1383062, -0.0172087
1383087, -0.0166128
1383112, -0.0173194
1383139, -0.0165665
1383166, -0.0171916
1383193, -0.0163962
1383221, -0.0170917
1383249, -0.016486
1383276, -0.0172268
1383306, -0.0164178
1383337, -0.0169992
1383367, -0.0164631
1383399, -0.0172036
1383435, -0.0165138
1383471, -0.0171421
1383506, -0.01661
1383543, -0.0171771
1383579, -0.016589
1383609, -0.0172189
1383641, -0.0167128
1383673, -0.0172977
1383706, -0.0164584
1383739, -0.016977
1383771, -0.0164307
1383804, -0.0171092
1383833, -0.016417
1383863, -0.0171375
1383894, -0.0165207
1383924, -0.0170786
1383954, -0.0164576
