Время (мс),Сигнал (В) 
1161381, -0.00965818
1161418, -0.00876542
1161452, -0.00974586
1161486, -0.00884038
1161520, -0.0098069
1161555, -0.00895417
1161589, -0.0098665
1161617, -0.00900729
1161652, -0.00986912
1161686, -0.00889665
1161722, -0.0098345
1161755, -0.00867905
1161791, -0.00970993
1161822, -0.00883657
1161855, -0.00982088
1161887, -0.00873764
1161921, -0.00963427
1161954, -0.00878315
1161987, -0.00979292
1162019, -0.00890533
1162049, -0.00977263
1162084, -0.00879326
1162115, -0.00985335
1162152, -0.00889647
1162187, -0.00982082
1162222, -0.00887054
1162255, -0.00983123
1162290, -0.00882568
1162323, -0.00974105
1162357, -0.00873443
1162390, -0.00989767
1162425, -0.00882075
1162457, -0.00972427
1162492, -0.008796
1162526, -0.00964962
1162560, -0.00878071
1162592, -0.00976752
1162626, -0.00879041
1162661, -0.00986757
1162697, -0.00891485
1162729, -0.00985163
1162763, -0.00884258
1162798, -0.0098433
1162833, -0.00889165
1162869, -0.00984901
1162905, -0.00878321
1162943, -0.0096928
1162981, -0.00869511
1163020, -0.00966532
1163042, -0.00872985
1163078, -0.00964878
1163114, -0.00877018
1163151, -0.00968138
1163187, -0.00889873
1163222, -0.00985026
1163258, -0.00899373
1163282, -0.00989178
1163315, -0.00895459
1163350, -0.00983753
1163384, -0.00880516
1163416, -0.00976014
1163449, -0.00880712
1163483, -0.00976044
1163516, -0.00888386
1163552, -0.00963629
1163586, -0.00868423
1163619, -0.00983396
1163654, -0.00881069
1163687, -0.00996501
1163724, -0.0088581
1163754, -0.00976371
1163785, -0.00890426
1163815, -0.0097972
1163845, -0.00889552
1163875, -0.00981142
1163907, -0.00894281
1163937, -0.00975157
1163969, -0.00888356
1164005, -0.00967942
1164037, -0.00878065
1164068, -0.00978191
1164103, -0.00879814
1164135, -0.0096561
1164168, -0.00868916
1164200, -0.00969072
1164232, -0.00882628
1164264, -0.00978875
1164297, -0.00887601
1164332, -0.00985871
1164366, -0.00888683
1164399, -0.00983051
1164433, -0.00909444
1164465, -0.00979833
1164495, -0.00884686
1164525, -0.00976627
1164554, -0.00879921
1164585, -0.00959947
1164618, -0.00868958
1164651, -0.00963909
1164683, -0.00884983
1164714, -0.00973319
1164746, -0.0087521
1164784, -0.00974015
1164821, -0.00894882
1164855, -0.00995353
1164888, -0.00891384
1164918, -0.00980672
1164948, -0.00884198
1164980, -0.0098502
1165010, -0.00878321
1165041, -0.00972094
1165076, -0.00882057
1165109, -0.00971035
1165139, -0.00876144
1165169, -0.0096743
1165199, -0.00885673
1165232, -0.00972385
1165263, -0.00883014
1165295, -0.00970488
1165327, -0.0088926
1165360, -0.00976918
1165391, -0.00890813
1165424, -0.00981707
1165456, -0.00892794
1165490, -0.00970357
1165523, -0.00876382
1165556, -0.00961351
1165588, -0.0088728
1165619, -0.00997161
1165651, -0.00881759
1165687, -0.00970553
1165722, -0.00878785
1165759, -0.00968346
1165796, -0.00877899
1165830, -0.00972772
1165866, -0.00892675
1165902, -0.00976526
1165938, -0.00882687
1165973, -0.00965771
1166008, -0.00888802
1166043, -0.00985401
1166074, -0.00903454
1166107, -0.00979351
1166139, -0.00885483
1166171, -0.00966972
1166200, -0.00881022
1166229, -0.00960952
1166261, -0.00879654
1166293, -0.0098135
1166324, -0.00883056
1166358, -0.00961363
1166391, -0.00880474
1166422, -0.00984443
1166454, -0.00893668
1166486, -0.00976389
1166518, -0.00884044
1166552, -0.00971083
1166585, -0.00888648
1166618, -0.00974979
1166651, -0.00888327
1166684, -0.00972034
1166724, -0.00884603
1166760, -0.00962856
1166795, -0.00876727
1166833, -0.00966401
1166867, -0.00889195
1166900, -0.00972391
1166938, -0.0087888
1166976, -0.00964658
1167012, -0.00877875
1167045, -0.00973224
1167078, -0.00888487
1167114, -0.0096699
1167150, -0.00882985
1167184, -0.00967811
1167219, -0.00890129
1167257, -0.00978465
1167293, -0.00889933
1167330, -0.00976936
1167353, -0.00885025
1167389, -0.00960798
1167425, -0.00878297
1167447, -0.00962309
1167484, -0.0089434
1167523, -0.00994669
1167548, -0.00889641
1167578, -0.00960655
1167608, -0.00885775
1167638, -0.00970916
1167668, -0.0089675
1167698, -0.00979131
1167727, -0.00879814
1167757, -0.009668
1167789, -0.00868797
1167822, -0.00959168
1167851, -0.00884073
1167880, -0.00989363
1167910, -0.00889082
1167939, -0.00958781
1167968, -0.00878262
1167998, -0.00969744
1168029, -0.00899159
1168059, -0.00986942
1168088, -0.00899682
1168118, -0.009642
1168147, -0.00878529
1168176, -0.0095219
1168206, -0.00892104
1168235, -0.00975842
1168263, -0.00889243
1168293, -0.00953142
1168324, -0.00878511
1168355, -0.00961607
1168383, -0.00891081
