Время (мс),Сигнал (В) 
1156750, -0.0289238
1156760, -0.0285851
1156770, -0.0288979
1156780, -0.0284879
1156790, -0.0288042
1156800, -0.0285001
1156810, -0.0289046
1156820, -0.0285291
1156830, -0.0287283
1156840, -0.0282214
1156850, -0.0286518
1156860, -0.0285399
1156870, -0.028888
1156880, -0.0284825
1156890, -0.0287287
1156900, -0.0284463
1156910, -0.0290053
1156920, -0.0287024
1156930, -0.0289279
1156940, -0.0284577
1156950, -0.0287421
1156960, -0.0283525
1156970, -0.0287458
1156980, -0.0285598
1156990, -0.0287639
1157000, -0.0284262
1157010, -0.0287769
1157020, -0.0282963
1157030, -0.0287012
1157040, -0.0285324
1157050, -0.0288936
1157059, -0.0286494
1157070, -0.0288043
1157080, -0.0283545
1157090, -0.0287381
1157100, -0.0285981
1157111, -0.0289826
1157123, -0.0284964
1157136, -0.028728
1157149, -0.0284817
1157163, -0.0288178
1157177, -0.0284654
1157193, -0.0288224
1157210, -0.0285721
1157227, -0.0288123
1157244, -0.0283057
1157262, -0.0286692
1157280, -0.0285394
1157299, -0.0289944
1157321, -0.0285996
1157340, -0.0289049
1157361, -0.0286654
1157385, -0.0289083
1157406, -0.0285305
1157429, -0.0287313
1157451, -0.0284722
1157475, -0.0287455
1157498, -0.0283757
1157522, -0.0286741
1157546, -0.0284456
1157571, -0.0289105
1157597, -0.0285951
1157624, -0.0288316
1157651, -0.028548
1157678, -0.0288611
1157708, -0.0284789
1157743, -0.0289138
1157778, -0.0285786
1157813, -0.0289679
1157840, -0.0283556
1157875, -0.0286344
1157903, -0.0284935
1157932, -0.0288781
1157963, -0.0284786
1157990, -0.0287977
1158017, -0.0285814
1158044, -0.0288014
1158069, -0.0285219
1158094, -0.0288782
1158118, -0.028608
1158141, -0.0289035
1158165, -0.0286656
1158187, -0.0287776
1158208, -0.0285497
1158229, -0.0288501
1158250, -0.0287296
1158270, -0.0287752
1158291, -0.0285034
1158313, -0.0287265
1158342, -0.0284571
1158365, -0.0287663
1158385, -0.0284414
1158407, -0.0288225
1158428, -0.0284066
1158458, -0.0286942
1158486, -0.028529
1158508, -0.0289237
1158530, -0.0286985
1158551, -0.028979
1158572, -0.0286471
1158594, -0.028728
1158614, -0.0284991
1158639, -0.0287044
1158660, -0.0285116
1158683, -0.0288271
1158703, -0.0283632
1158724, -0.0286171
1158745, -0.0283371
1158764, -0.0286234
1158783, -0.0285275
1158801, -0.0288408
1158821, -0.0286174
1158842, -0.0289526
1158860, -0.0286638
1158879, -0.0288212
1158899, -0.0286214
1158918, -0.0289042
1158936, -0.0285927
1158954, -0.0286787
1158973, -0.0285535
1158991, -0.0288468
1159008, -0.0284749
1159027, -0.0287636
1159047, -0.0284866
1159067, -0.0286372
1159086, -0.028514
1159105, -0.0287315
1159125, -0.028359
1159144, -0.0287498
1159163, -0.0285002
1159183, -0.0287992
1159205, -0.0286111
1159226, -0.0289153
1159246, -0.0286842
1159267, -0.0287932
1159288, -0.0284293
1159313, -0.0286736
1159336, -0.0285622
1159356, -0.0286354
1159376, -0.028575
1159396, -0.0287509
1159414, -0.0284702
1159432, -0.0286283
1159451, -0.0285511
1159471, -0.0288462
1159489, -0.0286894
1159507, -0.0289252
1159525, -0.0286164
1159544, -0.0287843
1159563, -0.0286377
1159580, -0.0288006
1159599, -0.0285715
1159619, -0.0288463
1159638, -0.0284894
1159659, -0.02868
1159680, -0.0283654
1159701, -0.0286858
1159723, -0.0285405
1159742, -0.0287186
1159761, -0.0285484
1159781, -0.0287925
1159803, -0.0285715
1159823, -0.0287598
1159843, -0.0285112
