Время (мс),Сигнал (В) 
903531, -0.0299789
903541, -0.0289526
903551, -0.0302906
903561, -0.0292742
903571, -0.0303034
903581, -0.0291435
903591, -0.0300403
903601, -0.0288913
903611, -0.0301718
903621, -0.0291023
903631, -0.0301873
903641, -0.0290931
903651, -0.0299395
903661, -0.0289734
903671, -0.0300228
903681, -0.029029
903691, -0.0300862
903701, -0.0290913
903712, -0.0300465
903724, -0.0290977
903737, -0.0301717
903750, -0.0293094
903765, -0.0304678
903780, -0.0291389
903793, -0.0301764
903807, -0.0290535
903822, -0.0301079
903838, -0.0288902
903854, -0.0299311
903870, -0.0288996
903886, -0.0299451
903908, -0.0290301
903932, -0.0301719
903960, -0.0292204
903988, -0.0303489
904017, -0.0292126
904049, -0.0302529
904084, -0.0292006
904120, -0.0301196
904159, -0.0291141
904198, -0.030147
904239, -0.0290628
904281, -0.0300224
904327, -0.028915
904371, -0.0300399
904417, -0.0291572
904463, -0.0302118
904515, -0.0289379
904563, -0.029828
904610, -0.028878
904656, -0.0301507
904696, -0.0293572
904731, -0.0304232
904762, -0.0293938
904792, -0.0303505
904819, -0.029094
904847, -0.0300825
904872, -0.0289526
904892, -0.030124
904912, -0.029054
904933, -0.0298725
904953, -0.0289002
904977, -0.0299064
905002, -0.0290413
905028, -0.0302467
905054, -0.0292079
905079, -0.0303422
905105, -0.029137
905131, -0.0300915
905158, -0.0292244
905186, -0.0302871
905213, -0.0292091
905240, -0.0301357
905267, -0.0290053
905296, -0.0299998
905325, -0.029021
905356, -0.0300393
905386, -0.0289499
905417, -0.0299281
905451, -0.0287674
905485, -0.0299087
905516, -0.0289962
905544, -0.0303386
905575, -0.0293366
905607, -0.0303733
905639, -0.0291458
905672, -0.0302357
905706, -0.0292759
905739, -0.0302626
905772, -0.0291109
905808, -0.029786
905842, -0.0287641
905876, -0.0297212
905911, -0.0288785
905942, -0.0301783
905973, -0.0290271
906006, -0.0299402
906035, -0.0289695
906066, -0.0299817
906094, -0.0291404
906122, -0.0304116
906153, -0.0292585
906180, -0.0301968
906208, -0.0290736
906246, -0.030173
906276, -0.029199
906304, -0.0301631
906330, -0.0291501
906356, -0.0301187
906384, -0.028831
906412, -0.0297781
906440, -0.0288566
906466, -0.029912
906493, -0.0290551
906519, -0.0300514
906544, -0.029028
906573, -0.0301468
906601, -0.0292978
906627, -0.0304444
906655, -0.0292537
906683, -0.0303418
906709, -0.0290896
906736, -0.03001
906766, -0.0289163
906795, -0.0300176
906827, -0.0290149
906857, -0.0299167
906887, -0.028942
906921, -0.029883
906955, -0.0291672
906988, -0.0303214
907020, -0.0293029
907052, -0.0302649
907083, -0.0291129
907114, -0.0300188
907146, -0.0290388
907178, -0.0301824
907210, -0.0292366
907241, -0.0303033
907273, -0.0290144
907305, -0.0300458
907335, -0.0290127
907365, -0.0300805
907399, -0.029
907429, -0.0299943
907460, -0.0288543
907491, -0.0298778
907523, -0.0289836
907552, -0.0301193
907581, -0.0292728
907609, -0.0304188
907639, -0.0291533
907669, -0.0300885
907699, -0.0291539
907729, -0.0302923
907759, -0.0293116
907789, -0.0301357
907818, -0.0289083
907846, -0.0298242
907875, -0.0287726
907904, -0.0299058
907930, -0.0291075
907957, -0.0300847
907984, -0.029046
908014, -0.0299917
908043, -0.0289914
908074, -0.0302426
908104, -0.0293163
908133, -0.0303209
908164, -0.0291432
908194, -0.0299441
908222, -0.0290123
908251, -0.0301225
908281, -0.0290655
908312, -0.0302327
908342, -0.0289692
908371, -0.0298391
908400, -0.028786
908430, -0.0299525
908457, -0.0291699
908488, -0.030386
908519, -0.0291561
908554, -0.0301961
908583, -0.0291487
908613, -0.0301611
908644, -0.029315
908674, -0.0303255
908703, -0.0290209
908732, -0.0299215
908762, -0.0289346
908793, -0.0301086
908823, -0.028991
908854, -0.0298945
908885, -0.028986
908917, -0.0299046
908948, -0.0289962
908980, -0.0300541
909011, -0.0290637
909042, -0.0303165
909075, -0.0291786
909105, -0.0300477
909135, -0.0290553
909165, -0.0301881
909195, -0.0292285
909225, -0.0302551
909255, -0.0291477
909285, -0.0299267
909315, -0.0288289
909344, -0.0299855
909375, -0.0290285
909404, -0.0299916
909433, -0.0288661
909465, -0.0299633
909495, -0.0290592
909525, -0.0302426
909558, -0.0292515
909591, -0.0303272
909624, -0.0292984
909656, -0.0301412
909688, -0.0290244
909720, -0.0299503
909752, -0.0289486
909786, -0.0302052
909819, -0.0291846
909852, -0.0299343
909886, -0.0287854
909918, -0.0299369
909949, -0.029083
909979, -0.0303706
910012, -0.0292542
910042, -0.0301686
910073, -0.0290338
910103, -0.0300019
910133, -0.029148
910163, -0.0302648
910193, -0.0291674
910223, -0.0301169
910256, -0.0289488
910285, -0.0299984
910315, -0.0291081
910346, -0.0302002
910375, -0.0291535
910406, -0.0299601
910435, -0.0289679
910464, -0.0299774
910495, -0.0290142
910525, -0.0302649
910555, -0.0293118
910585, -0.0302482
910615, -0.0290535
910656, -0.0301247
910689, -0.0291377
910720, -0.0302305
910751, -0.0292499
910781, -0.0300522
910811, -0.0288171
910841, -0.0296985
910870, -0.0287851
910901, -0.0301787
910931, -0.0290951
910961, -0.0300937
910991, -0.029094
911021, -0.0301327
911056, -0.0292128
911089, -0.0304059
911124, -0.029169
911154, -0.0301098
911186, -0.0291174
911215, -0.0300619
911245, -0.0290689
911279, -0.0300679
911309, -0.0291469
911339, -0.0300233
911368, -0.0289817
911397, -0.0298467
911428, -0.028946
911457, -0.0301991
911485, -0.0292438
911515, -0.0301563
911545, -0.0290228
911575, -0.030096
911605, -0.0290803
911635, -0.0302338
911666, -0.0293019
911695, -0.0303818
911724, -0.0291121
911753, -0.0298317
911782, -0.0289265
911810, -0.0300927
