Время (мс),Сигнал (В) 
875164, -0.0052051
875193, -0.00442037
875224, -0.00521949
875255, -0.00442197
875287, -0.00520016
875318, -0.00443857
875368, -0.00523216
875399, -0.00445546
875430, -0.00520314
875462, -0.0044284
875494, -0.00522747
875526, -0.00442316
875557, -0.00519534
875589, -0.00442679
875621, -0.00520676
875653, -0.00443072
875685, -0.00522538
875720, -0.00441864
875752, -0.00523871
875784, -0.00441489
875816, -0.0052399
875848, -0.00443155
875880, -0.00520337
875911, -0.0044353
875962, -0.00521961
