Время (мс),Сигнал (В) 
767703, -0.0188075
767713, -0.020198
767723, -0.0189346
767733, -0.0200837
767743, -0.0187718
767753, -0.0200597
767763, -0.0188236
767773, -0.0201368
767783, -0.0188863
767793, -0.0201544
767803, -0.0188448
767813, -0.0200807
767823, -0.0189296
767833, -0.0202104
767843, -0.0190045
767853, -0.0201248
767863, -0.0187637
767876, -0.020021
767895, -0.0187864
767915, -0.0200391
767938, -0.0188694
767960, -0.0200828
767984, -0.0188803
768008, -0.0200236
768033, -0.0188525
768059, -0.0201434
768086, -0.0189693
768113, -0.0201867
768141, -0.0188914
768170, -0.0200594
768199, -0.018839
768239, -0.0200799
768284, -0.0188691
768340, -0.0201079
768394, -0.0188357
768447, -0.0199534
768505, -0.0187796
768569, -0.0201111
768636, -0.0188634
768705, -0.020099
768773, -0.0188635
768828, -0.0201281
768869, -0.0189503
768894, -0.0201372
768920, -0.0189278
768945, -0.0201499
768972, -0.0188803
768997, -0.0200192
769025, -0.0187281
769051, -0.020065
769075, -0.0188775
769100, -0.0201646
769124, -0.0188675
769149, -0.0200898
769175, -0.0188415
769202, -0.0201775
769239, -0.0189829
769265, -0.0202013
769291, -0.0189378
769326, -0.0200304
769353, -0.0187649
769378, -0.0200597
769406, -0.0189556
769433, -0.0202557
769476, -0.0188741
769518, -0.0200323
769560, -0.0187612
769605, -0.0201289
769652, -0.0188286
769699, -0.0201239
769749, -0.0188211
769799, -0.0200877
769845, -0.0188952
769892, -0.0200637
769939, -0.0189763
769985, -0.020212
770026, -0.0189151
770051, -0.0201324
770093, -0.0189021
770119, -0.0200503
770145, -0.0188344
770170, -0.0201207
770197, -0.0189175
770223, -0.0200619
770248, -0.0187211
770273, -0.0200526
770299, -0.0188878
770325, -0.0201511
770365, -0.0189185
770390, -0.0201372
770415, -0.0188529
770439, -0.0202429
770464, -0.0189315
770507, -0.0202162
770548, -0.0188825
770591, -0.0200636
770636, -0.018822
770679, -0.0200845
770721, -0.0188782
770764, -0.0201065
770805, -0.0188857
770846, -0.0200484
770888, -0.0188206
770934, -0.0200962
770980, -0.0188751
771026, -0.0202081
771073, -0.0189132
771115, -0.0201757
771158, -0.0188903
771187, -0.0201035
771214, -0.018976
771241, -0.0202916
771269, -0.018951
771293, -0.0200618
771320, -0.0187336
771347, -0.0200073
771372, -0.0188578
771397, -0.0201372
771422, -0.0189177
771446, -0.0200695
771471, -0.0187774
771497, -0.0200808
771539, -0.0189546
771578, -0.0202799
771618, -0.0188944
771656, -0.0201133
771696, -0.0189523
771734, -0.0200655
771771, -0.0189152
771809, -0.0201377
771846, -0.0189229
771889, -0.0200683
771928, -0.0187771
771970, -0.019989
772013, -0.0187583
772055, -0.0201464
772100, -0.0189444
772142, -0.0200823
772184, -0.0188652
772227, -0.0200961
772265, -0.0190122
772303, -0.0202043
772327, -0.0189932
772350, -0.0201324
772374, -0.0187966
772399, -0.0200414
772425, -0.0188776
772451, -0.0200481
772475, -0.0188571
772502, -0.0200462
772529, -0.0187925
772567, -0.0200255
772606, -0.0188387
772650, -0.0201115
772693, -0.0189437
772736, -0.0200847
772763, -0.0188213
772807, -0.0200441
772850, -0.0188889
772877, -0.0202038
772920, -0.0189559
772963, -0.0201615
773007, -0.0188676
773049, -0.0200073
773090, -0.0189253
773134, -0.0200661
773176, -0.0187975
773219, -0.0199756
773261, -0.0188057
773304, -0.0199705
773331, -0.0188218
773358, -0.0201834
773384, -0.0189896
773411, -0.0201683
773438, -0.0188917
773467, -0.0200796
773496, -0.0188945
773522, -0.0201505
773552, -0.0189252
773579, -0.0200311
773605, -0.0188418
773649, -0.0200019
773691, -0.0188268
773734, -0.0200961
773780, -0.0188765
773808, -0.0201105
773834, -0.0189165
773875, -0.0200089
773917, -0.0188671
773958, -0.0201192
774000, -0.0189917
774042, -0.0201871
774086, -0.0189176
774134, -0.0200445
774178, -0.0189063
774208, -0.0201343
774254, -0.0188906
774300, -0.020029
774347, -0.0188465
774378, -0.0199859
774407, -0.0188728
774436, -0.0200293
774467, -0.0189228
774496, -0.0201178
774524, -0.0189571
774552, -0.0200648
774580, -0.0189415
774606, -0.020161
774632, -0.0189591
774661, -0.0201471
774688, -0.0188835
774735, -0.0200077
774762, -0.0187864
774807, -0.0200508
774849, -0.0189139
774878, -0.0200064
774905, -0.0187517
774947, -0.0200146
774989, -0.0188787
775030, -0.0200854
775074, -0.0189211
775117, -0.0201602
775161, -0.0189672
775204, -0.0200647
775246, -0.0189215
775288, -0.0201114
775330, -0.0190037
775374, -0.0200078
775417, -0.0188568
775444, -0.0199945
775472, -0.0187754
775500, -0.0199816
775525, -0.0189041
775551, -0.020033
775592, -0.0189014
775617, -0.0200954
775644, -0.0189694
775670, -0.0202128
775695, -0.0189253
775721, -0.0201521
775760, -0.0189861
775802, -0.0200495
775841, -0.0188534
775880, -0.0200559
775904, -0.0189017
775944, -0.0200514
775986, -0.0189095
776029, -0.0199635
776072, -0.0188474
776115, -0.0199995
776154, -0.0188701
776195, -0.0200851
776236, -0.0189767
776278, -0.0201749
776318, -0.018976
776358, -0.0201144
776399, -0.0189158
776441, -0.0201541
776482, -0.0189358
776508, -0.0199864
776534, -0.0188779
776560, -0.0200779
776587, -0.0188737
776630, -0.0199871
776657, -0.0187596
776683, -0.0199829
776708, -0.0188751
776734, -0.0200998
776760, -0.018884
776803, -0.0201201
776829, -0.0189513
776872, -0.0201013
776911, -0.0189249
776936, -0.0201547
776979, -0.0189178
777022, -0.020084
777062, -0.0188731
777105, -0.0199476
777146, -0.0187621
777188, -0.0199799
777230, -0.0189142
777272, -0.0200621
777315, -0.0189455
777356, -0.0200574
777397, -0.0188018
777437, -0.0201217
777479, -0.0189745
777523, -0.0201019
777550, -0.0189495
777580, -0.0201154
777608, -0.0189249
777635, -0.0200682
777661, -0.0188193
777688, -0.0199678
777720, -0.0188645
777749, -0.0200724
777776, -0.018844
777803, -0.0199536
777846, -0.0188426
777873, -0.0200866
777902, -0.0189184
777946, -0.02008
777973, -0.0189336
778016, -0.0201523
778059, -0.0189361
778102, -0.0200702
778147, -0.0189371
778173, -0.0200639
778216, -0.0188903
778262, -0.0200413
778306, -0.0188477
778350, -0.0200554
778397, -0.0188201
778441, -0.0199251
778469, -0.018821
778517, -0.020018
778563, -0.0189243
778593, -0.0200801
778622, -0.0189136
778649, -0.0199821
778678, -0.0189229
778705, -0.0201352
778732, -0.018986
778759, -0.0201094
778787, -0.0188794
778816, -0.0200089
778844, -0.0188313
778887, -0.0199172
778915, -0.0188391
778944, -0.0200693
778989, -0.0189276
779016, -0.020001
779059, -0.018912
779100, -0.0200994
779147, -0.0189625
779190, -0.0201218
779219, -0.0189748
779248, -0.0200684
779290, -0.018884
779335, -0.0199863
779377, -0.0188975
779419, -0.0200591
779462, -0.0189157
779506, -0.0199594
779551, -0.018872
779593, -0.0200681
779639, -0.0188682
779668, -0.020059
779696, -0.0189303
779724, -0.0200267
779754, -0.0189116
779784, -0.0200047
779813, -0.0189358
779842, -0.0200809
779870, -0.0189066
779898, -0.020065
779927, -0.0189268
779956, -0.0201061
779985, -0.0189343
780032, -0.0199025
780062, -0.018825
780091, -0.019967
780139, -0.018841
780187, -0.020061
780235, -0.0188842
780266, -0.0200696
780294, -0.0189939
780324, -0.0200653
780369, -0.0189417
780415, -0.0200494
780461, -0.0189638
780505, -0.0200826
780552, -0.0189148
780583, -0.0199465
780629, -0.018801
780672, -0.0200474
780700, -0.0189317
