Время (мс),Сигнал (В) 
971940, -0.0134505
971967, -0.0146167
971991, -0.0137695
972015, -0.0145497
972041, -0.0136707
972066, -0.0145331
972091, -0.013762
972117, -0.0146409
972145, -0.0138454
972170, -0.0146501
972195, -0.013794
972225, -0.0143313
972251, -0.0135183
972278, -0.0142866
972305, -0.0135327
972331, -0.0143687
972359, -0.0136175
972387, -0.0144237
972414, -0.0136899
972444, -0.0145035
972476, -0.0137104
972506, -0.0146926
972536, -0.0137961
972569, -0.0145566
972599, -0.0136585
972628, -0.0145889
972658, -0.0137372
972689, -0.0145233
972722, -0.0135934
972755, -0.0143778
972788, -0.0135109
972819, -0.0143342
972852, -0.0135909
972884, -0.0145166
972917, -0.0136726
972947, -0.0144189
972977, -0.0137059
973009, -0.014622
973043, -0.0139432
973073, -0.0146542
973103, -0.0137014
973132, -0.0145507
973162, -0.013683
973193, -0.0145496
973224, -0.0136639
973256, -0.0143823
973286, -0.0136564
973317, -0.0143824
973349, -0.0135926
973380, -0.0144585
973412, -0.0137756
973443, -0.0145801
973475, -0.0137423
973507, -0.0144092
973536, -0.0136264
973570, -0.0144552
973600, -0.0137244
973631, -0.0145703
973661, -0.0138251
973690, -0.0143895
973718, -0.013574
973749, -0.0144515
973780, -0.0137751
973811, -0.0145253
973841, -0.0136502
973876, -0.0144636
973911, -0.0136758
973946, -0.0144456
973980, -0.0137266
974013, -0.0145722
974046, -0.0137903
974079, -0.0144662
974112, -0.013693
974151, -0.0145004
974188, -0.0138096
974226, -0.0144897
974261, -0.0136646
974296, -0.0144352
974331, -0.0137157
974366, -0.014415
974402, -0.0137399
974437, -0.0144483
974471, -0.013786
974505, -0.0144196
974540, -0.0136713
974571, -0.0144362
974603, -0.0138248
974634, -0.0145961
974665, -0.0137265
974694, -0.0144704
974726, -0.0136894
974757, -0.0145034
974795, -0.0137635
974832, -0.0144794
974871, -0.0137196
974907, -0.0143572
974944, -0.0135803
974983, -0.0144181
975005, -0.0138455
975036, -0.0145577
975068, -0.013699
975097, -0.0143729
975127, -0.0137742
975158, -0.0144664
975187, -0.0137203
975219, -0.0144558
975253, -0.013816
975285, -0.0144451
975316, -0.0135779
975347, -0.0142938
975379, -0.0136821
975409, -0.0145834
975439, -0.0138639
975470, -0.0144869
975501, -0.0136159
975534, -0.0143862
975566, -0.0136577
975598, -0.0144578
975630, -0.0137911
975661, -0.0145158
975693, -0.0137309
975725, -0.0143518
975756, -0.0138864
975788, -0.0146265
975818, -0.0138458
975848, -0.0143522
975876, -0.0136193
975904, -0.0143434
975933, -0.0136334
975963, -0.0143939
975992, -0.0136568
976024, -0.0144634
976054, -0.0137288
976083, -0.0144502
976112, -0.0138034
976141, -0.0145945
976170, -0.0137742
976200, -0.0144597
976230, -0.0137788
976259, -0.0144434
976289, -0.0138409
976319, -0.0144158
976349, -0.0137414
976381, -0.0143668
976412, -0.0136594
976444, -0.0143285
976475, -0.0137133
976509, -0.0144941
976540, -0.013761
976572, -0.0143921
976603, -0.0137692
976634, -0.0144658
976665, -0.0138855
976697, -0.0145109
976727, -0.0138906
976756, -0.0144576
976786, -0.0136234
976817, -0.0144056
976848, -0.0138066
976881, -0.0145157
976913, -0.0138204
976946, -0.0144283
976982, -0.0136914
977015, -0.0143787
977047, -0.0138358
977079, -0.0144322
977110, -0.0137561
977141, -0.0144576
977173, -0.0138157
977202, -0.0144663
977237, -0.0137752
977271, -0.0144884
977306, -0.0138786
977341, -0.01454
977376, -0.0138159
977409, -0.0143701
977441, -0.0136845
977474, -0.0144575
977507, -0.0137862
977541, -0.0144717
977573, -0.0137263
977606, -0.0143825
977638, -0.0137386
977671, -0.0145468
977704, -0.0138551
977736, -0.0144513
977769, -0.0137423
977802, -0.0144223
977835, -0.0138557
977872, -0.0144117
977908, -0.0137208
977943, -0.0144035
977980, -0.013745
978020, -0.0143945
978052, -0.0137389
978086, -0.0144519
978119, -0.0137866
978154, -0.0145159
978185, -0.0137837
978219, -0.0144357
978251, -0.0137215
978286, -0.0144631
978320, -0.0137773
978355, -0.014471
978391, -0.0137392
978427, -0.0143016
978461, -0.0136884
978496, -0.0145031
978529, -0.0139826
978561, -0.0144677
978590, -0.0137867
978621, -0.0143166
978651, -0.0138708
978681, -0.0145167
978709, -0.0138049
978740, -0.01445
978771, -0.0137918
978800, -0.014373
978834, -0.0137668
978867, -0.0144448
978902, -0.0138157
978936, -0.0145105
978970, -0.0137439
979003, -0.0144519
979038, -0.0137573
979075, -0.0144057
979110, -0.0138364
979144, -0.0144883
979179, -0.0137638
979215, -0.0143615
979248, -0.0136744
979282, -0.0144851
979317, -0.0139838
979348, -0.0146083
979380, -0.0137275
979406, -0.0142822
979434, -0.013753
979461, -0.0143883
979488, -0.0137706
979516, -0.0143427
979542, -0.0137447
979569, -0.014433
979601, -0.0137701
979629, -0.0144426
979658, -0.0137973
979688, -0.0145391
979718, -0.0138156
979747, -0.0144183
979777, -0.0138497
979807, -0.0144852
979837, -0.0138393
979867, -0.0145073
979900, -0.0138106
979933, -0.0143727
979964, -0.0137215
979996, -0.0142545
980028, -0.0138543
980058, -0.0144739
980088, -0.0137528
