Время (мс),Сигнал (В) 
809702, -0.00377233
809712, -0.00362856
809722, -0.00379856
809732, -0.00360869
809742, -0.00378066
809752, -0.00357954
809762, -0.00375734
809772, -0.00356306
809782, -0.00375514
809792, -0.00357674
809802, -0.00377816
809812, -0.00361041
809822, -0.00376115
809832, -0.00358448
809842, -0.0037618
809852, -0.00359328
809862, -0.00376585
809873, -0.0035931
809882, -0.00377774
809901, -0.0035818
809913, -0.00378792
809927, -0.00357948
809941, -0.00378351
809957, -0.00356407
809973, -0.00379071
809991, -0.00360024
810009, -0.00375907
810031, -0.00359524
810050, -0.00376085
810070, -0.00359923
810090, -0.00374045
810114, -0.0035818
810141, -0.00374854
810170, -0.00360809
810203, -0.00378114
810238, -0.00360863
810275, -0.00376936
810315, -0.00359245
810355, -0.0037737
810401, -0.00356889
810449, -0.003758
810499, -0.00359994
810550, -0.00375145
810603, -0.00359685
810655, -0.00375092
810710, -0.00359697
810765, -0.00375496
810815, -0.00360298
810860, -0.00374414
810898, -0.0035611
810933, -0.00377531
810953, -0.00359816
810973, -0.00378375
810993, -0.00361059
811011, -0.0037527
811030, -0.0035846
811051, -0.00376733
811070, -0.0036235
811090, -0.00375115
811109, -0.00357847
811130, -0.00377114
811149, -0.00359911
811170, -0.00369869
811201, -0.00363058
811229, -0.00374057
811254, -0.00359929
811280, -0.00377876
811305, -0.00359512
811334, -0.00375466
811361, -0.00360821
811388, -0.00375276
811420, -0.00360214
811452, -0.00374931
811485, -0.00360173
811517, -0.00376133
811549, -0.00360458
811582, -0.00375419
811617, -0.00361505
811653, -0.0037574
811689, -0.00359025
811728, -0.00376055
811765, -0.00360381
811804, -0.00375966
811845, -0.00361761
811886, -0.00376174
811924, -0.00357865
811964, -0.00377667
812004, -0.00358644
812043, -0.00376698
812084, -0.00361029
812121, -0.00373408
812155, -0.00360934
812182, -0.00373628
812211, -0.00361434
812243, -0.00374985
812277, -0.00361696
812311, -0.00377899
812332, -0.00361696
812363, -0.00376394
812384, -0.00361785
812416, -0.00378185
812447, -0.00363218
812480, -0.00375788
812513, -0.00358929
812547, -0.00373914
812578, -0.00358454
812611, -0.00379119
812644, -0.0035884
812676, -0.00375276
812705, -0.00362582
812735, -0.00376513
812767, -0.00363498
812795, -0.00378732
812827, -0.0036329
812859, -0.00376049
812890, -0.00361571
812924, -0.00374265
812955, -0.00358448
812987, -0.00375234
813023, -0.00362296
813055, -0.00376388
813087, -0.00362183
813118, -0.0037571
813151, -0.00362784
813184, -0.00374069
813219, -0.0035887
813253, -0.0037555
813288, -0.00358888
813321, -0.00376478
813355, -0.00362659
813388, -0.00379773
813419, -0.00363724
813449, -0.00375234
813479, -0.00359768
813509, -0.00375401
813540, -0.00360304
813571, -0.00375419
813602, -0.00359804
813634, -0.00374193
813665, -0.0035997
813695, -0.00373486
813726, -0.00359518
813758, -0.00374693
813788, -0.00359477
813818, -0.00376121
813848, -0.00362201
813879, -0.00376942
813909, -0.0036301
813939, -0.00375746
813970, -0.00362742
814000, -0.00378006
814031, -0.0035884
814063, -0.00373932
814095, -0.00360887
814126, -0.00373456
814157, -0.00358584
814188, -0.0037251
814219, -0.00360119
814251, -0.00375788
814282, -0.00359453
814314, -0.00373825
814346, -0.00360304
814376, -0.00373741
814407, -0.00361053
814438, -0.00374116
814473, -0.00364152
814508, -0.00375996
814543, -0.00361446
814575, -0.00374318
814607, -0.00363177
814640, -0.00375966
814673, -0.00363504
814705, -0.00374729
814738, -0.00358941
814770, -0.00375823
814801, -0.00360083
814832, -0.00370428
814863, -0.0036022
814895, -0.00372807
814925, -0.00360012
814954, -0.00376121
814983, -0.00364015
815013, -0.00374021
815042, -0.0036332
815075, -0.00378482
815108, -0.00364711
815134, -0.003748
815161, -0.00361285
815186, -0.00372052
815223, -0.00359786
815254, -0.00375562
815280, -0.00360577
815308, -0.00374003
815336, -0.00359548
815364, -0.00372415
815391, -0.00361101
815418, -0.00373622
815446, -0.00363724
815473, -0.00373735
815501, -0.00363712
815532, -0.00374306
815559, -0.00361588
815587, -0.00378238
815615, -0.00362927
815644, -0.00374443
815673, -0.00361386
815702, -0.00374503
815733, -0.0036182
815764, -0.00372903
815793, -0.00362195
815822, -0.00372504
815855, -0.0036097
815884, -0.00372903
815914, -0.00361797
815945, -0.0037113
815973, -0.003642
816002, -0.00376055
816030, -0.00360774
816059, -0.00373289
816088, -0.00365021
816116, -0.00372617
816147, -0.00361993
816176, -0.0037201
816205, -0.00363783
816234, -0.00377644
816262, -0.00362219
816292, -0.00370708
816322, -0.00361166
816348, -0.00373057
816375, -0.0036332
816404, -0.0037458
816436, -0.0036279
816465, -0.00372998
816494, -0.00362463
816523, -0.00374765
816554, -0.00364938
816583, -0.00375211
816612, -0.00363551
816640, -0.00373575
816669, -0.00364075
816698, -0.00373265
816728, -0.00364063
816758, -0.00372885
816786, -0.00363254
816814, -0.00374199
816842, -0.00359441
816870, -0.00373331
816894, -0.00359161
816920, -0.00373521
816944, -0.0035959
816972, -0.00372623
817000, -0.00366115
817028, -0.00374657
817055, -0.00364265
817081, -0.00372623
817107, -0.00361922
817133, -0.0037668
817160, -0.00363682
817189, -0.00374854
817217, -0.00359846
817245, -0.00371731
817274, -0.00361999
817303, -0.00372439
817334, -0.00363492
817366, -0.00371493
817397, -0.00361707
817427, -0.00369928
817457, -0.00361416
817485, -0.00369554
817514, -0.00362641
817542, -0.00371987
817570, -0.00364753
817597, -0.00373694
817624, -0.00361148
817652, -0.00371915
817678, -0.0036232
817706, -0.00372278
817734, -0.00364438
817761, -0.00373724
817788, -0.00360994
817816, -0.00374747
817843, -0.00362392
817870, -0.00370957
817899, -0.00363099
817924, -0.00371047
817949, -0.0036191
817975, -0.00374372
818001, -0.00362481
818028, -0.00372516
818059, -0.00363153
818087, -0.00369542
818115, -0.00363647
818141, -0.00374443
818167, -0.00363278
818199, -0.0037185
818231, -0.00364277
818263, -0.00373575
818297, -0.00363914
818331, -0.00373866
818365, -0.00365979
818399, -0.00372671
818431, -0.00362879
818462, -0.00372076
818496, -0.00364563
818528, -0.0037179
818560, -0.00365229
818591, -0.00373271
818624, -0.00362392
818656, -0.0037044
818685, -0.00362653
818714, -0.00372284
818742, -0.00363569
818771, -0.00373117
818800, -0.00363843
818828, -0.0037207
818859, -0.0036254
818892, -0.00373854
