           x            y        Depth Vol.P.Density
          mm           mm           mm        W/mm^3
-3.06000e-01  4.20000e-02  8.70545e-02     3.355e-03
-2.04000e-01  4.20000e-02  8.70545e-02     3.355e-03
-1.02000e-01  4.20000e-02  8.70545e-02     3.355e-03
 0.00000e+00  4.20000e-02  8.70545e-02     3.355e-03
 1.02000e-01  4.20000e-02  8.70545e-02     3.355e-03
 2.04000e-01  4.20000e-02  8.70545e-02     3.355e-03
 3.06000e-01  4.20000e-02  8.70545e-02     3.355e-03
 4.08000e-01  4.20000e-02  8.70545e-02     3.355e-03
 5.10000e-01  4.20000e-02  8.70545e-02     0.000e+00
-5.10000e-01  8.40000e-02  8.70545e-02     0.000e+00
-4.08000e-01  8.40000e-02  8.70545e-02     3.350e-03
-3.06000e-01  8.40000e-02  8.70545e-02     3.350e-03
-2.04000e-01  8.40000e-02  8.70545e-02     3.350e-03
-1.02000e-01  8.40000e-02  8.70545e-02     3.350e-03
 0.00000e+00  8.40000e-02  8.70545e-02     3.350e-03
 1.02000e-01  8.40000e-02  8.70545e-02     3.350e-03
 2.04000e-01  8.40000e-02  8.70545e-02     3.350e-03
 3.06000e-01  8.40000e-02  8.70545e-02     3.350e-03
 4.08000e-01  8.40000e-02  8.70545e-02     3.350e-03
 5.10000e-01  8.40000e-02  8.70545e-02     0.000e+00
-5.10000e-01  1.26000e-01  8.70545e-02     0.000e+00
-4.08000e-01  1.26000e-01  8.70545e-02     3.340e-03
-3.06000e-01  1.26000e-01  8.70545e-02     3.340e-03
-2.04000e-01  1.26000e-01  8.70545e-02     3.340e-03
-1.02000e-01  1.26000e-01  8.70545e-02     3.340e-03
 0.00000e+00  1.26000e-01  8.70545e-02     3.340e-03
 1.02000e-01  1.26000e-01  8.70545e-02     3.340e-03
 2.04000e-01  1.26000e-01  8.70545e-02     3.340e-03
 3.06000e-01  1.26000e-01  8.70545e-02     3.340e-03
 4.08000e-01  1.26000e-01  8.70545e-02     3.340e-03
 5.10000e-01  1.26000e-01  8.70545e-02     0.000e+00
-5.10000e-01  1.68000e-01  8.70545e-02     0.000e+00
-4.08000e-01  1.68000e-01  8.70545e-02     3.327e-03
-3.06000e-01  1.68000e-01  8.70545e-02     3.327e-03
-2.04000e-01  1.68000e-01  8.70545e-02     3.327e-03
-1.02000e-01  1.68000e-01  8.70545e-02     3.327e-03
 0.00000e+00  1.68000e-01  8.70545e-02     3.327e-03
 1.02000e-01  1.68000e-01  8.70545e-02     3.327e-03
 2.04000e-01  1.68000e-01  8.70545e-02     3.327e-03
 3.06000e-01  1.68000e-01  8.70545e-02     3.327e-03
 4.08000e-01  1.68000e-01  8.70545e-02     3.327e-03
 5.10000e-01  1.68000e-01  8.70545e-02     0.000e+00
-5.10000e-01  2.10000e-01  8.70545e-02     0.000e+00
-4.08000e-01  2.10000e-01  8.70545e-02     0.000e+00
-3.06000e-01  2.10000e-01  8.70545e-02     0.000e+00
-2.04000e-01  2.10000e-01  8.70545e-02     0.000e+00
-1.02000e-01  2.10000e-01  8.70545e-02     0.000e+00
 0.00000e+00  2.10000e-01  8.70545e-02     0.000e+00
 1.02000e-01  2.10000e-01  8.70545e-02     0.000e+00
 2.04000e-01  2.10000e-01  8.70545e-02     0.000e+00
 3.06000e-01  2.10000e-01  8.70545e-02     0.000e+00
 4.08000e-01  2.10000e-01  8.70545e-02     0.000e+00
 5.10000e-01  2.10000e-01  8.70545e-02     0.000e+00
-5.10000e-01 -2.10000e-01  9.06818e-02     0.000e+00
-4.08000e-01 -2.10000e-01  9.06818e-02     0.000e+00
-3.06000e-01 -2.10000e-01  9.06818e-02     0.000e+00
-2.04000e-01 -2.10000e-01  9.06818e-02     0.000e+00
-1.02000e-01 -2.10000e-01  9.06818e-02     0.000e+00
 0.00000e+00 -2.10000e-01  9.06818e-02     0.000e+00
 1.02000e-01 -2.10000e-01  9.06818e-02     0.000e+00
 2.04000e-01 -2.10000e-01  9.06818e-02     0.000e+00
 3.06000e-01 -2.10000e-01  9.06818e-02     0.000e+00
 4.08000e-01 -2.10000e-01  9.06818e-02     0.000e+00
 5.10000e-01 -2.10000e-01  9.06818e-02     0.000e+00
-5.10000e-01 -1.68000e-01  9.06818e-02     0.000e+00
-4.08000e-01 -1.68000e-01  9.06818e-02     3.199e-03
-3.06000e-01 -1.68000e-01  9.06818e-02     3.199e-03
-2.04000e-01 -1.68000e-01  9.06818e-02     3.199e-03
-1.02000e-01 -1.68000e-01  9.06818e-02     3.199e-03
 0.00000e+00 -1.68000e-01  9.06818e-02     3.199e-03
 1.02000e-01 -1.68000e-01  9.06818e-02     3.199e-03
 2.04000e-01 -1.68000e-01  9.06818e-02     3.199e-03
 3.06000e-01 -1.68000e-01  9.06818e-02     3.199e-03
 4.08000e-01 -1.68000e-01  9.06818e-02     3.199e-03
 5.10000e-01 -1.68000e-01  9.06818e-02     0.000e+00
-5.10000e-01 -1.26000e-01  9.06818e-02     0.000e+00
-4.08000e-01 -1.26000e-01  9.06818e-02     3.212e-03
-3.06000e-01 -1.26000e-01  9.06818e-02     3.212e-03
-2.04000e-01 -1.26000e-01  9.06818e-02     3.212e-03
-1.02000e-01 -1.26000e-01  9.06818e-02     3.212e-03
 0.00000e+00 -1.26000e-01  9.06818e-02     3.212e-03
 1.02000e-01 -1.26000e-01  9.06818e-02     3.212e-03
 2.04000e-01 -1.26000e-01  9.06818e-02     3.212e-03
 3.06000e-01 -1.26000e-01  9.06818e-02     3.212e-03
 4.08000e-01 -1.26000e-01  9.06818e-02     3.212e-03
 5.10000e-01 -1.26000e-01  9.06818e-02     0.000e+00
-5.10000e-01 -8.40000e-02  9.06818e-02     0.000e+00
-4.08000e-01 -8.40000e-02  9.06818e-02     3.221e-03
-3.06000e-01 -8.40000e-02  9.06818e-02     3.221e-03
-2.04000e-01 -8.40000e-02  9.06818e-02     3.221e-03
-1.02000e-01 -8.40000e-02  9.06818e-02     3.221e-03
 0.00000e+00 -8.40000e-02  9.06818e-02     3.221e-03
 1.02000e-01 -8.40000e-02  9.06818e-02     3.221e-03
 2.04000e-01 -8.40000e-02  9.06818e-02     3.221e-03
 3.06000e-01 -8.40000e-02  9.06818e-02     3.221e-03
 4.08000e-01 -8.40000e-02  9.06818e-02     3.221e-03
 5.10000e-01 -8.40000e-02  9.06818e-02     0.000e+00
-5.10000e-01 -4.20000e-02  9.06818e-02     0.000e+00
-4.08000e-01 -4.20000e-02  9.06818e-02     3.227e-03
-3.06000e-01 -4.20000e-02  9.06818e-02     3.227e-03
-2.04000e-01 -4.20000e-02  9.06818e-02     3.227e-03
-1.02000e-01 -4.20000e-02  9.06818e-02     3.227e-03
 0.00000e+00 -4.20000e-02  9.06818e-02     3.227e-03
 1.02000e-01 -4.20000e-02  9.06818e-02     3.227e-03
 2.04000e-01 -4.20000e-02  9.06818e-02     3.227e-03
 3.06000e-01 -4.20000e-02  9.06818e-02     3.227e-03
 4.08000e-01 -4.20000e-02  9.06818e-02     3.227e-03
 5.10000e-01 -4.20000e-02  9.06818e-02     0.000e+00
-5.10000e-01  0.00000e+00  9.06818e-02     0.000e+00
-4.08000e-01  0.00000e+00  9.06818e-02     3.229e-03
-3.06000e-01  0.00000e+00  9.06818e-02     3.229e-03
-2.04000e-01  0.00000e+00  9.06818e-02     3.229e-03
-1.02000e-01  0.00000e+00  9.06818e-02     3.229e-03
 0.00000e+00  0.00000e+00  9.06818e-02     3.229e-03
 1.02000e-01  0.00000e+00  9.06818e-02     3.229e-03
 2.04000e-01  0.00000e+00  9.06818e-02     3.229e-03
 3.06000e-01  0.00000e+00  9.06818e-02     3.229e-03
 4.08000e-01  0.00000e+00  9.06818e-02     3.229e-03
 5.10000e-01  0.00000e+00  9.06818e-02     0.000e+00
-5.10000e-01  4.20000e-02  9.06818e-02     0.000e+00
-4.08000e-01  4.20000e-02  9.06818e-02     3.227e-03
-3.06000e-01  4.20000e-02  9.06818e-02     3.227e-03
-2.04000e-01  4.20000e-02  9.06818e-02     3.227e-03
-1.02000e-01  4.20000e-02  9.06818e-02     3.227e-03
 0.00000e+00  4.20000e-02  9.06818e-02     3.227e-03
 1.02000e-01  4.20000e-02  9.06818e-02     3.227e-03
 2.04000e-01  4.20000e-02  9.06818e-02     3.227e-03
 3.06000e-01  4.20000e-02  9.06818e-02     3.227e-03
 4.08000e-01  4.20000e-02  9.06818e-02     3.227e-03
 5.10000e-01  4.20000e-02  9.06818e-02     0.000e+00
-5.10000e-01  8.40000e-02  9.06818e-02     0.000e+00
-4.08000e-01  8.40000e-02  9.06818e-02     3.221e-03
-3.06000e-01  8.40000e-02  9.06818e-02     3.221e-03
-2.04000e-01  8.40000e-02  9.06818e-02     3.221e-03
-1.02000e-01  8.40000e-02  9.06818e-02     3.221e-03
 0.00000e+00  8.40000e-02  9.06818e-02     3.221e-03
 1.02000e-01  8.40000e-02  9.06818e-02     3.221e-03
 2.04000e-01  8.40000e-02  9.06818e-02     3.221e-03
 3.06000e-01  8.40000e-02  9.06818e-02     3.221e-03
 4.08000e-01  8.40000e-02  9.06818e-02     3.221e-03
 5.10000e-01  8.40000e-02  9.06818e-02     0.000e+00
-5.10000e-01  1.26000e-01  9.06818e-02     0.000e+00
-4.08000e-01  1.26000e-01  9.06818e-02     3.212e-03
-3.06000e-01  1.26000e-01  9.06818e-02     3.212e-03
-2.04000e-01  1.26000e-01  9.06818e-02     3.212e-03
-1.02000e-01  1.26000e-01  9.06818e-02     3.212e-03
 0.00000e+00  1.26000e-01  9.06818e-02     3.212e-03
 1.02000e-01  1.26000e-01  9.06818e-02     3.212e-03
 2.04000e-01  1.26000e-01  9.06818e-02     3.212e-03
 3.06000e-01  1.26000e-01  9.06818e-02     3.212e-03
 4.08000e-01  1.26000e-01  9.06818e-02     3.212e-03
 5.10000e-01  1.26000e-01  9.06818e-02     0.000e+00
-5.10000e-01  1.68000e-01  9.06818e-02     0.000e+00
-4.08000e-01  1.68000e-01  9.06818e-02     3.199e-03
-3.06000e-01  1.68000e-01  9.06818e-02     3.199e-03
-2.04000e-01  1.68000e-01  9.06818e-02     3.199e-03
-1.02000e-01  1.68000e-01  9.06818e-02     3.199e-03
 0.00000e+00  1.68000e-01  9.06818e-02     3.199e-03
 1.02000e-01  1.68000e-01  9.06818e-02     3.199e-03
 2.04000e-01  1.68000e-01  9.06818e-02     3.199e-03
 3.06000e-01  1.68000e-01  9.06818e-02     3.199e-03
 4.08000e-01  1.68000e-01  9.06818e-02     3.199e-03
 5.10000e-01  1.68000e-01  9.06818e-02     0.000e+00
-5.10000e-01  2.10000e-01  9.06818e-02     0.000e+00
-4.08000e-01  2.10000e-01  9.06818e-02     0.000e+00
-3.06000e-01  2.10000e-01  9.06818e-02     0.000e+00
-2.04000e-01  2.10000e-01  9.06818e-02     0.000e+00
-1.02000e-01  2.10000e-01  9.06818e-02     0.000e+00
 0.00000e+00  2.10000e-01  9.06818e-02     0.000e+00
 1.02000e-01  2.10000e-01  9.06818e-02     0.000e+00
 2.04000e-01  2.10000e-01  9.06818e-02     0.000e+00
 3.06000e-01  2.10000e-01  9.06818e-02     0.000e+00
 4.08000e-01  2.10000e-01  9.06818e-02     0.000e+00
 5.10000e-01  2.10000e-01  9.06818e-02     0.000e+00
-5.10000e-01 -2.10000e-01  9.43091e-02     0.000e+00
-4.08000e-01 -2.10000e-01  9.43091e-02     0.000e+00
-3.06000e-01 -2.10000e-01  9.43091e-02     0.000e+00
-2.04000e-01 -2.10000e-01  9.43091e-02     0.000e+00
-1.02000e-01 -2.10000e-01  9.43091e-02     0.000e+00
 0.00000e+00 -2.10000e-01  9.43091e-02     0.000e+00
 1.02000e-01 -2.10000e-01  9.43091e-02     0.000e+00
 2.04000e-01 -2.10000e-01  9.43091e-02     0.000e+00
 3.06000e-01 -2.10000e-01  9.43091e-02     0.000e+00
 4.08000e-01 -2.10000e-01  9.43091e-02     0.000e+00
 5.10000e-01 -2.10000e-01  9.43091e-02     0.000e+00
-5.10000e-01 -1.68000e-01  9.43091e-02     0.000e+00
-4.08000e-01 -1.68000e-01  9.43091e-02     3.080e-03
-3.06000e-01 -1.68000e-01  9.43091e-02     3.080e-03
-2.04000e-01 -1.68000e-01  9.43091e-02     3.080e-03
-1.02000e-01 -1.68000e-01  9.43091e-02     3.080e-03
 0.00000e+00 -1.68000e-01  9.43091e-02     3.080e-03
 1.02000e-01 -1.68000e-01  9.43091e-02     3.080e-03
 2.04000e-01 -1.68000e-01  9.43091e-02     3.080e-03
 3.06000e-01 -1.68000e-01  9.43091e-02     3.080e-03
 4.08000e-01 -1.68000e-01  9.43091e-02     3.080e-03
 5.10000e-01 -1.68000e-01  9.43091e-02     0.000e+00
-5.10000e-01 -1.26000e-01  9.43091e-02     0.000e+00
-4.08000e-01 -1.26000e-01  9.43091e-02     3.092e-03
-3.06000e-01 -1.26000e-01  9.43091e-02     3.092e-03
-2.04000e-01 -1.26000e-01  9.43091e-02     3.092e-03
-1.02000e-01 -1.26000e-01  9.43091e-02     3.092e-03
 0.00000e+00 -1.26000e-01  9.43091e-02     3.092e-03
 1.02000e-01 -1.26000e-01  9.43091e-02     3.092e-03
 2.04000e-01 -1.26000e-01  9.43091e-02     3.092e-03
 3.06000e-01 -1.26000e-01  9.43091e-02     3.092e-03
 4.08000e-01 -1.26000e-01  9.43091e-02     3.092e-03
 5.10000e-01 -1.26000e-01  9.43091e-02     0.000e+00
-5.10000e-01 -8.40000e-02  9.43091e-02     0.000e+00
-4.08000e-01 -8.40000e-02  9.43091e-02     3.101e-03
-3.06000e-01 -8.40000e-02  9.43091e-02     3.101e-03
-2.04000e-01 -8.40000e-02  9.43091e-02     3.101e-03
-1.02000e-01 -8.40000e-02  9.43091e-02     3.101e-03
 0.00000e+00 -8.40000e-02  9.43091e-02     3.101e-03
 1.02000e-01 -8.40000e-02  9.43091e-02     3.101e-03
 2.04000e-01 -8.40000e-02  9.43091e-02     3.101e-03
 3.06000e-01 -8.40000e-02  9.43091e-02     3.101e-03
 4.08000e-01 -8.40000e-02  9.43091e-02     3.101e-03
 5.10000e-01 -8.40000e-02  9.43091e-02     0.000e+00
-5.10000e-01 -4.20000e-02  9.43091e-02     0.000e+00
-4.08000e-01 -4.20000e-02  9.43091e-02     3.107e-03
-3.06000e-01 -4.20000e-02  9.43091e-02     3.107e-03
-2.04000e-01 -4.20000e-02  9.43091e-02     3.107e-03
-1.02000e-01 -4.20000e-02  9.43091e-02     3.107e-03
 0.00000e+00 -4.20000e-02  9.43091e-02     3.107e-03
 1.02000e-01 -4.20000e-02  9.43091e-02     3.107e-03
 2.04000e-01 -4.20000e-02  9.43091e-02     3.107e-03
 3.06000e-01 -4.20000e-02  9.43091e-02     3.107e-03
 4.08000e-01 -4.20000e-02  9.43091e-02     3.107e-03
 5.10000e-01 -4.20000e-02  9.43091e-02     0.000e+00
-5.10000e-01  0.00000e+00  9.43091e-02     0.000e+00
-4.08000e-01  0.00000e+00  9.43091e-02     3.109e-03
-3.06000e-01  0.00000e+00  9.43091e-02     3.109e-03
-2.04000e-01  0.00000e+00  9.43091e-02     3.109e-03
-1.02000e-01  0.00000e+00  9.43091e-02     3.109e-03
 0.00000e+00  0.00000e+00  9.43091e-02     3.109e-03
 1.02000e-01  0.00000e+00  9.43091e-02     3.109e-03
 2.04000e-01  0.00000e+00  9.43091e-02     3.109e-03
 3.06000e-01  0.00000e+00  9.43091e-02     3.109e-03
 4.08000e-01  0.00000e+00  9.43091e-02     3.109e-03
 5.10000e-01  0.00000e+00  9.43091e-02     0.000e+00
-5.10000e-01  4.20000e-02  9.43091e-02     0.000e+00
-4.08000e-01  4.20000e-02  9.43091e-02     3.107e-03
-3.06000e-01  4.20000e-02  9.43091e-02     3.107e-03
-2.04000e-01  4.20000e-02  9.43091e-02     3.107e-03
-1.02000e-01  4.20000e-02  9.43091e-02     3.107e-03
 0.00000e+00  4.20000e-02  9.43091e-02     3.107e-03
 1.02000e-01  4.20000e-02  9.43091e-02     3.107e-03
 2.04000e-01  4.20000e-02  9.43091e-02     3.107e-03
 3.06000e-01  4.20000e-02  9.43091e-02     3.107e-03
 4.08000e-01  4.20000e-02  9.43091e-02     3.107e-03
 5.10000e-01  4.20000e-02  9.43091e-02     0.000e+00
-5.10000e-01  8.40000e-02  9.43091e-02     0.000e+00
-4.08000e-01  8.40000e-02  9.43091e-02     3.101e-03
-3.06000e-01  8.40000e-02  9.43091e-02     3.101e-03
-2.04000e-01  8.40000e-02  9.43091e-02     3.101e-03
-1.02000e-01  8.40000e-02  9.43091e-02     3.101e-03
 0.00000e+00  8.40000e-02  9.43091e-02     3.101e-03
 1.02000e-01  8.40000e-02  9.43091e-02     3.101e-03
 2.04000e-01  8.40000e-02  9.43091e-02     3.101e-03
 3.06000e-01  8.40000e-02  9.43091e-02     3.101e-03
 4.08000e-01  8.40000e-02  9.43091e-02     3.101e-03
 5.10000e-01  8.40000e-02  9.43091e-02     0.000e+00
-5.10000e-01  1.26000e-01  9.43091e-02     0.000e+00
-4.08000e-01  1.26000e-01  9.43091e-02     3.092e-03
-3.06000e-01  1.26000e-01  9.43091e-02     3.092e-03
-2.04000e-01  1.26000e-01  9.43091e-02     3.092e-03
-1.02000e-01  1.26000e-01  9.43091e-02     3.092e-03
 0.00000e+00  1.26000e-01  9.43091e-02     3.092e-03
 1.02000e-01  1.26000e-01  9.43091e-02     3.092e-03
 2.04000e-01  1.26000e-01  9.43091e-02     3.092e-03
 3.06000e-01  1.26000e-01  9.43091e-02     3.092e-03
 4.08000e-01  1.26000e-01  9.43091e-02     3.092e-03
 5.10000e-01  1.26000e-01  9.43091e-02     0.000e+00
-5.10000e-01  1.68000e-01  9.43091e-02     0.000e+00
-4.08000e-01  1.68000e-01  9.43091e-02     3.080e-03
-3.06000e-01  1.68000e-01  9.43091e-02     3.080e-03
-2.04000e-01  1.68000e-01  9.43091e-02     3.080e-03
-1.02000e-01  1.68000e-01  9.43091e-02     3.080e-03
 0.00000e+00  1.68000e-01  9.43091e-02     3.080e-03
 1.02000e-01  1.68000e-01  9.43091e-02     3.080e-03
 2.04000e-01  1.68000e-01  9.43091e-02     3.080e-03
 3.06000e-01  1.68000e-01  9.43091e-02     3.080e-03
 4.08000e-01  1.68000e-01  9.43091e-02     3.080e-03
 5.10000e-01  1.68000e-01  9.43091e-02     0.000e+00
-5.10000e-01  2.10000e-01  9.43091e-02     0.000e+00
-4.08000e-01  2.10000e-01  9.43091e-02     0.000e+00
-3.06000e-01  2.10000e-01  9.43091e-02     0.000e+00
-2.04000e-01  2.10000e-01  9.43091e-02     0.000e+00
-1.02000e-01  2.10000e-01  9.43091e-02     0.000e+00
 0.00000e+00  2.10000e-01  9.43091e-02     0.000e+00
 1.02000e-01  2.10000e-01  9.43091e-02     0.000e+00
 2.04000e-01  2.10000e-01  9.43091e-02     0.000e+00
 3.06000e-01  2.10000e-01  9.43091e-02     0.000e+00
 4.08000e-01  2.10000e-01  9.43091e-02     0.000e+00
 5.10000e-01  2.10000e-01  9.43091e-02     0.000e+00
-5.10000e-01 -2.10000e-01  9.79364e-02     0.000e+00
-4.08000e-01 -2.10000e-01  9.79364e-02     0.000e+00
-3.06000e-01 -2.10000e-01  9.79364e-02     0.000e+00
-2.04000e-01 -2.10000e-01  9.79364e-02     0.000e+00
-1.02000e-01 -2.10000e-01  9.79364e-02     0.000e+00
 0.00000e+00 -2.10000e-01  9.79364e-02     0.000e+00
 1.02000e-01 -2.10000e-01  9.79364e-02     0.000e+00
 2.04000e-01 -2.10000e-01  9.79364e-02     0.000e+00
 3.06000e-01 -2.10000e-01  9.79364e-02     0.000e+00
 4.08000e-01 -2.10000e-01  9.79364e-02     0.000e+00
 5.10000e-01 -2.10000e-01  9.79364e-02     0.000e+00
-5.10000e-01 -1.68000e-01  9.79364e-02     0.000e+00
-4.08000e-01 -1.68000e-01  9.79364e-02     2.968e-03
-3.06000e-01 -1.68000e-01  9.79364e-02     2.968e-03
-2.04000e-01 -1.68000e-01  9.79364e-02     2.968e-03
-1.02000e-01 -1.68000e-01  9.79364e-02     2.968e-03
 0.00000e+00 -1.68000e-01  9.79364e-02     2.968e-03
 1.02000e-01 -1.68000e-01  9.79364e-02     2.968e-03
 2.04000e-01 -1.68000e-01  9.79364e-02     2.968e-03
 3.06000e-01 -1.68000e-01  9.79364e-02     2.968e-03
 4.08000e-01 -1.68000e-01  9.79364e-02     2.968e-03
 5.10000e-01 -1.68000e-01  9.79364e-02     0.000e+00
-5.10000e-01 -1.26000e-01  9.79364e-02     0.000e+00
-4.08000e-01 -1.26000e-01  9.79364e-02     2.980e-03
-3.06000e-01 -1.26000e-01  9.79364e-02     2.980e-03
-2.04000e-01 -1.26000e-01  9.79364e-02     2.980e-03
-1.02000e-01 -1.26000e-01  9.79364e-02     2.980e-03
 0.00000e+00 -1.26000e-01  9.79364e-02     2.980e-03
 1.02000e-01 -1.26000e-01  9.79364e-02     2.980e-03
 2.04000e-01 -1.26000e-01  9.79364e-02     2.980e-03
 3.06000e-01 -1.26000e-01  9.79364e-02     2.980e-03
 4.08000e-01 -1.26000e-01  9.79364e-02     2.980e-03
 5.10000e-01 -1.26000e-01  9.79364e-02     0.000e+00
-5.10000e-01 -8.40000e-02  9.79364e-02     0.000e+00
-4.08000e-01 -8.40000e-02  9.79364e-02     2.989e-03
-3.06000e-01 -8.40000e-02  9.79364e-02     2.989e-03
-2.04000e-01 -8.40000e-02  9.79364e-02     2.989e-03
-1.02000e-01 -8.40000e-02  9.79364e-02     2.989e-03
 0.00000e+00 -8.40000e-02  9.79364e-02     2.989e-03
 1.02000e-01 -8.40000e-02  9.79364e-02     2.989e-03
 2.04000e-01 -8.40000e-02  9.79364e-02     2.989e-03
 3.06000e-01 -8.40000e-02  9.79364e-02     2.989e-03
 4.08000e-01 -8.40000e-02  9.79364e-02     2.989e-03
 5.10000e-01 -8.40000e-02  9.79364e-02     0.000e+00
-5.10000e-01 -4.20000e-02  9.79364e-02     0.000e+00
-4.08000e-01 -4.20000e-02  9.79364e-02     2.994e-03
-3.06000e-01 -4.20000e-02  9.79364e-02     2.994e-03
-2.04000e-01 -4.20000e-02  9.79364e-02     2.994e-03
-1.02000e-01 -4.20000e-02  9.79364e-02     2.994e-03
 0.00000e+00 -4.20000e-02  9.79364e-02     2.994e-03
 1.02000e-01 -4.20000e-02  9.79364e-02     2.994e-03
 2.04000e-01 -4.20000e-02  9.79364e-02     2.994e-03
 3.06000e-01 -4.20000e-02  9.79364e-02     2.994e-03
 4.08000e-01 -4.20000e-02  9.79364e-02     2.994e-03
 5.10000e-01 -4.20000e-02  9.79364e-02     0.000e+00
-5.10000e-01  0.00000e+00  9.79364e-02     0.000e+00
-4.08000e-01  0.00000e+00  9.79364e-02     2.996e-03
-3.06000e-01  0.00000e+00  9.79364e-02     2.996e-03
-2.04000e-01  0.00000e+00  9.79364e-02     2.996e-03
-1.02000e-01  0.00000e+00  9.79364e-02     2.996e-03
 0.00000e+00  0.00000e+00  9.79364e-02     2.996e-03
 1.02000e-01  0.00000e+00  9.79364e-02     2.996e-03
 2.04000e-01  0.00000e+00  9.79364e-02     2.996e-03
 3.06000e-01  0.00000e+00  9.79364e-02     2.996e-03
 4.08000e-01  0.00000e+00  9.79364e-02     2.996e-03
 5.10000e-01  0.00000e+00  9.79364e-02     0.000e+00
-5.10000e-01  4.20000e-02  9.79364e-02     0.000e+00
-4.08000e-01  4.20000e-02  9.79364e-02     2.994e-03
-3.06000e-01  4.20000e-02  9.79364e-02     2.994e-03
-2.04000e-01  4.20000e-02  9.79364e-02     2.994e-03
-1.02000e-01  4.20000e-02  9.79364e-02     2.994e-03
 0.00000e+00  4.20000e-02  9.79364e-02     2.994e-03
 1.02000e-01  4.20000e-02  9.79364e-02     2.994e-03
 2.04000e-01  4.20000e-02  9.79364e-02     2.994e-03
 3.06000e-01  4.20000e-02  9.79364e-02     2.994e-03
 4.08000e-01  4.20000e-02  9.79364e-02     2.994e-03
 5.10000e-01  4.20000e-02  9.79364e-02     0.000e+00
-5.10000e-01  8.40000e-02  9.79364e-02     0.000e+00
-4.08000e-01  8.40000e-02  9.79364e-02     2.989e-03
-3.06000e-01  8.40000e-02  9.79364e-02     2.989e-03
-2.04000e-01  8.40000e-02  9.79364e-02     2.989e-03
-1.02000e-01  8.40000e-02  9.79364e-02     2.989e-03
 0.00000e+00  8.40000e-02  9.79364e-02     2.989e-03
 1.02000e-01  8.40000e-02  9.79364e-02     2.989e-03
 2.04000e-01  8.40000e-02  9.79364e-02     2.989e-03
 3.06000e-01  8.40000e-02  9.79364e-02     2.989e-03
 4.08000e-01  8.40000e-02  9.79364e-02     2.989e-03
 5.10000e-01  8.40000e-02  9.79364e-02     0.000e+00
-5.10000e-01  1.26000e-01  9.79364e-02     0.000e+00
-4.08000e-01  1.26000e-01  9.79364e-02     2.980e-03
-3.06000e-01  1.26000e-01  9.79364e-02     2.980e-03
-2.04000e-01  1.26000e-01  9.79364e-02     2.980e-03
-1.02000e-01  1.26000e-01  9.79364e-02     2.980e-03
 0.00000e+00  1.26000e-01  9.79364e-02     2.980e-03
 1.02000e-01  1.26000e-01  9.79364e-02     2.980e-03
 2.04000e-01  1.26000e-01  9.79364e-02     2.980e-03
 3.06000e-01  1.26000e-01  9.79364e-02     2.980e-03
 4.08000e-01  1.26000e-01  9.79364e-02     2.980e-03
 5.10000e-01  1.26000e-01  9.79364e-02     0.000e+00
-5.10000e-01  1.68000e-01  9.79364e-02     0.000e+00
-4.08000e-01  1.68000e-01  9.79364e-02     2.968e-03
-3.06000e-01  1.68000e-01  9.79364e-02     2.968e-03
-2.04000e-01  1.68000e-01  9.79364e-02     2.968e-03
-1.02000e-01  1.68000e-01  9.79364e-02     2.968e-03
 0.00000e+00  1.68000e-01  9.79364e-02     2.968e-03
 1.02000e-01  1.68000e-01  9.79364e-02     2.968e-03
 2.04000e-01  1.68000e-01  9.79364e-02     2.968e-03
 3.06000e-01  1.68000e-01  9.79364e-02     2.968e-03
 4.08000e-01  1.68000e-01  9.79364e-02     2.968e-03
 5.10000e-01  1.68000e-01  9.79364e-02     0.000e+00
-5.10000e-01  2.10000e-01  9.79364e-02     0.000e+00
-4.08000e-01  2.10000e-01  9.79364e-02     0.000e+00
-3.06000e-01  2.10000e-01  9.79364e-02     0.000e+00
-2.04000e-01  2.10000e-01  9.79364e-02     0.000e+00
-1.02000e-01  2.10000e-01  9.79364e-02     0.000e+00
 0.00000e+00  2.10000e-01  9.79364e-02     0.000e+00
 1.02000e-01  2.10000e-01  9.79364e-02     0.000e+00
 2.04000e-01  2.10000e-01  9.79364e-02     0.000e+00
 3.06000e-01  2.10000e-01  9.79364e-02     0.000e+00
 4.08000e-01  2.10000e-01  9.79364e-02     0.000e+00
 5.10000e-01  2.10000e-01  9.79364e-02     0.000e+00
-5.10000e-01 -2.10000e-01  1.01564e-01     0.000e+00
-4.08000e-01 -2.10000e-01  1.01564e-01     0.000e+00
-3.06000e-01 -2.10000e-01  1.01564e-01     0.000e+00
-2.04000e-01 -2.10000e-01  1.01564e-01     0.000e+00
-1.02000e-01 -2.10000e-01  1.01564e-01     0.000e+00
 0.00000e+00 -2.10000e-01  1.01564e-01     0.000e+00
 1.02000e-01 -2.10000e-01  1.01564e-01     0.000e+00
 2.04000e-01 -2.10000e-01  1.01564e-01     0.000e+00
 3.06000e-01 -2.10000e-01  1.01564e-01     0.000e+00
 4.08000e-01 -2.10000e-01  1.01564e-01     0.000e+00
 5.10000e-01 -2.10000e-01  1.01564e-01     0.000e+00
-5.10000e-01 -1.68000e-01  1.01564e-01     0.000e+00
-4.08000e-01 -1.68000e-01  1.01564e-01     2.863e-03
-3.06000e-01 -1.68000e-01  1.01564e-01     2.863e-03
